audit_case_key	corpus_snapshot_key	normalization_pipeline_key	normalized_expression_identity_sha256	representative_expression_identity_sha256	representative_observation_expression_identity_sha256	occurrence_count	document_count	primary_stratum_code	stratum_codes_json	audit_split_code	selection_ordinal	split_ordinal	selection_sha256	tuning_eligible
audit_case.round2b.sha256_5da59f11fb8469c4a8043e1ff8bd03b7c7020146cd9aa5a15c69c3b5cb2ade0d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	61413fc3907581e80a1dcdefe295cea6bd33cdc240bb01a6789bce7b835d9591	8dde013b786efbccd7f0c74a372440823e580e72e7a3c7550f9e18233046d1ff	01bbf2ecf23a3b4222195a62566d45a3b6d80dff62482f6852ed97ccf2801c68	64	64	graph_reference	"[""exact"",""graph_reference""]"	development	272	67	5da59f11fb8469c4a8043e1ff8bd03b7c7020146cd9aa5a15c69c3b5cb2ade0d	true
audit_case.round2b.sha256_5ebe9afa96dcdccc2350ab5fe6d5bc149319e1294ff58f23500496fa977eee3a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	590875f8bb346a43b0eb9d979cc7f4266a9e3a54c35ea5ea40ba8787b73cf054	7349b9ae1c3fcc4e1624e2ae8c95dabb0b08ffb1f01137d317fbc5b29396755b	0019cd660d70e332b3c50ee41786f44f72c47f7d164a40b681255593ba5f73c3	81	81	graph_reference	"[""exact"",""graph_reference""]"	development	273	68	5ebe9afa96dcdccc2350ab5fe6d5bc149319e1294ff58f23500496fa977eee3a	true
audit_case.round2b.sha256_604c766f589543c628a84760ed81e9218ffcefe4faeb736debfc8f3840fa28d0	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	0c6119931486a275b2aa5ff1791bbe0f5f686567149b14492188cb4c1f7a63b9	e60471b51b521ef1161d30129c51b1121fd2853ca2f6ca268fa887617f81e5b5	165719404ad33ad0471fa4c9ced3109a630dda6f581d8448284d897e89563131	23	23	graph_reference	"[""exact"",""graph_reference""]"	held_out	274	206	604c766f589543c628a84760ed81e9218ffcefe4faeb736debfc8f3840fa28d0	false
audit_case.round2b.sha256_61125d14ab7ba1a24ade7b347cdcd955c0340988bbd6e5efae111f6a6340cb61	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	03b8fc63da0c66b0a43c603dddd3c77a4fb398236bac03ce0a49aad9f6b1b2fb	4195425488602b11edea7d5f0135c7166357c328ea87f3b76f04fbdbbbf6993c	090754dd0139354e4524331a87a9f9efc917fa0cc866467b70b90b0b68a0356f	38	38	graph_reference	"[""exact"",""graph_reference""]"	held_out	275	207	61125d14ab7ba1a24ade7b347cdcd955c0340988bbd6e5efae111f6a6340cb61	false
audit_case.round2b.sha256_69d2c97257d1004d91a00c7f9104a69672cf0419d887d1d99bd2caff22c6cf94	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	3a631fdf75ad6c7c77bae59cbc8b0fadb6c71d390fafd95d49148d7f94210000	369e8fff99821bf13ed5077c85d21ea367476c037e68b9a9aa67eb76557a04a7	46704a060b8f5dd0dfe7fc2a4ac07b6a225d164eb2f7fc600768d8897420ae59	3	3	graph_reference	"[""exact"",""graph_reference""]"	held_out	276	208	69d2c97257d1004d91a00c7f9104a69672cf0419d887d1d99bd2caff22c6cf94	false
audit_case.round2b.sha256_6d7d2adc846f22b381b40680af9587266411505ac13d4d079eae761eda5e10c1	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	6abe4460a7678037bd7d68091acf1f0afaa0006c82f71371c918637878dfddbd	e9975f1390a320055c0d1740c25b9d56f4eb5526c2bc94999485a56fdbc820db	1eacf402953e9b80e0c01f838991bc1811731e4935c2eb44fbe02f145ef91798	2	2	graph_reference	"[""exact"",""graph_reference""]"	development	277	69	6d7d2adc846f22b381b40680af9587266411505ac13d4d079eae761eda5e10c1	true
audit_case.round2b.sha256_6e279a3212968f1bcd8dc92ff5ac5ea5c547a803cd403f6c6f592392fc0ba528	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	bc252c4887b3e81a8ea0db75d7ef64ca1b88ff0340a6eadc17798035d367c7c8	267705c0691d929bfd7ddab2da658dd749e8dc01ab414a24855895afbb8aaa5e	01ed1679843cfb2ff5787bd67bc8d37cf026a6d289e8b7aa85a00213e1f8b876	55	55	graph_reference	"[""exact"",""graph_reference""]"	held_out	278	209	6e279a3212968f1bcd8dc92ff5ac5ea5c547a803cd403f6c6f592392fc0ba528	false
audit_case.round2b.sha256_76cbf1f9e24f7870cb6f6cf31b8c6896d2fcc33be8304f35afef5975a9f8910a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	09e7c90c06cd1103aa655db3024f976975b4640a9b7b2f6eca87e37ee0f15005	837c404255ffb9e729dafd135234fef6b609127dd222396268e36a5b3ebe8e58	05b3fe456cf7de56c19d4729127b65a699815e9bdbc63778b1d47c5d09085256	51	51	graph_reference	"[""exact"",""graph_reference""]"	held_out	279	210	76cbf1f9e24f7870cb6f6cf31b8c6896d2fcc33be8304f35afef5975a9f8910a	false
audit_case.round2b.sha256_77209443af67e907732dff608740bbc3b8069382b6d720249a2004d9b3efdd77	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	0886b8fd34ab132a07a6a717a5bf42110f88fc4a3edac1a420d3b862eaf2cd25	e864a039039688f592f75d326eac92ef1398ecfb90a6b132fc6159db6feab568	010dfeec1cf2fef2e5c2bf466b73698acfcb634a5cbe1dc80f1d24cece56b079	47	47	graph_reference	"[""exact"",""graph_reference""]"	development	280	70	77209443af67e907732dff608740bbc3b8069382b6d720249a2004d9b3efdd77	true
audit_case.round2b.sha256_813af06bf4d46195dd802bae284307e5ff5ca24da9d9aed88c99e78b96194bde	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	16b073ff87a2018ee084d936a23191f0361f488b43caa7ceca56e08fadd8b45b	aa17ac71abaf86e342596a83031d6e75b1d3a8f480e1587ee80d7c6fb7f32e96	059d37f819688bd588a126b21918dca354db9e570ca584d3c953771052299f2b	34	34	graph_reference	"[""exact"",""graph_reference""]"	held_out	281	211	813af06bf4d46195dd802bae284307e5ff5ca24da9d9aed88c99e78b96194bde	false
audit_case.round2b.sha256_8e9c9fbf992ac68bde8b81d924a5748ca0dda23c81631529514b4520905caecf	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	77bf598c659eba644f771bf1f0ba38dda59d5cec6c9d929985aadc44adbb82c2	ea145c777ec03b64831cf3871d3513ca46956c6c4b83c69d5233f2cbfbf03785	4f7bb5f9f499d8fcee23f01b594eb862fe5476ed43b8729d4d83e54e729171e5	2	2	graph_reference	"[""exact"",""graph_reference""]"	development	282	71	8e9c9fbf992ac68bde8b81d924a5748ca0dda23c81631529514b4520905caecf	true
audit_case.round2b.sha256_8ff9bedac1ed523bd61e597b8173931273482be2097b9e44b31ff5e988f72c66	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	415241bd6b05e555a61ee7f86c4009db5b8981904c9498108f30c0603a4f5711	567f121a91dc6823e832b3ba72fa95fcf8de83f40e0363874ba8a4be9d4d717c	043b4372f9bd96fbc3b37cb2fe9c90a3761dfb90a107db4d8a31233004344b69	55	55	graph_reference	"[""exact"",""graph_reference""]"	held_out	283	212	8ff9bedac1ed523bd61e597b8173931273482be2097b9e44b31ff5e988f72c66	false
audit_case.round2b.sha256_94c952d70aba4434b1223050720a4ce669fb036354846436b62556e3b7fb7360	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	b708f37cbe9de3f52cc1444c1a676e176324651a54565a2600e7087813193143	fcbfdfc5c4bf0cb619ae1cf5a830536a28b19f5e41443fae73bc160c143832ac	3276d6c50f226dd71f363d2df94674637a863c86da017b2884cb1a201c3d0cf0	5	5	graph_reference	"[""exact"",""graph_reference""]"	held_out	284	213	94c952d70aba4434b1223050720a4ce669fb036354846436b62556e3b7fb7360	false
audit_case.round2b.sha256_9a444cd2a4e76753c004a68a17267f04fd40d2fc5e0fb199ef579141defa215a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	95abf44dcf5dcaee76ee791172e86e92fb473804797cea3c44b3d4ef68ece278	9c3bdc6e4fe8827198c18c057afef6ffba525bef63e8561322fdd7d07829fcf2	0c16ca445255012ba7bca89a25024c39bbd17bfcc507e1bdcbadb873223ddd36	55	55	graph_reference	"[""exact"",""graph_reference""]"	held_out	285	214	9a444cd2a4e76753c004a68a17267f04fd40d2fc5e0fb199ef579141defa215a	false
audit_case.round2b.sha256_a306abde47a94337e5ce1e9a92776e89d43c7a5cc4106cdfa16c0c2cf6648d71	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	547df027f4bace8c558dd325e40f21a50489d77923db10f71c521fbcf905ec0b	ec2f861050cfb938b8b466f3df374d8e223fcdbd5c50fbf698e95e3ecdc3e3e2	01bd8455565f046ba90281cd73e8f6453284ab8faf770a0c7e64d88285f7ac0a	19	19	graph_reference	"[""exact"",""graph_reference""]"	held_out	286	215	a306abde47a94337e5ce1e9a92776e89d43c7a5cc4106cdfa16c0c2cf6648d71	false
audit_case.round2b.sha256_a48e810ec698dfacd31e126360b5cacd822d77369cba7615e49f341936e1a819	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	0656296e8805ca278d74614cd899a585eb42500bbd3edf6d3bf7f2386400087a	dbb0db3841dea5a2093879b9556955f76874cf8b3e939ad854439826ab918a4f	2af1d9da29229ac4ca2aca95d8db3eac1436a33ae5860be9322296fe17299582	3	3	graph_reference	"[""exact"",""graph_reference""]"	development	287	72	a48e810ec698dfacd31e126360b5cacd822d77369cba7615e49f341936e1a819	true
audit_case.round2b.sha256_aa8689e74bb08e50ad843f41d94cd369664ca156864fbf5ec280ec8e4d47c3ed	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	00dfe706301428fa56d3bd7794a072d22b3273e678b32a7be9a012bfd150c08a	11876af52d0c4698be3901fe76c90c8f4330575f2671a3948e5da14c995b6fcc	00931669b850e84dafa49d8d525600a77fc1b8d2614f765f6c32a27a322d88da	76	76	graph_reference	"[""exact"",""graph_reference""]"	development	288	73	aa8689e74bb08e50ad843f41d94cd369664ca156864fbf5ec280ec8e4d47c3ed	true
audit_case.round2b.sha256_abe30834fb96c2c3a35288190e5357c9446e47d526b1c7f0841dffdfac54e31f	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	3395b57f8d22fcc7a801858f0c04627ea01f1094073a9af9f1e8c297e9fd713c	797b295f925acdf4df289193de9d854077d9dc2419a18316150c76c9310f6a28	0f9f2ebbbf28f0baebe2829afdade1b6381b37a167ffe40f178ed2b23b8b178b	38	38	graph_reference	"[""exact"",""graph_reference""]"	held_out	289	216	abe30834fb96c2c3a35288190e5357c9446e47d526b1c7f0841dffdfac54e31f	false
audit_case.round2b.sha256_af35ec8b539348f091545156ad894cf6a7e2fac31ef18a3ff64220372e31fd1e	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	09f3d36b7ce30317db6ae9fed273e0ca14dda1edfd133719cb4138cc583ffa52	363209670038d5a5bc1278ad15679c932886ccff9b00180c74ea13d4b3a0d582	102c63463b8fc215c8718f8edbe5b4771bbb44017a3dc167bd6201f30195ba04	6	6	graph_reference	"[""exact"",""graph_reference""]"	held_out	290	217	af35ec8b539348f091545156ad894cf6a7e2fac31ef18a3ff64220372e31fd1e	false
audit_case.round2b.sha256_b2bef9dd546633b6dfb050d8ca2b9c11391570b3691d4b000589ae26ac32dacb	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	7ce161fbc48355b2762c11398c39bbc4e34686dc3028766fad20dd1efc387aad	9c964d0f449ce93ccaeae2118c52cff04bbc1e357f2487aab0225b3db585893b	08c65492dd9bc798a07c9ee2e059fbfdcc1d32f3cd87932768c12b3569198d0e	61	60	graph_reference	"[""exact"",""graph_reference""]"	held_out	291	218	b2bef9dd546633b6dfb050d8ca2b9c11391570b3691d4b000589ae26ac32dacb	false
audit_case.round2b.sha256_b76d95b1813b3255b20ef554516658a160e24dc6555326eb2fa88955fe849bd2	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	438e9ee0844de6bf2295cc24604da6cf278d4766be38dbbce0431a51caad2dc4	6036ede0d92671575da446c3475e34d00e9f581a76ef4dd18ae3cc920130faa0	15817090674c4ebcaca2e3b1ddc6af568317740af9a3708cd7ea458f984b4bae	6	6	graph_reference	"[""exact"",""graph_reference""]"	held_out	292	219	b76d95b1813b3255b20ef554516658a160e24dc6555326eb2fa88955fe849bd2	false
audit_case.round2b.sha256_b8673fcdc35abc5afd329a86c8bfba9d525b0249d04d9a0168fe4d9838e095d1	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	732a684604388b120f6f76a05be8b40ddf62836489292c565dbed12c83f0bc38	31c8042e20dfdde915d6c8f9caf9a36bfd841f2468350567d6daccdbfafd012e	07bf0c9fb4cd8acda02467cbedfd07b06fbfa51dd2a13d9d84b5ab9fbd5d9478	34	34	graph_reference	"[""exact"",""graph_reference""]"	development	293	74	b8673fcdc35abc5afd329a86c8bfba9d525b0249d04d9a0168fe4d9838e095d1	true
audit_case.round2b.sha256_c24265dff3c67cafc9e859d0a952dcaa0ab0c3828c3e4f5a1d73e56b303935e5	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	50a8661bb6650f511e0f2bf124808c9b368bb666db44149ba02a92a824601514	1df561ea82debc20117fc2e3cb12add53445148dc8ecdbe8d7eb6e661b6b0d48	0044afd0112dc030412ae66bd680252285aa003fc8ce885a76b9cfb4d0dd5960	169	169	graph_reference	"[""exact"",""graph_reference""]"	held_out	294	220	c24265dff3c67cafc9e859d0a952dcaa0ab0c3828c3e4f5a1d73e56b303935e5	false
audit_case.round2b.sha256_c90ec3126e003ed417a566ba32e107c9e351696ed80a89a23d19051d3cb32e54	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	72b1ea9d51967936165c30449a02f5796981883917796a5c6bdc0e0b5b4b7e41	533618bbdbd5566104fd5ba30e0a15e1840c391baf505de16990d389f99bfeb0	168b5ea3592f6e6edd36c789849903110f916981f28c6a16ce0b74f964296726	23	23	graph_reference	"[""exact"",""graph_reference""]"	held_out	295	221	c90ec3126e003ed417a566ba32e107c9e351696ed80a89a23d19051d3cb32e54	false
audit_case.round2b.sha256_ce90e11616bca13eadf029fc024d02068e200e7bb91163460e1ddb4ad6a20f92	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1c3599dfec161a8f4b2a3a3ba5d14123d08b2c892a9386d731bdffa6025134a1	64881496e0cb657b47d06d2eb7819e270a859a894cbdeab3bf8a1ff2e0789f87	1edb54ecc1a9b335f5925a8877c0d6e84ef8fc60fd67de2e986b6826246c15a9	6	6	graph_reference	"[""exact"",""graph_reference""]"	held_out	296	222	ce90e11616bca13eadf029fc024d02068e200e7bb91163460e1ddb4ad6a20f92	false
audit_case.round2b.sha256_d399b8700ba79703762718d3b1fd847d3160996a58f43f51ef585df43d74d7f3	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a5284ad5bcddeb93a126be990b485aebcac7c81ce943c644de20bcdf8fd0d582	70644c8b7ada95a776f3e2de7cc71d4afd498c2d1aa55e2fc7d1cc9cc54b4d69	129899c921bfd1d6280d62ae9801a691f1ef5b29b6d853c18101d743683ac6f5	7	7	graph_reference	"[""exact"",""graph_reference""]"	held_out	297	223	d399b8700ba79703762718d3b1fd847d3160996a58f43f51ef585df43d74d7f3	false
audit_case.round2b.sha256_d74e6e97941e5f63173a63c993ca4a4eca8382d59a24e93198489b4919a3f9d0	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	c89b1c908d9ca7a2354b0bb9fdc067199f4dd440cc0a443ade9dcc428835f2ea	4040b88b1f3eb527a3ea0da4fd1b315e4e4cd5ce184bae302a9f21382800b396	05ce5a2745eb41934952225c561bc0ac50a739da34a31f1417297ffdc87b5bec	70	70	graph_reference	"[""exact"",""graph_reference""]"	held_out	298	224	d74e6e97941e5f63173a63c993ca4a4eca8382d59a24e93198489b4919a3f9d0	false
audit_case.round2b.sha256_d78e3c2f4fcfb62ee76e30b3c1ee2f54f8d53b3d8172e1413314eb06b797b4ab	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	19b8de484deb246a7e872d0672b98fe5361d0312070a8e19b793685f890077b0	1d9473dd088ab82471fda1e000b5cdb1e3fc17a98e06ace7a2f4cfc29948c8ee	5d87e36338c597acc253b73d0ea292939aca7a95d00e913a089285823260bd9f	1	1	graph_reference	"[""exact"",""graph_reference""]"	held_out	299	225	d78e3c2f4fcfb62ee76e30b3c1ee2f54f8d53b3d8172e1413314eb06b797b4ab	false
audit_case.round2b.sha256_d9a0f11a3a960da6ae9a6d26e5aa02a0b535b5c2a8ee2df0bb34a906d7c19f2d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	be7d740e59e61786692d0205c7d3f50be390244e091daf25f31086af026374cc	e7a5eac237e3c22d3e9253fbdeda18e2d5df20dddf54bf5c2f4b22af74430b55	009e4c13e42c7e0ddd4fa2a58faa81a4225eba184acb2c5a5c798f0f23a84d4f	67	67	graph_reference	"[""exact"",""graph_reference""]"	development	300	75	d9a0f11a3a960da6ae9a6d26e5aa02a0b535b5c2a8ee2df0bb34a906d7c19f2d	true
