effective_record_id	body_axis_percentile	acidity_axis_percentile	roast_level	origin_country	basis
effective-b2:a2a5c48b7e1cec3012ceb6ea	0.3865	0.8228	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a2a77320a68d54400f3797a7	0.0270	0.0470	Medium-Dark	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a2be9aaf44050720465a1cf4	0.3865	0.4250	Medium	Dominican Republic	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a2db5269a89c35ed3624f0ad	0.8060	0.4250	Medium	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a2eef0c4bc22e9feb89e0b99	0.3865		Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a2f4d18145f28faf3a456586	0.3865	0.8228	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a2f66b61d28edd515c663033	0.3865	0.4250	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a2fab16f192877a5683ec4eb	0.3865		Medium-Dark	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3048ab917aa0daa72f9a9cf	0.3865	0.4250	Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3059e7d20507bb41841edad	0.1010	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a317fda0c2c21219005fe006	0.3865	0.8228	Medium-Dark	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a31a192af34698e7ea257373	0.0270	0.4250	NA	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a320d7f527b3e878005338f8	0.8060	0.1316	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a324959a712997fae6d185f8	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a337f87a482d356af2b77237	0.3865	0.4250	Very Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a33c065575277cd5a0e2aac2	0.3865	0.4250	Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a33d839c5ae75c6b9b5bd05c	0.3865		Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a342367e4632a8997acd36fa	0.3865	0.4250	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a349384102350f528a42a630	0.8060	0.4250	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a34e12ea668a4d7283e3fee3	0.3865	0.8228	Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3556671bd9cc68413286b73	0.8060	0.4250	Medium-Light	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a356647a1b55fef0ec65e8b3			UNREPORTED	Taiwan	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3641ff4654aa0d7ee068ded	0.8060	0.4250	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a366f02df0155a5035fdf465	0.3865	0.1316	Medium-Dark	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a367ef01c276e69ae6db4ea6			UNREPORTED	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a37e31148c004181585bc48e	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3878ae09f5648de4deb067d	0.8060	0.4250	Medium-Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a38b46de10b73a4a816c6a68	0.3865	0.4250	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a38fc60973b1f7e3e4865301	0.3865		Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a39f8096dcdc320a14e9e08e	0.8060	0.8228	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3a19423ea02c1c9c65d436b	0.3865		Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3ad906e101df8970b273a66	0.3865	0.8228	Medium	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3b115e5a7ff036ef03df511	0.3865		Medium	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3b4d57aac7c5d4590f530c1	0.8060	0.8228	Medium-Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3bd5bf6835e7f37891f0bad	0.8060	0.4250	Light	Burundi	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3c62d8b42d80038bf03e6a5	0.3865	0.1316	Medium	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3d04f0133b858ddafbd3436	0.8060	0.4250	Medium-Light	Peru	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3d6c6bd5e21dcece0ac0777	0.1010	0.1316	Medium-Dark	Jamaica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a3d8322214ee5083ebe79966	0.8060		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a400f6def46c1a0185c1dff8	0.1010		Medium-Light	India	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4095b917a834e3c2921c862	0.3865	0.4250	Medium-Light	Honduras	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a40ec172bd6d2d3a92dba0e9	0.3865	0.8228	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a41e5218926f2e4e51b5b58b	0.8060	0.4250	Medium-Light	Ecuador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a42479c46af8b18ecc86e7d6	0.3865	0.4250	Medium	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a429d8b678e1f18a6fad97cc	0.3865	0.4250	Medium-Light	Honduras	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a430e4a93803ca3c58b6c0d2	0.8060	0.4250	Medium-Light	Peru	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a44f6f97a1d2389ac492a2b4	0.3865	0.4250	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a459db3220744878009dc301	0.3865	0.1316	Very Dark	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a45dfdd21f475bfebbf3f001	0.3865		Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a45f6086f380e8f0a582f871	0.3865		Medium-Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a46c247faf42e9d31f41af92	0.8060		Medium-Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a46eddd27610ece95c538439	0.8060		Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a48d37a82d9789103926a70b	0.3865	0.4250	Medium-Light	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4936036890031146be99b19	0.3865	0.8228	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4977f6f1bd9a09d432a0a8c	0.1010	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4994f3d5bf325b683280b18	0.0067	0.0470	NA	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a49953499e63c29205b214f8	0.3865	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a49c4e035dde21302cef5d4d	0.3865		Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4af68b83000c0450fedc5ff	0.8060	0.8228	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4b399461da7187fd6ee3136	0.8060	0.4250	Medium	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4b3ffc1cf7eb55ab350242a	0.8060	0.4250	Medium-Light	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4b50b788d1198e7ff2bbbfd	0.3865	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4b81a2a90c8db53e59fc6ab	0.8060	0.4250	Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4b92228136a8b5e4932e90b	0.8060	0.8228	Medium-Dark	Ecuador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4c366581ee263b08944dac5	0.8060		Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4c7373a565c6781f79b5c92	0.3865	0.4250	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4d6add80c3c56eb059c4f6d	0.3865	0.8228	Medium	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4dd87c49773854a25d272ab	0.8060	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4e4811ef89a7541e71b2933	0.3865	0.1316	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4e7a755944ac7888bbfdcb5	0.8060	0.8228	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4ee47577602a024c263393d	0.8060	0.4250	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a4f2a8276dd56431946255a4	0.8060	0.4250	Medium-Light	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a50eb74eaf35ffc26546ed8c	0.3865	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a513996868a104e9974026de	0.8060	0.4250	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a51a37c34dd71e73f6018f9a	0.1010	0.1316	NA	Mexico	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a51f894d3215657ec2cc072f	0.8060	0.4250	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a535e2404d374f5603aa85e4	0.8060	0.4250	Medium	Nicaragua	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a54cb0ec3f581c0c6e8ddc60	0.3865	0.4250	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a553ddc4c7778cb6ae1354ea	0.8060	0.9984	Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a559a10a1f3de16657d2b69b	0.3865	0.4250	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a55f8862e0928d640ff3e6b0	0.3865	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5629b4a4190cf2ec2311efa	0.3865	0.4250	Medium	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a565703faa41ec0199d199f4	0.3865	0.8228	Medium	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a568d31e240f8569f75bbecb	0.3865	0.8228	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a56e48bbb5083523697af8be	0.3865	0.4250	Light	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a579ad83096f4effee86637b	0.3865	0.4250	Medium-Light	Yemen	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a57f8b974b0bd87e24d30605	0.8060	0.4250	Light	Burundi	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a58602f382b6924c6166b0bf	0.3865	0.4250	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5883d3656417f655975714c	0.1010	0.4250	Medium	Bolivia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5a3541d1f10581cb790aeec	0.8060		Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5bb47edb78001c81a7b9fa5	0.3865	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5c0a9e9e8a56c81a55fbafc	0.8060	0.8228	Medium-Light	Burundi	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5c0e4819419ef81742437a3	0.3865	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5c83d054887a72a9b5a2ab5	0.3865	0.4250	Medium-Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5cd272957e05de3921a4cef	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5d8916b0967aa18e2140b96	0.3865	0.4250	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5d95f1a9ca6108f90926f63	0.3865	0.4250	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5e191d5ca3c287178529dbf	0.8060	0.4250	Medium	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5e6db969d689d2454d80afe	0.3865	0.4250	Medium	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5e8479fb127a777a42c73c1	0.1010		Medium-Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5e90df6ebc79280cd82403e	0.3865	0.4250	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5ec0c57262339c560cc89e8	0.3865	0.4250	Medium-Light	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5f7648df82c6e7c3c1de18c	0.8060	0.8228	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5f917f7dd6bb738f2c7e392			Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a5fbb48980d2aa855c474fa1	0.3865	0.8228	Medium-Dark	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a60f0379cd1960dbac0e6c89	0.1010	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6156efcfde1d84a1d2f4632	0.3865	0.8228	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a61a98c0b1b11ffb35ad82cc	0.3865	0.4250	NA	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6224970b7dd1d1ad121e2e8	0.8060	0.4250	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a62371afea8560cbf4e9ccec	0.3865	0.4250	Medium-Light	Mexico	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a625429cfac4375d1dbca907	0.8060	0.4250	Medium-Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6264641e311862bc839e5d0	0.3865	0.8228	Medium	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6279e1c6c7413f9f7237e34	0.1010		Very Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a634978b1fbc0c01c20d8fa8	0.3865	0.8228	Light	Zambia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a63d331c0e384a78437058f7	0.8060	0.4250	Medium-Light	Mexico	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a64e7741e004c07ef3f1d6bc	0.8060	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a64f5e98bf37759a126571b0	0.3865	0.4250	Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6500f45a0891505daf12875	0.0270	0.0470	NA	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a650663279fb73dfd0bd8673	0.8060	0.8228	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6529bded8ed665c63362f25	0.3865	0.1316	Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6577e147026b18d351668cf	0.3865	0.1316	Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a65916d99cf03b109c3c2c35	0.8060	0.4250	Medium-Light	Mexico	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a65ca3bbe55d6ebdddc5bf86	0.3865		Very Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a65d7833560ad9c9fc1cf485	0.8060	0.4250	Medium	Mexico	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a667f38b05887a667ed8b50e	0.3865	0.4250	Medium-Light	Bolivia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a66aaa3600b9ac6d88c65f85	0.8060	0.4250	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a66dc23854d06773e2b11185	0.3865	0.4250	Medium-Light	Hawaii	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a66faf48ceb0b1ef90ef8550	0.8060	0.4250	Medium	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a674a8882fd1bf50bf1459f2	0.1010	0.1316	NA	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6776d9e6670d4e53157e9dd	0.1010	0.1316	Very Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a693cd1c2a82836adf1ffdd7	0.3865	0.4250	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6a44b9fc6cbff507c0df735	0.3865	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6aedd5d37f4f4ce9d47f33e	0.3865		Very Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6c851ae50604e0bb96e7362	0.8060		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6c8564be033571d82c80286	0.3865	0.8228	Medium	Hawaii	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6d225903e611a6593ba7ab7	0.3865	0.4250	Medium	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6d56fc0cdeb8302db97b25e	0.8060		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6d8d047608470563772b174	0.8060	0.8228	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6e4545bc5f128dd6f309b3d	0.3865	0.8228	Medium-Light	Philippines	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6e4f7830b39421560fcbfe6	0.1010	0.1316	Medium-Light	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6e859b639f6e4d294243ea3	0.3865	0.8228	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6eac6f68381b7381a8f1b69	0.8060	0.8228	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6eca47cec22613688c041fd	0.3865	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6eefc8c48a892fa2d7a99f8	0.3865	0.8228	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6f6088a7c8f30af2677b16e	0.3865	0.4250	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a6fabdbd573baa6976334c97	0.3865	0.4250	Medium-Dark	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a70dd7931705f8a43e692013	0.3865	0.4250	Medium-Light	Jamaica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a7116001fc54fcdb100ba518	0.3865	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a71a047b94e00d1717560871	0.8060	0.8228	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:a71dca93db0c6b6c2c4bd3a0	0.8060	0.4250	Medium	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
