effective_record_id	source_family_id	year_id	preparation_service_id	assertion_count	mapped_concept_mentions	distinct_mapped_concepts	v_acidity	v_sweetness	v_body	v_floral	v_fruity	v_nutty_chocolate	v_fermented_winey	v_bitter_roasted	v_spice	v_herbal_green	v_woody_earthy	v_defect	axis_basis	vector_state	product_candidate_rights	projection_basis
effective-b2:6716e0db90a0d5a55f120e6d	family.ace_cup_of_excellence	year.2022	CUPPING	48	22	13	0.5036	0.3449	0.0207	0.1242	0.7588	0.0000	0.0690	0.0966	0.0000	0.0276	0.1449	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6717d3c40e61bf7d68dc2c2f	family.coffeereview_kaggle_parsed	year.2009	CUPPING	2	1	1	0.2319	0.0000	0.2109	0.0000	0.0000	0.0000	0.0000	0.2729	0.0000	0.0000	0.9095	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:671b09b0cb1aa23d0e7251b2	family.coffeereview_kaggle_parsed	year.2009	CUPPING	3	4	4	0.0000	0.0000	0.0106	0.0000	0.0000	0.6217	0.0654	0.4253	0.0000	0.0000	0.6544	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6722c6657bc3298c10b6d92d	family.ace_cup_of_excellence	year.2023	CUPPING	58	34	24	0.5304	0.4841	0.0126	0.0547	0.6736	0.0631	0.0463	0.1137	0.0800	0.0421	0.0126	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:672303e016a44f7360c7b91e	family.coffeereview_kaggle_parsed	year.2024	CUPPING	6	1	1	0.1787	0.7006	0.1625	0.0000	0.6005	0.0000	0.3003	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6723785e0f55d2c14b8e0a84	family.ace_cup_of_excellence	year.2025	CUPPING	31	14	13	0.4489	0.3132	0.0000	0.2610	0.7830	0.0000	0.0626	0.0313	0.0000	0.1148	0.0313	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6725c000a0da6485cbf06940	family.coffeereview_kaggle_parsed	year.2019	ESPRESSO	7	5	4	0.0000	0.0000	0.1327	0.0000	0.0000	0.5722	0.0000	0.5722	0.0000	0.0000	0.5722	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:672623e6a1bb02afd0d2baf3	family.coffeereview_kaggle_parsed	year.2017	CUPPING	5	2	2	0.1943	0.3238	0.3132	0.0000	0.6477	0.0000	0.0000	0.0000	0.0000	0.5829	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6726f3b89e749074929f367f	family.coffeereview_kaggle_parsed	year.2005	CUPPING	2	1	1	0.0753	0.0000	0.0578	0.0000	0.0000	0.0000	0.0000	0.2861	0.0000	0.0000	0.9535	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6727c6b6635acb37ddd6ee57	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	2	2	0.3936	0.0000	0.3172	0.0000	0.5248	0.0000	0.0000	0.1968	0.0000	0.0000	0.6560	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:672bbe8d15cde9a601aac842	family.zenodo_golovinsky_q_grader_dataset	year.2026	CUPPING	28	5	3	0.0000	0.8001	0.0000	0.0000	0.1412	0.5177	0.0706	0.2588	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:672fc4500500129a6b50b004	family.coffeereview_kaggle_parsed	year.2023	CUPPING	5	2	2	0.1712	0.2685	0.1557	0.0000	0.6042	0.0000	0.1343	0.2014	0.0000	0.0000	0.6713	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6737b084185b5561da287d23	family.coffeereview_kaggle_parsed	year.2007	CUPPING	1	2	2	0.1620	0.0000	0.1473	0.0000	0.0000	0.6352	0.0000	0.3811	0.0000	0.0000	0.6352	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67398c71a6977b4ebfa0cf4b	family.coffeereview_kaggle_parsed	year.2007	CUPPING	2	1	1	0.8758	0.0000	0.2031	0.0000	0.4379	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:674749fcf10f765234cb60f5	family.ace_cup_of_excellence	year.2018	CUPPING	13	2	2	0.0000	0.9646	0.1523	0.1523	0.0000	0.0000	0.0000	0.1523	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67488bcbec497a71d7c50670	family.ace_cup_of_excellence	year.2026	CUPPING	11	8	8	0.4457	0.4863	0.0000	0.0608	0.6484	0.3444	0.0405	0.1013	0.0000	0.0810	0.0608	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:674c18d37903ecb1afeaef09	family.coffeereview_kaggle_parsed	year.2024	CUPPING	6	3	2	0.3832	0.3881	0.1800	0.1164	0.0000	0.7762	0.0000	0.2328	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:675d8a5e86e1354100551009	family.coffeereview_kaggle_parsed	year.2020	CUPPING	6	4	3	0.3533	0.0000	0.3461	0.7156	0.0000	0.3578	0.0000	0.1073	0.0000	0.3220	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67615cef04b2007b96758181	family.coffeereview_kaggle_parsed	year.2023	CUPPING	6	4	2	0.6233	0.0000	0.3014	0.0000	0.3117	0.6233	0.0000	0.1870	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:676ce7324622211d665bdaec	family.ace_cup_of_excellence	year.2023	CUPPING	33	15	14	0.2213	0.5399	0.0797	0.0443	0.7877	0.1151	0.1328	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:677f2755550eda008567a4a3	family.coffeereview_kaggle_parsed	year.2019	ESPRESSO	4	1	1	0.0000	0.7213	0.0437	0.0000	0.6183	0.0000	0.3091	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:678661c1066a56b383b76b9b	family.ace_cup_of_excellence	year.2010	CUPPING	22	6	6	0.1889	0.6747	0.0540	0.4048	0.5128	0.0000	0.0000	0.0810	0.0000	0.0000	0.2699	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6787b68b6ad174382b614f9f	family.coffeereview_kaggle_parsed	year.2023	CUPPING	5	2	2	0.6822	0.0000	0.1582	0.0000	0.6822	0.0000	0.2099	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:678dafff5f3c1f227a61b84d	family.coffeereview_kaggle_parsed	year.2013	CUPPING	3	3	3	0.0515	0.4197	0.0396	0.0000	0.0000	0.6528	0.0000	0.4197	0.4663	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67a8c6074f243cade35c2eab	family.coffeereview_kaggle_parsed	year.2022	CUPPING	7	5	3	0.1873	0.4896	0.3551	0.0000	0.0000	0.1958	0.0000	0.1469	0.7343	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67abaa0e41f8bb4dbba70c69	family.ace_cup_of_excellence	year.2025	CUPPING	31	12	10	0.5041	0.3165	0.0000	0.0352	0.7737	0.0821	0.1641	0.0938	0.0000	0.0469	0.0352	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67af6e43638158488dae2760	family.coffeereview_kaggle_parsed	year.2020	ESPRESSO	5	2	2	0.0000	0.5497	0.1841	0.0000	0.0000	0.0000	0.0000	0.7940	0.0000	0.0000	0.0000	0.1832	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67b0c0ef7bb8832a48d64c6c	family.coffeereview_kaggle_parsed	year.2018	CUPPING	6	3	3	0.3126	0.0000	0.2520	0.0000	0.5210	0.5210	0.5210	0.1563	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67bc450fef8668cea9effd3e	family.coffeereview_kaggle_parsed	year.2023	CUPPING	5	4	4	0.3396	0.0000	0.1575	0.0000	0.6792	0.3773	0.1509	0.3018	0.0000	0.0000	0.3773	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67bc8244e057724d7878cc2d	family.coffeereview_kaggle_parsed	year.2006	CUPPING	12	4	2	0.6691	0.0000	0.1552	0.0000	0.3345	0.0000	0.1338	0.3345	0.0000	0.0000	0.5353	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67c3b4202e31fb2095f24156	family.coffeereview_kaggle_parsed	year.2006	CUPPING	1	1	1	0.3880	0.2910	0.0529	0.0000	0.8729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67c4beb0fd704ef055ef65ba	family.coffeereview_kaggle_parsed	year.2024	ESPRESSO	5	3	3	0.2965	0.3459	0.1604	0.0000	0.6918	0.0000	0.1482	0.1482	0.0000	0.0000	0.4941	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67cac44c16e0a5876a46ddbd	family.coffeereview_kaggle_parsed	year.2019	ESPRESSO	5	3	3	0.0000	0.0000	0.1984	0.4278	0.0000	0.8555	0.0000	0.2139	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67d1ea665cbf44a92916c3e6	family.coffeereview_kaggle_parsed	year.2021	ESPRESSO	6	4	3	0.2238	0.0000	0.3608	0.7461	0.2984	0.3731	0.0000	0.1865	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67d31bcf92826f4c5552e392	family.coffeereview_kaggle_parsed	year.2020	ESPRESSO	5	3	3	0.3013	0.1291	0.3539	0.0000	0.7318	0.0000	0.1722	0.1291	0.0000	0.0000	0.4305	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67d45076aacf25d8de8dbfd4	family.coffeereview_kaggle_parsed	year.2019	CUPPING	5	1	1	0.8758	0.0000	0.2031	0.0000	0.4379	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67e42b2bdba09fddd57f17db	family.coffeereview_kaggle_parsed	year.2013	CUPPING	4	4	4	0.2340	0.0000	0.1086	0.0000	0.4213	0.4681	0.0000	0.3745	0.0000	0.4213	0.4681	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67ebd1431a4060f3770de361	family.coffeereview_kaggle_parsed	year.2013	CUPPING	6	5	5	0.3268	0.3678	0.1535	0.1103	0.6620	0.3678	0.0736	0.1839	0.0000	0.3310	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67f0b3de4e9c1097fe2361b9	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	3	3	0.2969	0.0000	0.2393	0.0000	0.4948	0.4948	0.0000	0.3464	0.4948	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:67fb034a5e64bb3807775e23	family.coffeereview_kaggle_parsed	year.1997	CUPPING	4	0	0	0.1207	0.0000	0.9927	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6804b9d142054352608c7ae9	family.coffeereview_kaggle_parsed	year.2021	CUPPING	7	2	2	0.1752	0.2061	0.3322	0.0000	0.5496	0.0000	0.0000	0.2061	0.0000	0.0000	0.6870	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68094aa5a9f5c48121c71a98	family.ace_cup_of_excellence	year.2017	CUPPING	12	6	6	0.6291	0.2517	0.0000	0.3272	0.6040	0.0000	0.2517	0.0755	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:680d2a6145b0f6a9b2f13310	family.coffeereview_kaggle_parsed	year.2020	ESPRESSO	5	1	1	0.0000	0.8623	0.4170	0.0000	0.0000	0.0000	0.0000	0.2874	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68147728947173369e2a7786	family.ace_cup_of_excellence	year.2023	CUPPING	25	10	6	0.4095	0.6142	0.0000	0.3622	0.5354	0.1575	0.0000	0.0787	0.0000	0.0630	0.0472	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:682151abb36d39c462678611	family.coffeereview_kaggle_parsed	year.2021	CUPPING	5	3	3	0.5327	0.0000	0.2576	0.0000	0.2664	0.5327	0.0000	0.1065	0.5327	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6825be54530aa97bac1e1f70	family.coffeereview_kaggle_parsed	year.2016	CUPPING	6	3	3	0.1949	0.1274	0.3696	0.0000	0.7642	0.0000	0.1698	0.1274	0.0000	0.0000	0.4245	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68286fed13c0b98d44abd381	family.ace_cup_of_excellence	year.2025	CUPPING	28	9	9	0.4651	0.3047	0.0000	0.0642	0.7858	0.2085	0.1283	0.0000	0.0000	0.0962	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68446d2eb53680807424dbc0	family.coffeereview_kaggle_parsed	year.2017	CUPPING	4	2	2	0.5257	0.2103	0.3559	0.0000	0.7360	0.0000	0.1051	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:685c98bb9371cd12a26ddac0	family.ace_cup_of_excellence	year.2023	CUPPING	30	13	12	0.4618	0.3635	0.0000	0.0295	0.8057	0.0295	0.0197	0.0295	0.0000	0.0393	0.0295	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:685f3ed8faa8d1305e8b1eff	family.coffeereview_kaggle_parsed	year.2019	CUPPING	5	2	2	0.1870	0.3117	0.3014	0.0000	0.6233	0.6233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6866efdb291bf8568e59e1c5	family.coffeereview_kaggle_parsed	year.2005	CUPPING	2	1	1	0.0704	0.8920	0.0541	0.0000	0.0000	0.3964	0.0000	0.1982	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:6877307d98a78c63ca956a6c	family.coffeereview_kaggle_parsed	year.2021	CUPPING	4	2	2	0.2796	0.0000	0.2739	0.0000	0.0000	0.5664	0.0000	0.4531	0.0000	0.0000	0.5664	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:687b966e4eeb32bcbc4c7bcb	family.coffeereview_kaggle_parsed	year.2015	CUPPING	4	2	2	0.1777	0.6969	0.1616	0.2091	0.0000	0.6272	0.0000	0.1394	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:687bab2a024d86feb1a1d87f	family.ace_cup_of_excellence	year.2022	CUPPING	41	15	13	0.3547	0.3460	0.0260	0.0865	0.8564	0.0865	0.0519	0.0519	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:688dd0dc5ec67384c4f5f148	family.coffeereview_kaggle_parsed	year.2023	CUPPING	6	4	3	0.7276	0.2547	0.3519	0.0728	0.3638	0.3638	0.0000	0.1091	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:689c0b2a77d11d47ef9c8880	family.coffeereview_kaggle_parsed	year.2020	CUPPING	5	3	3	0.2997	0.0000	0.2935	0.4669	0.0000	0.4669	0.0000	0.6070	0.0000	0.0000	0.0000	0.1401	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:689d0be455a9b11cb2ec333e	family.coffeereview_kaggle_parsed	year.2016	CUPPING	5	4	4	0.2702	0.5016	0.1269	0.5472	0.3648	0.4560	0.0000	0.1368	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68b3d05cf8e1d8340e5ab7fc	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	2	2	0.2931	0.0000	0.2871	0.0000	0.0000	0.5936	0.0000	0.3562	0.0000	0.0000	0.5936	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68baee519e814adb4eee9c03	family.ace_cup_of_excellence	year.2019	CUPPING	19	9	9	0.2745	0.4728	0.0000	0.1983	0.8083	0.0915	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68c6ed2b690f295ed2b0f13a	family.coffeereview_kaggle_parsed	year.2015	CUPPING	4	3	3	0.0744	0.1508	0.2186	0.0000	0.0000	0.9426	0.0000	0.1885	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68d08f84f47fbd8719c8ccec	family.ace_cup_of_excellence	year.2025	CUPPING	33	20	16	0.4055	0.5708	0.0225	0.0451	0.6684	0.1502	0.0150	0.1652	0.0000	0.0300	0.0976	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68d8578fa706fd03fd72d237	family.project_origin	year.2025	CUPPING	4	1	1	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	THIN	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68e44e0518a9efb9a551dc89	family.coffeereview_kaggle_parsed	year.2004	CUPPING	2	0	0	0.9796	0.0000	0.2010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:68ee47fe19e9c8a4e7673a97	family.project_origin	year.2025	CUPPING	11	6	6	0.3175	0.5670	0.0000	0.2041	0.7258	0.0680	0.0680	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
