record_key	source_key	file_relative_path	source_row_number	raw_preparation_label	raw_roast_label	preparation_status_code	normalized_preparation_family_key	normalized_preparation_leaf_key	roast_status_code	normalized_roast_code	coffee_mode_code	has_sensory_outcome	has_chemical_outcome	has_strong_addition	raw_payload
context.raw.yeager_v5.cga.0557	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	558	Immersion	Dark	known	preparation.family.immersion		known	dark	black_coffee	false	true	false	"{""3,4-diCQA"":""140"",""3,5-diCQA"":""90"",""3-CQA"":""2030"",""3-FQA"":""280"",""4,5-DiCQA"":""90"",""4-CQA"":""2580"",""5-CQA"":""3790"",""5-FQA"":""400"",""Extraction"":""Immersion"",""Roast"":""Dark"",""Source"":""Bicho et al. (2011)"",""Stats"":""Mean"",""Total CGA"":""9400"",""Total FQA"":""680"",""Total diCQA"":""330"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""8400""}"
context.raw.yeager_v5.cga.0558	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	559	Immersion	Light	known	preparation.family.immersion		known	light	black_coffee	false	true	false	"{""3,4-diCQA"":""3150"",""3,5-diCQA"":""2020"",""3-CQA"":""10600"",""3-FQA"":""1650"",""4,5-DiCQA"":""2760"",""4-CQA"":""13100"",""5-CQA"":""21900"",""5-FQA"":""4130"",""Extraction"":""Immersion"",""Roast"":""Light"",""Source"":""Bicho et al. (2011)"",""Stats"":""Mean"",""Total CGA"":""59310"",""Total FQA"":""5780"",""Total diCQA"":""7940"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""45600""}"
context.raw.yeager_v5.cga.0559	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	560	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""3,4-diCQA"":""1800"",""3,5-diCQA"":""1160"",""3-CQA"":""7770"",""3-FQA"":""1420"",""4,5-DiCQA"":""1600"",""4-CQA"":""10300"",""5-CQA"":""15800"",""5-FQA"":""3050"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Bicho et al. (2011)"",""Stats"":""Mean"",""Total CGA"":""42900"",""Total FQA"":""4470"",""Total diCQA"":""4560"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""33800""}"
context.raw.yeager_v5.cga.0560	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	561	Immersion	Dark	known	preparation.family.immersion		known	dark	black_coffee	false	true	false	"{""3,4-diCQA"":""430"",""3,5-diCQA"":""210"",""3-CQA"":""3100"",""3-FQA"":""840"",""4,5-DiCQA"":""330"",""4-CQA"":""4880"",""5-CQA"":""5890"",""5-FQA"":""1570"",""Extraction"":""Immersion"",""Roast"":""Dark"",""Source"":""Bicho et al. (2011)"",""Stats"":""Mean"",""Total CGA"":""17250"",""Total FQA"":""2410"",""Total diCQA"":""970"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""13900""}"
context.raw.yeager_v5.cga.0561	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	562	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Min"",""Total CGA"":""64200"",""Total FQA"":""2300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""60800""}"
context.raw.yeager_v5.cga.0562	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	563	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Max"",""Total CGA"":""64800"",""Total FQA"":""3300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""62600""}"
context.raw.yeager_v5.cga.0563	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	564	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Mean"",""Total CGA"":""64500"",""Total FQA"":""2800"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""61700""}"
context.raw.yeager_v5.cga.0564	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	565	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Min"",""Total CGA"":""56500"",""Total FQA"":""0"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""56200""}"
context.raw.yeager_v5.cga.0565	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	566	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Max"",""Total CGA"":""59100"",""Total FQA"":""2100"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""58200""}"
context.raw.yeager_v5.cga.0566	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	567	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Mean"",""Total CGA"":""57800"",""Total FQA"":""600"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""57200""}"
context.raw.yeager_v5.cga.0567	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	568	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Min"",""Total CGA"":""92600"",""Total FQA"":""11600"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""79200""}"
context.raw.yeager_v5.cga.0568	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	569	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Max"",""Total CGA"":""94700"",""Total FQA"":""12000"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""84300""}"
context.raw.yeager_v5.cga.0569	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	570	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Mean"",""Total CGA"":""93600"",""Total FQA"":""11800"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""81800""}"
context.raw.yeager_v5.cga.0570	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	571	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Min"",""Total CGA"":""83900"",""Total FQA"":""5400"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""77100""}"
context.raw.yeager_v5.cga.0571	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	572	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Max"",""Total CGA"":""86600"",""Total FQA"":""6800"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""80900""}"
context.raw.yeager_v5.cga.0572	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	573	Solvent	Green	not_applicable			not_applicable		not_applicable	false	true	false	"{""Extraction"":""Solvent"",""Roast"":""Green"",""Source"":""Clifford and Wight (1976)"",""Stats"":""Mean"",""Total CGA"":""85200"",""Total FQA"":""6100"",""Type"":""Robusta"",""Units"":""mg/kg"",""total CQA"":""79100""}"
context.raw.yeager_v5.cga.0573	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	574	French Press	Light	known	preparation.family.immersion	preparation.method.french_press	known	light	black_coffee	false	true	false	"{""3-CQA"":""3590"",""4-CQA"":""4190"",""5-CQA"":""7570"",""Extraction"":""French Press"",""Other"":""calc usinig brew vol,cold"",""Roast"":""Light"",""Source"":""Rao, Fuller, and Grim (2020)"",""Stats"":""mean"",""Total CGA"":""15350"",""Type"":""Unspecified"",""Units"":""mg/kg"",""total CQA"":""15350""}"
context.raw.yeager_v5.cga.0574	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	575	French Press	Medium	known	preparation.family.immersion	preparation.method.french_press	known	medium	black_coffee	false	true	false	"{""3-CQA"":""1700"",""4-CQA"":""2100"",""5-CQA"":""3530"",""Extraction"":""French Press"",""Other"":""cold"",""Roast"":""Medium"",""Source"":""Rao, Fuller, and Grim (2020)"",""Stats"":""mean"",""Total CGA"":""7330"",""Type"":""Unspecified"",""Units"":""mg/kg"",""total CQA"":""17330""}"
context.raw.yeager_v5.cga.0575	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	576	French Press	Dark	known	preparation.family.immersion	preparation.method.french_press	known	dark	black_coffee	false	true	false	"{""3-CQA"":""1730"",""4-CQA"":""1880"",""5-CQA"":""1470"",""Extraction"":""French Press"",""Other"":""cold"",""Roast"":""Dark"",""Source"":""Rao, Fuller, and Grim (2020)"",""Stats"":""mean"",""Total CGA"":""5080"",""Type"":""Unspecified"",""Units"":""mg/kg"",""total CQA"":""13080""}"
context.raw.yeager_v5.cga.0576	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	577	French Press	Light	known	preparation.family.immersion	preparation.method.french_press	known	light	black_coffee	false	true	false	"{""3-CQA"":""3360"",""4-CQA"":""4130"",""5-CQA"":""7870"",""Extraction"":""French Press"",""Roast"":""Light"",""Source"":""Rao, Fuller, and Grim (2020)"",""Stats"":""mean"",""Total CGA"":""15360"",""Type"":""Unspecified"",""Units"":""mg/kg"",""total CQA"":""15360""}"
context.raw.yeager_v5.cga.0577	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	578	French Press	Medium	known	preparation.family.immersion	preparation.method.french_press	known	medium	black_coffee	false	true	false	"{""3-CQA"":""1650"",""4-CQA"":""2040"",""5-CQA"":""3500"",""Extraction"":""French Press"",""Roast"":""Medium"",""Source"":""Rao, Fuller, and Grim (2020)"",""Stats"":""mean"",""Total CGA"":""7190"",""Type"":""Unspecified"",""Units"":""mg/kg"",""total CQA"":""17190""}"
context.raw.yeager_v5.cga.0578	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	579	French Press	Dark	known	preparation.family.immersion	preparation.method.french_press	known	dark	black_coffee	false	true	false	"{""3-CQA"":""1710"",""4-CQA"":""1860"",""5-CQA"":""1440"",""Extraction"":""French Press"",""Roast"":""Dark"",""Source"":""Rao, Fuller, and Grim (2020)"",""Stats"":""mean"",""Total CGA"":""5010"",""Type"":""Unspecified"",""Units"":""mg/kg"",""total CQA"":""13010""}"
context.raw.yeager_v5.cga.0579	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	580		Green	not_reported			not_applicable		not_applicable	false	true	false	"{""3-CQA"":""6700"",""4-CQA"":""8600"",""5-CQA"":""73900"",""Roast"":""Green"",""Source"":""Ribeiro et al. (2018)"",""Stats"":""mean"",""Total CGA"":""89200"",""Type"":""Other"",""Units"":""mg/kg"",""total CQA"":""89200""}"
context.raw.yeager_v5.cga.0580	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	581		Green	not_reported			not_applicable		not_applicable	false	true	false	"{""3-CQA"":""5500"",""4-CQA"":""8000"",""5-CQA"":""63400"",""Roast"":""Green"",""Source"":""Ribeiro et al. (2018)"",""Total CGA"":""76900"",""Type"":""Other"",""total CQA"":""76900""}"
context.raw.yeager_v5.cga.0581	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	582		Green	not_reported			not_applicable		not_applicable	false	true	false	"{""3-CQA"":""6500"",""4-CQA"":""8800"",""5-CQA"":""69900"",""Roast"":""Green"",""Source"":""Ribeiro et al. (2018)"",""Total CGA"":""85200"",""Type"":""Other"",""total CQA"":""85200""}"
context.raw.yeager_v5.cga.0582	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	583		Green	not_reported			not_applicable		not_applicable	false	true	false	"{""3-CQA"":""5700"",""4-CQA"":""7400"",""5-CQA"":""61000"",""Roast"":""Green"",""Source"":""Ribeiro et al. (2018)"",""Total CGA"":""74100"",""Type"":""Other"",""total CQA"":""74100""}"
context.raw.yeager_v5.cga.0583	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	584	Drip	Unspecified	known	preparation.family.filter_percolation		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""120"",""3,5-diCQA"":""250"",""3-CQA"":""1890"",""4,5-DiCQA"":""80"",""4-CQA"":""2680"",""5-CQA"":""3980"",""5-FQA"":""830"",""5-pCoQA"":""260"",""Extraction"":""Drip"",""Other"":""room"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Stats"":""mean"",""Total CGA"":""10090"",""Total FQA"":""830"",""Total diCQA"":""450"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""8550""}"
context.raw.yeager_v5.cga.0584	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	585	Immersion	Unspecified	known	preparation.family.immersion		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""80"",""3,5-diCQA"":""170"",""3-CQA"":""1380"",""4,5-DiCQA"":""50"",""4-CQA"":""1930"",""5-CQA"":""2820"",""5-FQA"":""570"",""5-pCoQA"":""190"",""Extraction"":""Immersion"",""Other"":""room"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Total CGA"":""7190"",""Total FQA"":""570"",""Total diCQA"":""300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""6130""}"
context.raw.yeager_v5.cga.0585	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	586	Drip	Unspecified	known	preparation.family.filter_percolation		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""100"",""3,5-diCQA"":""220"",""3-CQA"":""1560"",""4,5-DiCQA"":""70"",""4-CQA"":""2210"",""5-CQA"":""3280"",""5-FQA"":""660"",""5-pCoQA"":""220"",""Extraction"":""Drip"",""Other"":""cold"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Total CGA"":""8320"",""Total FQA"":""660"",""Total diCQA"":""390"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""7050""}"
context.raw.yeager_v5.cga.0586	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	587	Immersion	Unspecified	known	preparation.family.immersion		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""280"",""3,5-diCQA"":""60"",""3-CQA"":""1380"",""4,5-DiCQA"":""140"",""4-CQA"":""2010"",""5-CQA"":""2720"",""5-FQA"":""580"",""5-pCoQA"":""180"",""Extraction"":""Immersion"",""Other"":""cold"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Total CGA"":""7350"",""Total FQA"":""580"",""Total diCQA"":""480"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""6110""}"
context.raw.yeager_v5.cga.0587	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	588	Drip	Unspecified	known	preparation.family.filter_percolation		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""160"",""3,5-diCQA"":""370"",""3-CQA"":""2170"",""4,5-DiCQA"":""130"",""4-CQA"":""3060"",""5-CQA"":""4470"",""5-FQA"":""990"",""5-pCoQA"":""380"",""Extraction"":""Drip"",""Other"":""room"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Total CGA"":""11730"",""Total FQA"":""990"",""Total diCQA"":""660"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""9700""}"
context.raw.yeager_v5.cga.0588	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	589	Immersion	Unspecified	known	preparation.family.immersion		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""130"",""3,5-diCQA"":""240"",""3-CQA"":""1750"",""4,5-DiCQA"":""50"",""4-CQA"":""2520"",""5-CQA"":""3540"",""5-FQA"":""760"",""5-pCoQA"":""240"",""Extraction"":""Immersion"",""Other"":""room"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Total CGA"":""9230"",""Total FQA"":""760"",""Total diCQA"":""420"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""7810""}"
context.raw.yeager_v5.cga.0589	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	590	Drip	Unspecified	known	preparation.family.filter_percolation		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""80"",""3,5-diCQA"":""170"",""3-CQA"":""1370"",""4,5-DiCQA"":""50"",""4-CQA"":""1890"",""5-CQA"":""2850"",""5-FQA"":""580"",""5-pCoQA"":""200"",""Extraction"":""Drip"",""Other"":""cold"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Total CGA"":""7190"",""Total FQA"":""580"",""Total diCQA"":""300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""6110""}"
context.raw.yeager_v5.cga.0590	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	591	Immersion	Unspecified	known	preparation.family.immersion		not_reported		black_coffee	false	true	false	"{""3,4-diCQA"":""170"",""3,5-diCQA"":""100"",""3-CQA"":""1590"",""4,5-DiCQA"":""110"",""4-CQA"":""2200"",""5-CQA"":""2440"",""5-FQA"":""680"",""5-pCoQA"":""240"",""Extraction"":""Immersion"",""Other"":""cold"",""Roast"":""Unspecified"",""Source"":""Angeloni et al. (2019) [#1]"",""Total CGA"":""7530"",""Total FQA"":""680"",""Total diCQA"":""380"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""6230""}"
context.raw.yeager_v5.cga.0591	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	592	Filter	Green	known	preparation.family.filter_percolation		not_applicable		black_coffee	false	true	false	"{""3,4-diCQA"":""18400"",""3,5-diCQA"":""16100"",""3-CQA"":""30000"",""3-FQA"":""1500"",""4,5-DiCQA"":""16700"",""4,5-FQA"":""6700"",""4-CQA"":""33100"",""4-FQA"":""1500"",""5-CQA"":""111600"",""5-FQA"":""8000"",""Extraction"":""Filter"",""Roast"":""Green"",""Source"":""Budryn et al. (2009)"",""Total CGA"":""243600"",""Total FQA"":""11000"",""Total diCQA"":""51200"",""Type"":""Robusta"",""total CQA"":""174700""}"
context.raw.yeager_v5.cga.0592	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	593	Filter	Light	known	preparation.family.filter_percolation		known	light	black_coffee	false	true	false	"{""3,4-diCQA"":""10500"",""3,5-diCQA"":""7000"",""3-CQA"":""45000"",""3-FQA"":""500"",""4,5-DiCQA"":""6900"",""4,5-FQA"":""5300"",""4-CQA"":""50000"",""4-FQA"":""8100"",""5-CQA"":""94300"",""5-FQA"":""6600"",""Extraction"":""Filter"",""Roast"":""Light"",""Source"":""Budryn et al. (2009)"",""Total CGA"":""234200"",""Total FQA"":""15200"",""Total diCQA"":""24400"",""Type"":""Robusta"",""total CQA"":""189300""}"
context.raw.yeager_v5.cga.0593	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	594	Filter	Medium	known	preparation.family.filter_percolation		known	medium	black_coffee	false	true	false	"{""3,4-diCQA"":""1600"",""3,5-diCQA"":""1200"",""3-CQA"":""14100"",""3-FQA"":""100"",""4,5-DiCQA"":""1200"",""4,5-FQA"":""1100"",""4-CQA"":""13700"",""4-FQA"":""1900"",""5-CQA"":""22000"",""5-FQA"":""1100"",""Extraction"":""Filter"",""Roast"":""Medium"",""Source"":""Budryn et al. (2009)"",""Total CGA"":""58000"",""Total FQA"":""3100"",""Total diCQA"":""4000"",""Type"":""Robusta"",""total CQA"":""49800""}"
context.raw.yeager_v5.cga.0594	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	595	Filter	Dark	known	preparation.family.filter_percolation		known	dark	black_coffee	false	true	false	"{""3,4-diCQA"":""2400"",""3,5-diCQA"":""2100"",""3-CQA"":""3500"",""3-FQA"":""300"",""4,5-DiCQA"":""1700"",""4,5-FQA"":""2000"",""4-CQA"":""3900"",""4-FQA"":""500"",""5-CQA"":""11000"",""5-FQA"":""600"",""Extraction"":""Filter"",""Roast"":""Dark"",""Source"":""Budryn et al. (2009)"",""Total CGA"":""28000"",""Total FQA"":""1400"",""Total diCQA"":""6200"",""Type"":""Robusta"",""total CQA"":""18400""}"
