cleaned_output_atom_id	descriptor_assertion_id	cleaned_form_hash	source_family_id	semantic_class	mapping_state	normalization_authority	target_concept_id	noncommercial_model_research_right	restricted_text_available	engineering_smoke_eligible	exclusion_reasons	model_eligible
cleaned-output-atom:ad88af7cb132484cc9a263e8	assertion-b2:600f738356b39f0ab0bb0836	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_ALIAS	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blackcurrant	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:8db143d15d90f78c6f5fc120	assertion-b2:601384653052c06e974c7e9e	8dc43fedf262505605d2231e87d40ea305b3301a345ea5ac0c8ca31ca17e8ee3	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:0ebd12a88aab7cbb1dacc1f8	assertion-b2:6016c977a56f7811300db398	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.mango	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a246edfe34552ff904fbd077	assertion-b2:60174e0f372d89c1d6f8449f	447f7f5c325ea17e635bef91bac42e27c55490450f38f1815d8d6c0bb36687ac	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:91f6c87931f9ee38559b3a6c	assertion-b2:6019b026248d01c006e2f35e	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.mango	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2f4b050a2d0d68b27c6435fa	assertion-b2:6019f96f5fb51af25eeda0b0	d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1c9d138e4c7677872fc21638	assertion-b2:601b8e58976d20c1286faafd	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a73d1b76624bdb0579c5c1c2	assertion-b2:601cd8c853cd4d64047ef0b2	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.plum	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:6b8746fefbaa0eb32973ef53	assertion-b2:601f5bb2db94c5de497faf99	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d1ab1d1f3d0e67b9c61796a4	assertion-b2:601f9be078c933635084b4e4	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:551595928f9f0d3f495ea935	assertion-b2:6020411a01bae86085e126e1	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.jasmine	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1650ec803e08c0b1bc27a6ae	assertion-b2:60221971840fc7ea7164b960	ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blueberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:f7a1bff68afd8ae1c01e6371	assertion-b2:602c4c7a878a4133da851a71	473ff199126e96adcf9c51ab239a0dc7e5e1639a3593fd7e538109403ac1a5fe	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:53a9fa09e06c5d61f7aa3daa	assertion-b2:6034e6d1fa0d28c169cd1400	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:340b3ac6f42200b7c8251f56	assertion-b2:603e9d9c294557f3eee5b254	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:bc4d3b35f5b7171cbfc232c7	assertion-b2:603f87777522f065a8888a7a	d64975175fbf6ba5c31346bc548787694ddc7b7513ba04c0b4903b2e2809d916	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.honey	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:16726fb6f5bdea1fc34ccb56	assertion-b2:6041159b3cdd7f065d80886f	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.honey	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2ad6c53aecbdc85526815352	assertion-b2:604645e7ad513a03e97dbce5	97cfbe87531abe0c6bac7b21d616cb422faaa158a9f2ae7e8685c79eb85fc65e	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.pear	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2cc47fb8397f91deca7cfea8	assertion-b2:604daeccd970005a7f21f339	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:fb5b6b4924c6bbbd7c0588cd	assertion-b2:604f44d7d4819b884496ee37	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:f6625c8315d2c6b1fa4ba326	assertion-b2:6051b4b151ffa2c3e1a63fa0	abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.molasses	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:fdcb04ef55cb19d0ebba719e	assertion-b2:6055fded786f653ff82233ab	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:899444c509a190061f973f60	assertion-b2:6057a26647bedfe9b5b0bb14	5b20a84fd6fbe9c16fd2505a42b9ec29e5f61524dd947f060419826010d76eb3	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.apple	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:6348baed04aa2accbe5cfb33	assertion-b2:605a7afc12343e8482bd3d61	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.jasmine	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d8b3d0daf44044b1f4a414cb	assertion-b2:605c440bd26b2709551d2c73	f1bc1abd2c1542f016311238199a982d411974b1b0d8f6a10bb8276b9ada306f	family.project_origin	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:66e3a05bfb7a8c830eda5854	assertion-b2:605f550ef316f563c8f82b21	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:4dbfe70caf180adf6aae377c	assertion-b2:605ff3e6b71b2b60d953caa1	8ae6b3fb7e1fc16bee1e8a222b637a1cc3babe18ff62bf201b36a89db506eea2	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.orange	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:e63c68b0e9e2e549244018e5	assertion-b2:6061cc408d827bf96f4a9a26	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.grapefruit	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1f0c2c40c6df95d9bc96e707	assertion-b2:60620cdf956a81c0b67c7846	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:231e2f616a07f9a79614b780	assertion-b2:60678ed1675b53ac0be8c044	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.grape	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:68d240dd891809cd26185bfb	assertion-b2:6067d67a41be9dddc8b8aa76	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.grapefruit	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:77562fc4a59090c4981e9168	assertion-b2:6068b3335d482c3eacd94bf4	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	family.ace_cup_of_excellence	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:151f5413263404a85c90d3ba	assertion-b2:60693acddbe26c33e17a9828	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.plum	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:e9aa2349fc3f3947c2b8afd9	assertion-b2:60695f145a77d107f5118003	00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d28c5afe6e7240d36fb15a5a	assertion-b2:606a1dbbe062b376d440a668	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.pineapple	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:267179ecfc7112a2c5a25f7e	assertion-b2:606a3f5075a5ae72a1f8138d	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_ALIAS	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blackcurrant	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:cdf49faea6eef186b8ff3d79	assertion-b2:606ae724ba92c7e4ada88a38	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:ff0840caee4f8128fb47862c	assertion-b2:606c05de67f7f0a433be1cec	d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:4914c1c3520bf81be6770511	assertion-b2:60760bcf39361d330e2f1880	618d663af0f1ec88a5a19defa65a2f80d06582a832510b12f475d80870bdb3ab	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.rose	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:aa30e3e8df230ac04fcf57a7	assertion-b2:6077e427bc86e70401405ba8	8c39c63488260c318aea4cb09df75d79e27f13c6997489d4aee818cbb88a7d23	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3efca33ebf7e156561e7e4e3	assertion-b2:6077e427bc86e70401405ba8	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:034d01b4f729bf5464c11a99	assertion-b2:607d08f92a079822d299942a	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:0d7db3ec0867a05391f81710	assertion-b2:607dbfef0d04b47db54dc984	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3c58072d1a88ea7e4c222bad	assertion-b2:608287de1814a414bd536e6a	f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:be63d5ff07660ad18c5005a2	assertion-b2:608427de9fc29adbb5382e0c	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.lemon	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:84a7f60603118a19f8428810	assertion-b2:6084aea665f5ee027e11ea33	ba4788b226aa8dc2e6dc74248bb9f618cfa8c959e0c26c147be48f6839a0b088	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.green_tea	AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE	false
cleaned-output-atom:bf8d0158130286f9ceee5734	assertion-b2:6084aea665f5ee027e11ea33	3a2df74afc3ea50020bb48c6833e8ecca293544621ad0ee775d9498111fc128c	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:9d0d0c06b7168c30e6c7b9ea	assertion-b2:608ad6a9c8c4c781f1a5f9ee	f18e48678b723e80d272f37b64c4780b60cc74c4c8a7e4caead37d4e451bf5c4	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:8577a49e26550bf2cef40c23	assertion-b2:608ad6a9c8c4c781f1a5f9ee	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:c62990410644a42ad4994609	assertion-b2:608dfa76f3ed1e2fddb0bd05	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:155883fd76731d7641bdfe6e	assertion-b2:6090a6164e96dc0687d50bff	550b8ce3d164393f314eb1ba5a8cc74face29b90f9c94242c7182c448aa6a4c1	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_MORPHOLOGICAL_VARIANT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blueberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:f21e6c377c5ef48c04c85ee2	assertion-b2:60944382f70bf0eaac307a2c	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:666d6cd75ece0fb7ff1e7edc	assertion-b2:6096934a0eeb418291950b36	4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:dffa3737e920574e40eae8f3	assertion-b2:6097a712b1ff06952112968e	48fb71763d97b54b752aa17694977d1f87c7707415f25ab63ac2ea2495347ae6	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:8aa79949243ea1da69be77df	assertion-b2:6097a712b1ff06952112968e	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:e6e8d7bad08348b4015acdcb	assertion-b2:609a23906274552d017dc52e	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:84ae1a90d675962aab703bc6	assertion-b2:609af7e03f02c17e1cf68fa1	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.raspberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:46249bb2e6cd967ea186f61e	assertion-b2:609b7790b85a56a86472c270	4d1608c849f1a4968565d5019e500b9c3541f654c33ac9d096b610d27229499c	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
