concept_cluster_id	cleaned_form_count	cleaned_form_ids	cleaned_form_sha256s	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	neighbor_cluster_ids	canonical_concept_ids	mapping_state	normalization_authorities	assertion_support	effective_record_support	source_family_count	source_family_ids	year_count	year_ids	gold_assertion_count	silver_assertion_count	bronze_assertion_count	support_band	review_priority_score	reversible_to_source_assertions	human_reviewed	expert_adjudicated
concept-cluster:7e2cab11be5e3b34887e4d2a	48	cleaned-form:0343ef7cc3f496d59580c6d9|cleaned-form:0c7aae56ebe5d422f7f0f5b9|cleaned-form:139522337eabe97c970dda95|cleaned-form:1b4c9133da73a71132240431|cleaned-form:1b523c72cc3eeb156c3c519d|cleaned-form:1f36113c61fad836e3f47115|cleaned-form:20fbce24c63b380bedf4723d|cleaned-form:21f624933adf7b2d5eff5839|cleaned-form:229b78e44c777f8ffba9e4a4|cleaned-form:2390f0a8f33deb034707666b|cleaned-form:2bfe65a92a31c9f2528f9343|cleaned-form:36ae583609d7fb39f8b89851|cleaned-form:37ea6fc7d1709a2c4774b360|cleaned-form:38fcf9b698d423f6efde2e80|cleaned-form:3a2a0a698d1c7b6b7646caac|cleaned-form:56dbd49b3e77163dc502af1d|cleaned-form:5b88879d985939619005e167|cleaned-form:6baf081943051b70e9c968cb|cleaned-form:7036978aa43908cd2aee0d50|cleaned-form:71401096bee6fdf8e778bef4|cleaned-form:73df1fd274078b590142cd8f|cleaned-form:7af0ae3b0a6588aaaf4d168b|cleaned-form:829e77af6c107747d705b820|cleaned-form:87c307884190b8bc4b597096|cleaned-form:8ae6b3fb7e1fc16bee1e8a22|cleaned-form:a44fad79b0149972ebd96c29|cleaned-form:a69152d062b61b41573c1fdd|cleaned-form:ac866932c46e5f28a3933c75|cleaned-form:ace8407f0951c35e2d71d87f|cleaned-form:ae02ea8b62fbf7ab4173f1b7|cleaned-form:af4700f984489053e9aa20bf|cleaned-form:b1386de8cb1a2b60ce660395|cleaned-form:ba7ad46689f94dc14c1a456c|cleaned-form:bb3c78a5ebceae972f96ce02|cleaned-form:bbb4228fc21df004441fc39a|cleaned-form:bc7ae0eb76c4ba4403af3a44|cleaned-form:c2b0704a3f665468bed8bea3|cleaned-form:c48f1da8ea77d5cc17df9e14|cleaned-form:c753a9102ea0a2c09b2f70e7|cleaned-form:c7fc5d6be496f2519fc66e5a|cleaned-form:cf990a4e3182ebe6502cbbf3|cleaned-form:d5582bd07a9899fdcd470ea5|cleaned-form:d936b9ba581eef7c061cf5fc|cleaned-form:e87e4a06dd2baa822df946f0|cleaned-form:f95aab503ed5aa86328e3071|cleaned-form:fe168cc0b1ce312d78f604a4|cleaned-form:feb0d60ec0faf3dd1568641a|cleaned-form:ffe152f436093cbd335aad6f	0343ef7cc3f496d59580c6d9203b61fa458dc73733242d499a8a0e59559d4d20|0c7aae56ebe5d422f7f0f5b97da9856b135de81ac462c9c1a85ee53850fec479|139522337eabe97c970dda95834dc1fcfd7394ca3354b3e73d6f6362c685846d|1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94|1b523c72cc3eeb156c3c519d26852529f6bb483519fa29827733e7e843a04f60|1f36113c61fad836e3f471152ce26e80a20e533974b921a686346d6bc036381a|20fbce24c63b380bedf4723db799a285fe30fa9ff47dee876f16397b88a2a452|21f624933adf7b2d5eff5839002873bfd2ad01ebbfbc37285aff766fbc0d3695|229b78e44c777f8ffba9e4a4be1801ec08e269878aa5471dfb9049f53924b89e|2390f0a8f33deb034707666b363167c600b317e34fca103ba165dc415e5ba793|2bfe65a92a31c9f2528f9343fe944f69cdb851ef164df55c5251c0e1d360bf90|36ae583609d7fb39f8b89851e2001526f3da6593f584bbe8091f165d9ec57565|37ea6fc7d1709a2c4774b36057278e46ce332b026039a347bef45cd392fcde6d|38fcf9b698d423f6efde2e80ad921e12306c08f7e79c59d1212c2662ab523973|3a2a0a698d1c7b6b7646caac08aea1877a60ae71fb646fe6b5501a37c06b1f09|56dbd49b3e77163dc502af1d546801eaf7cda82dad37cd68779b00e00d17423f|5b88879d985939619005e1673e36a5a9f53fd9b931a24473afedc041aa7cf801|6baf081943051b70e9c968cbb0079e30d6f27b953fef365cc75b1ff7d414f92f|7036978aa43908cd2aee0d5082e5fdc87e8deb0e48a324fa29e9fb020cb12adb|71401096bee6fdf8e778bef4fd0978ce18ab05cc1f477b01dc4650a8c43ec292|73df1fd274078b590142cd8fb62c5315f0c9a83aa001bba9d35f548f00769437|7af0ae3b0a6588aaaf4d168bc1d57343afc85acb03beb930191aee1ecd898845|829e77af6c107747d705b820226db240a5a2b495aee79373fb7bf5dec0cd049b|87c307884190b8bc4b597096035bb8ccd35f8ac0eeefc6ce282ff30d885327d3|8ae6b3fb7e1fc16bee1e8a222b637a1cc3babe18ff62bf201b36a89db506eea2|a44fad79b0149972ebd96c295580f1129c52d55844f91ddadfda137e6cf690c0|a69152d062b61b41573c1fdd6c4cc6bf90b2d868ef700c5844bc305f09bc7f5c|ac866932c46e5f28a3933c754434b553028a2d058686e852d2e7c7fb5150a7b1|ace8407f0951c35e2d71d87f9f90aee5b7c0be85e500bf01f5a629e428a6bcd5|ae02ea8b62fbf7ab4173f1b7aec9cb642e98bd8074074569a65041220217b7a6|af4700f984489053e9aa20bfd697e3751ba1df5d332fbc934ffbb0ba49c263d4|b1386de8cb1a2b60ce660395411ad947d86293f5562e8459d480f7007f7a9d54|ba7ad46689f94dc14c1a456ce5a72bd83dffaed8e6e5f83823d32b6ffcc33354|bb3c78a5ebceae972f96ce02703dc26cc38605228683877d214c3d8138cf0b0b|bbb4228fc21df004441fc39a872881e767fc1b3d578ed9dfb30269f42a3ceda4|bc7ae0eb76c4ba4403af3a44b63ee9d4eab0e41359b0b4fc05b79fee84bc839b|c2b0704a3f665468bed8bea371fcb9d698b8d67f1203afdfee51ab3e310a0c22|c48f1da8ea77d5cc17df9e14e43ba386c430bacd7e046c20a91f82b935808881|c753a9102ea0a2c09b2f70e73d2455dbc6014d1535867d66e176ed48092d79ed|c7fc5d6be496f2519fc66e5a16de437502ff2dc1aabc6903dbd192e6315b7b4f|cf990a4e3182ebe6502cbbf34939738481f7c861d8bbe2065a0cb47e03020997|d5582bd07a9899fdcd470ea57e1365f48d6811ce6d31b0b60e5a3512aaf41a67|d936b9ba581eef7c061cf5fce38eee1ad90b600a75c944488ac10cd0ab4f8cf1|e87e4a06dd2baa822df946f0acf92032be436659a6a55ec07a5eff6fd0e19ff6|f95aab503ed5aa86328e307163a3e34a4b727012cbcb66dd2274452861a0137a|fe168cc0b1ce312d78f604a48e98deebe9dcaaaafa0c5ab8aff40b92384fed96|feb0d60ec0faf3dd1568641a7ce4d779a9d42fe5621744848ff67d84ff92b28f|ffe152f436093cbd335aad6f17a263f04727ce5c4685978240b5a00f1c8d8d7c	89	source-form:0e57b46e0ceaf15a7a3c7868|source-form:1124f41e1813d49e84f51e3f|source-form:155a81ad4d714feaecfbf707|source-form:15f8762b1d63c4bcb57e7555|source-form:17b87c2383c00850c39853c8|source-form:1b4c9133da73a71132240431|source-form:1d306529d7860aef0db1ae25|source-form:1f36113c61fad836e3f47115|source-form:1fa7c1fdb98235a7d34892d0|source-form:1fb38775f7507ff8f8ef2d12|source-form:20fbce24c63b380bedf4723d|source-form:223cd2a427f7edc05b04a6a4|source-form:229b78e44c777f8ffba9e4a4|source-form:2390f0a8f33deb034707666b|source-form:2815b99166402f1caf677abe|source-form:294d7f9468c2f6b37ac5d188|source-form:2bfe65a92a31c9f2528f9343|source-form:2fdf88b3d249e8ef2b41e1f5|source-form:36ae583609d7fb39f8b89851|source-form:37d41eb4d9343fcd57e85e9b|source-form:37ea6fc7d1709a2c4774b360|source-form:3a4ea277f4681bc71e7e31fe|source-form:436de371c2f6c0f2be75254c|source-form:45923f45d875d0b1615c13e2|source-form:46aceb2caf2d6d309f090fee|source-form:48b3c1b0a58fa416ec1d0cc7|source-form:4bafcdaa5c27459cf0fb7561|source-form:4f2e607bd9822a983d097aee|source-form:4f50c8ed9623c5f3d8ff9df5|source-form:57e842e3616171c420226deb|source-form:58a0d19c47d0c6af08208a48|source-form:594ffae4ffa663c1ff8e1c11|source-form:5a9ed3c9e10bc7bf70f9b232|source-form:5b88879d985939619005e167|source-form:5fca6914bd3872b04bdf1d36|source-form:6290c5a42944883c897738ff|source-form:6561376adf7ad57a0a227d52|source-form:6ce942ba5656171930587f99|source-form:71401096bee6fdf8e778bef4|source-form:737ccfa99598774f3e54babe|source-form:73df1fd274078b590142cd8f|source-form:77eca78ddcbd585d85f66dbb|source-form:78c036429e204230f6c36ed2|source-form:78e7771b8b46e11ddb34ba48|source-form:7ca36bb389f59c78674584e7|source-form:7d248b00fcede8dfa2858beb|source-form:81bbdc581a0861441694a26d|source-form:85beff2d0986a7d6cbf34dfb|source-form:87ef1130754cc43fa5146d48|source-form:8804599b6a466d2d4acd67b7|source-form:89f8e0d4e5e4719c75812882|source-form:8ae6b3fb7e1fc16bee1e8a22|source-form:8f1bd9b84a1b3afd3c9d12d5|source-form:94bafc06ab843cf8777cf964|source-form:95a5901a89ea834d5053c548|source-form:95db221491d5346da237a9c4|source-form:98f87205b8c04afb14db2889|source-form:9b9189c8712574c69767cbc9|source-form:a44fad79b0149972ebd96c29|source-form:a5964d96c3b88b593995c0b6|source-form:a825b859e5944092246c640a|source-form:ac866932c46e5f28a3933c75|source-form:ae02ea8b62fbf7ab4173f1b7|source-form:ba7ad46689f94dc14c1a456c|source-form:bb3c78a5ebceae972f96ce02|source-form:bc5eb9d1a9af8c3f5e086897|source-form:bc7ae0eb76c4ba4403af3a44|source-form:c052dd768328bed2373ea9fd|source-form:c13e12678ef399b603952511|source-form:c7fc5d6be496f2519fc66e5a|source-form:c9c44bc66655c180de57e6be|source-form:cc286478c0f14270bf8eb80f|source-form:cc37cba4c7399dff1c0efd76|source-form:cf990a4e3182ebe6502cbbf3|source-form:d70ae16dbe59ab9f72dcca01|source-form:d936b9ba581eef7c061cf5fc|source-form:ddc4f68ff7ba6fed0f5722b2|source-form:dff94b3db61e181869320a8a|source-form:e22b4260483268376ed02cda|source-form:e2869203acd0a42eb322aba2|source-form:e42ab44b771278d861e948a7|source-form:e87e4a06dd2baa822df946f0|source-form:ec8dee9b65051f7329494581|source-form:ee49a57944b2e3346483a072|source-form:f505224f31966f3f45e18445|source-form:f583644beec90fd2a9444cb5|source-form:f9f33c0d5e2b469a6b6e0823|source-form:ffd1be33937eb321106e1586|source-form:ffe152f436093cbd335aad6f	en	STRICT_FLAVOR	0343ef7cc3f496d59580c6d9203b61fa458dc73733242d499a8a0e59559d4d20|0c7aae56ebe5d422f7f0f5b97da9856b135de81ac462c9c1a85ee53850fec479|139522337eabe97c970dda95834dc1fcfd7394ca3354b3e73d6f6362c685846d|1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94|1b523c72cc3eeb156c3c519d26852529f6bb483519fa29827733e7e843a04f60|1f36113c61fad836e3f471152ce26e80a20e533974b921a686346d6bc036381a|20fbce24c63b380bedf4723db799a285fe30fa9ff47dee876f16397b88a2a452|21f624933adf7b2d5eff5839002873bfd2ad01ebbfbc37285aff766fbc0d3695|229b78e44c777f8ffba9e4a4be1801ec08e269878aa5471dfb9049f53924b89e|2390f0a8f33deb034707666b363167c600b317e34fca103ba165dc415e5ba793|2bfe65a92a31c9f2528f9343fe944f69cdb851ef164df55c5251c0e1d360bf90|36ae583609d7fb39f8b89851e2001526f3da6593f584bbe8091f165d9ec57565|37ea6fc7d1709a2c4774b36057278e46ce332b026039a347bef45cd392fcde6d|38fcf9b698d423f6efde2e80ad921e12306c08f7e79c59d1212c2662ab523973|3a2a0a698d1c7b6b7646caac08aea1877a60ae71fb646fe6b5501a37c06b1f09|56dbd49b3e77163dc502af1d546801eaf7cda82dad37cd68779b00e00d17423f|5b88879d985939619005e1673e36a5a9f53fd9b931a24473afedc041aa7cf801|6baf081943051b70e9c968cbb0079e30d6f27b953fef365cc75b1ff7d414f92f|7036978aa43908cd2aee0d5082e5fdc87e8deb0e48a324fa29e9fb020cb12adb|71401096bee6fdf8e778bef4fd0978ce18ab05cc1f477b01dc4650a8c43ec292|73df1fd274078b590142cd8fb62c5315f0c9a83aa001bba9d35f548f00769437|7af0ae3b0a6588aaaf4d168bc1d57343afc85acb03beb930191aee1ecd898845|829e77af6c107747d705b820226db240a5a2b495aee79373fb7bf5dec0cd049b|87c307884190b8bc4b597096035bb8ccd35f8ac0eeefc6ce282ff30d885327d3|8ae6b3fb7e1fc16bee1e8a222b637a1cc3babe18ff62bf201b36a89db506eea2|a44fad79b0149972ebd96c295580f1129c52d55844f91ddadfda137e6cf690c0|a69152d062b61b41573c1fdd6c4cc6bf90b2d868ef700c5844bc305f09bc7f5c|ac866932c46e5f28a3933c754434b553028a2d058686e852d2e7c7fb5150a7b1|ace8407f0951c35e2d71d87f9f90aee5b7c0be85e500bf01f5a629e428a6bcd5|ae02ea8b62fbf7ab4173f1b7aec9cb642e98bd8074074569a65041220217b7a6|af4700f984489053e9aa20bfd697e3751ba1df5d332fbc934ffbb0ba49c263d4|b1386de8cb1a2b60ce660395411ad947d86293f5562e8459d480f7007f7a9d54|ba7ad46689f94dc14c1a456ce5a72bd83dffaed8e6e5f83823d32b6ffcc33354|bb3c78a5ebceae972f96ce02703dc26cc38605228683877d214c3d8138cf0b0b|bbb4228fc21df004441fc39a872881e767fc1b3d578ed9dfb30269f42a3ceda4|bc7ae0eb76c4ba4403af3a44b63ee9d4eab0e41359b0b4fc05b79fee84bc839b|c48f1da8ea77d5cc17df9e14e43ba386c430bacd7e046c20a91f82b935808881|c753a9102ea0a2c09b2f70e73d2455dbc6014d1535867d66e176ed48092d79ed|c7fc5d6be496f2519fc66e5a16de437502ff2dc1aabc6903dbd192e6315b7b4f|cf990a4e3182ebe6502cbbf34939738481f7c861d8bbe2065a0cb47e03020997|d5582bd07a9899fdcd470ea57e1365f48d6811ce6d31b0b60e5a3512aaf41a67|d936b9ba581eef7c061cf5fce38eee1ad90b600a75c944488ac10cd0ab4f8cf1|e87e4a06dd2baa822df946f0acf92032be436659a6a55ec07a5eff6fd0e19ff6|f95aab503ed5aa86328e307163a3e34a4b727012cbcb66dd2274452861a0137a|fe168cc0b1ce312d78f604a48e98deebe9dcaaaafa0c5ab8aff40b92384fed96|feb0d60ec0faf3dd1568641a7ce4d779a9d42fe5621744848ff67d84ff92b28f|ffe152f436093cbd335aad6f17a263f04727ce5c4685978240b5a00f1c8d8d7c	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc	sensory.orange	concept-cluster:fbc74a39c87988de27b6ca3d|concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:d4de31bbc7198b47172036af|concept-cluster:d21f8042db787a7e15b5dc7a|concept-cluster:da04996ce8dc79a4b6eb152d	sensory.orange	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	MACHINE_GOVERNED_HIGH_CONFIDENCE	813	553	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	19	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	58	740	15	SUPPORT_100_PLUS	1813	true	false	false
concept-cluster:7e3d0196fea798ccdd2b1554	1	cleaned-form:03688820a0300a8a71d130bb	03688820a0300a8a71d130bb77f0b8d58fefb1d97a1024ad27ab9bd60cf34858	1	source-form:c5aabf742fc56ae1c08306fb	en	STRICT_FLAVOR	03688820a0300a8a71d130bb77f0b8d58fefb1d97a1024ad27ab9bd60cf34858					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2015	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:7e500f5b75a0939925cc770c	1	cleaned-form:cbbcacaf0d582e760874a68b	cbbcacaf0d582e760874a68b44c572218102a1d24fa262b00dc7f090c7257302	1	source-form:cbbcacaf0d582e760874a68b	en	STRICT_FLAVOR	cbbcacaf0d582e760874a68b44c572218102a1d24fa262b00dc7f090c7257302					GENUINE_ONTOLOGY_CANDIDATE		3	3	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	3	0	0	SUPPORT_1_4	123	true	false	false
concept-cluster:7e51100713e69e18f2f4fd03	1	cleaned-form:e9988dac958fa34bff59f916	e9988dac958fa34bff59f916cc053f6e1c64af02c9c5c90caff25d8195aa2663	1	source-form:547539bbadd49f5062213478	en	STRICT_FLAVOR	c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9		concept-cluster:18c7ca9932be376c2ce7836c|concept-cluster:46ff81d17b64b5d4be5390d2|concept-cluster:20fce04384dc1ef133766e40|concept-cluster:7c5499edbea9a980d5290740|concept-cluster:d7d1b92c11cde1eda5e21b39		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2015	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:7e763123ae333f4d5dda137d	1	cleaned-form:5e6eeffd18574d641c1f14db	5e6eeffd18574d641c1f14db13c47002d122f37cc651a9f40d034e3275ae2de3	1	source-form:96e4a4606016c0ca7c792a2c	en	STRICT_FLAVOR	5e6eeffd18574d641c1f14db13c47002d122f37cc651a9f40d034e3275ae2de3					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2025	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:7e939f0f3a21f6afafe198fb	1	cleaned-form:9dc6a1c1bf08ee6a51649529	9dc6a1c1bf08ee6a51649529ad99e9e0f488952184119399e988f67bd53a0585	3	source-form:9cdbdba86451ddfb811c0e6a|source-form:9dc6a1c1bf08ee6a51649529|source-form:a8ca683ca2e48a1c6adf5298	en	STRICT_FLAVOR	9dc6a1c1bf08ee6a51649529ad99e9e0f488952184119399e988f67bd53a0585					GENUINE_ONTOLOGY_CANDIDATE		9	9	1	family.ace_cup_of_excellence	5	year.2017|year.2020|year.2023|year.2024|year.2025	0	9	0	SUPPORT_5_19	289	true	false	false
concept-cluster:7ea3678f413758e39fc202d5	1	cleaned-form:a46347fe8cc75596664a8302	a46347fe8cc75596664a83025699479e516f33ad64072efeafce1c5594be4ab6	1	source-form:a46347fe8cc75596664a8302	en	STRICT_FLAVOR	a46347fe8cc75596664a83025699479e516f33ad64072efeafce1c5594be4ab6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2024	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:7ebaa2e351b7c731a5179b40	1	cleaned-form:6850ca355247469531b982f5	6850ca355247469531b982f5b7544a75b136cb414770a261b0c6d1765f55e1b3	1	source-form:6850ca355247469531b982f5	en	STRICT_FLAVOR	6850ca355247469531b982f5b7544a75b136cb414770a261b0c6d1765f55e1b3					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	1	0	0	SUPPORT_1_4	121	true	false	false
concept-cluster:7ef06913f50700001cfbae75	1	cleaned-form:163288c54a3842cff84eda0c	163288c54a3842cff84eda0c3b9190434e236c0eae327d1e6eef0d6f6244c978	2	source-form:163288c54a3842cff84eda0c|source-form:ad5417dfe1d99950851e92fc	en	STRICT_FLAVOR	163288c54a3842cff84eda0c3b9190434e236c0eae327d1e6eef0d6f6244c978					GENUINE_ONTOLOGY_CANDIDATE		4	3	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	4	0	0	SUPPORT_1_4	124	true	false	false
concept-cluster:7f270efa1a8a020a8dbeeead	1	cleaned-form:7e5d4325a44714fc86a9b698	7e5d4325a44714fc86a9b6989e41e966a7297bfe7e913c15fb9ab19588e33d61	2	source-form:5faa713a75d776078b5ee2fd|source-form:c5ac70a76e704518368350bf	en	STRICT_FLAVOR	7e5d4325a44714fc86a9b6989e41e966a7297bfe7e913c15fb9ab19588e33d61					GENUINE_ONTOLOGY_CANDIDATE		6	6	1	family.ace_cup_of_excellence	4	year.2020|year.2023|year.2024|year.2025	0	6	0	SUPPORT_5_19	246	true	false	false
concept-cluster:7f4aa1ac6eb82a04798fa566	1	cleaned-form:22d2084f01936c564e690d17	22d2084f01936c564e690d170959976647b46c843bcb313ff7312fc169dc889c	2	source-form:22d2084f01936c564e690d17|source-form:2a36428839a37e680cdce701	en	STRICT_FLAVOR	22d2084f01936c564e690d170959976647b46c843bcb313ff7312fc169dc889c					GENUINE_ONTOLOGY_CANDIDATE		17	17	2	family.ace_cup_of_excellence|family.project_origin	6	year.2009|year.2018|year.2020|year.2024|year.2025|year.2026	0	15	2	SUPPORT_5_19	417	true	false	false
concept-cluster:7f8c9ab4d1178f4cb5cb2ade	1	cleaned-form:ac714a6f533f23dfab34c126	ac714a6f533f23dfab34c1268be2d0a48fc552ff450424e2addc5a13902777d0	1	source-form:ac714a6f533f23dfab34c126	en	STRICT_FLAVOR	ac714a6f533f23dfab34c1268be2d0a48fc552ff450424e2addc5a13902777d0					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	1	year.2017	2	0	0	SUPPORT_1_4	122	true	false	false
concept-cluster:7fb796dc5829279016357371	1	cleaned-form:8e0a1b0ada42172886fd1297	8e0a1b0ada42172886fd1297e25abf99f14396a9400acbd5f20da20289cff02f	1	source-form:7d465fb9b9314846b7269801	en	STRICT_FLAVOR	8e0a1b0ada42172886fd1297e25abf99f14396a9400acbd5f20da20289cff02f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2024	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:7ffaa21d144dbdccf25754c0	1	cleaned-form:b1601f694b9d336c35fc456d	b1601f694b9d336c35fc456de5697dfde5e1b1ce4e8c40766fb6cb763aba91c7	1	source-form:b1601f694b9d336c35fc456d	en	STRICT_FLAVOR	b1601f694b9d336c35fc456de5697dfde5e1b1ce4e8c40766fb6cb763aba91c7					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2019	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:801b73bdbabf9a1405bedb8f	1	cleaned-form:34c4ba8f5ba5f40e56e4056a	34c4ba8f5ba5f40e56e4056a7cfbf8b15f9db557bcafb8103f243aa7509ea802	2	source-form:0eef08115fe3cdf149de9254|source-form:34c4ba8f5ba5f40e56e4056a	en	STRICT_FLAVOR	34c4ba8f5ba5f40e56e4056a7cfbf8b15f9db557bcafb8103f243aa7509ea802					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	1	year.2022	0	2	0	SUPPORT_1_4	122	true	false	false
concept-cluster:80322e8ac18130f84ef983e9	1	cleaned-form:86e8ad52df4112cc6e84b50f	86e8ad52df4112cc6e84b50f56dd8eace90678fc743c8376e224e6659f4b8085	1	source-form:86e8ad52df4112cc6e84b50f	en	STRICT_FLAVOR	86e8ad52df4112cc6e84b50f56dd8eace90678fc743c8376e224e6659f4b8085					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2015	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:806038ad95e6358fafc0a0f3	1	cleaned-form:bc0e8640fb821a9ce302dd3c	bc0e8640fb821a9ce302dd3c00e5cf2a6a6d4ff77872aa80e6f39084aabba663	1	source-form:d255b84121becc52cc8aae84	en	STRICT_FLAVOR	bc0e8640fb821a9ce302dd3c00e5cf2a6a6d4ff77872aa80e6f39084aabba663		sensory.lemon|sensory.orange	concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:d4de31bbc7198b47172036af|concept-cluster:d21f8042db787a7e15b5dc7a|concept-cluster:ef6299fa2df616e4759d76d2|concept-cluster:768939175e343ac26b111716		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	family.ace_cup_of_excellence	1	year.2025	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:8066649ad638eb7c6a982e58	1	cleaned-form:ce1fc7d8ebc93ac8f19b01ea	ce1fc7d8ebc93ac8f19b01ea42389adb1e42b6a1a79f1184e49584322d0f4424	1	source-form:ce1fc7d8ebc93ac8f19b01ea	en	STRICT_FLAVOR	ce1fc7d8ebc93ac8f19b01ea42389adb1e42b6a1a79f1184e49584322d0f4424					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2009	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:80677125749c1c0e76fbc79c	1	cleaned-form:15ecadd4df25f9d4a52c58f4	15ecadd4df25f9d4a52c58f45fc1ee3326e231906a89dba436c1dc1a2a319f9d	1	source-form:afff545ecf6a2e35b4a3cfe1	en	STRICT_FLAVOR	0081779c287d567d9ca622f4c0cc2ede819b0cc7f286a5f01d8c3c0178191ad6	6ef7c9b15ecdd69083724b84cfdc2100351963488b51b4ea2fcbddf493fbec94		concept-cluster:f0ae62ab79b07334339d58c1|concept-cluster:779b071091b86dd011f120eb|concept-cluster:116337362852197a0e49d485|concept-cluster:ef2ba70eaac8a9be54dae332|concept-cluster:698dcd90b017ce350793f2ef		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2013	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:80722e1a2f235726298b5374	1	cleaned-form:1ff3c68f356280e47bd9426a	1ff3c68f356280e47bd9426a059b2fa98c25d565dd4639a44e79d5b6c7c822f3	1	source-form:fef125d5df5878c4b2d6b54e	en	STRICT_FLAVOR	1ff3c68f356280e47bd9426a059b2fa98c25d565dd4639a44e79d5b6c7c822f3					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	1	year.2025	0	2	0	SUPPORT_1_4	122	true	false	false
concept-cluster:808f808dbc525aaf4f0623d0	1	cleaned-form:9ed0857961bc7df79488a2d0	9ed0857961bc7df79488a2d01a98201eacd09e081e6432ee876a78e332007110	1	source-form:9ed0857961bc7df79488a2d0	en	STRICT_FLAVOR	9ed0857961bc7df79488a2d01a98201eacd09e081e6432ee876a78e332007110					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2015	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:80c00a64b04b0063c51f2a91	1	cleaned-form:ac5f83a355e1274fb64a794f	ac5f83a355e1274fb64a794fe71c92bc6968fba73139420d5c115323e7751cbe	1	source-form:292a46eacf674e3e16c4fc4a	en	STRICT_FLAVOR	ac5f83a355e1274fb64a794fe71c92bc6968fba73139420d5c115323e7751cbe					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2022	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:81238640d11e30f2fb99484f	1	cleaned-form:d92d5a817df7b98abe9cbf71	d92d5a817df7b98abe9cbf7131bfd8aef135aeb25542e0362f4d902973670b19	1	source-form:d92d5a817df7b98abe9cbf71	en	STRICT_FLAVOR	d92d5a817df7b98abe9cbf7131bfd8aef135aeb25542e0362f4d902973670b19					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	1	year.2019	0	2	0	SUPPORT_1_4	122	true	false	false
