census_item_key	item_kind	source_family_id	source_route_id	organizer_id	edition_id	schema_signature_id	publication_host	independent_source_family_id	independence_state	rights_lineage_id	mirror_lineage_id	route_disposition	artifact_count	publication_row_count	effective_record_candidate_count	gate_descriptor_candidate_count	reviewed_strict_count	reviewed_broad_count	p1_count	p2_count	p3_count	unresolved_count	rights_affirmative_model_count	analyst_minutes	descriptor_yield_per_artifact	descriptor_yield_per_analyst_hour	corpus_universe	official_url
edition:coe:allianceforcoffeeexcellence_org_honduras_2018:2018	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2018:2018	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	82	82	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2018/
edition:coe:allianceforcoffeeexcellence_org_honduras_2019:2019	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2019:2019	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	66	66	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2019/
edition:coe:allianceforcoffeeexcellence_org_honduras_2021:2021	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2021:2021	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	56	56	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2021/
edition:coe:allianceforcoffeeexcellence_org_honduras_2022:2022	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2022:2022	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	27	27	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2022/
edition:coe:allianceforcoffeeexcellence_org_honduras_2023:2023	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2023:2023	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	32	32	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2023/
edition:coe:allianceforcoffeeexcellence_org_honduras_2024:2024	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2024:2024	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	32	32	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2024/
edition:coe:allianceforcoffeeexcellence_org_honduras_2025:2025	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2025:2025	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	11	11	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2025/
edition:coe:allianceforcoffeeexcellence_org_honduras_2026:2026	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_honduras	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_honduras_2026:2026	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	10	10	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/honduras-2026/
edition:coe:allianceforcoffeeexcellence_org_indonesia_2021:2021	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_indonesia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_indonesia_2021:2021	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	52	52	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/indonesia-2021/
edition:coe:allianceforcoffeeexcellence_org_indonesia_2022:2022	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_indonesia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_indonesia_2022:2022	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	23	23	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/indonesia-2022/
edition:coe:allianceforcoffeeexcellence_org_indonesia_2023:2023	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_indonesia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_indonesia_2023:2023	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/indonesia-2023/
edition:coe:allianceforcoffeeexcellence_org_indonesia_2026:2026	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_indonesia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_indonesia_2026:2026	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/indonesia-2026/
edition:coe:allianceforcoffeeexcellence_org_mexico_2012:2012	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2012:2012	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	20	20	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2012/
edition:coe:allianceforcoffeeexcellence_org_mexico_2013:2013	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2013:2013	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	32	32	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2013/
edition:coe:allianceforcoffeeexcellence_org_mexico_2014:2014	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2014:2014	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	38	38	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2014/
edition:coe:allianceforcoffeeexcellence_org_mexico_2015:2015	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2015:2015	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	40	40	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2015/
edition:coe:allianceforcoffeeexcellence_org_mexico_2017:2017	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2017:2017	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	54	54	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2017/
edition:coe:allianceforcoffeeexcellence_org_mexico_2018:2018	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2018:2018	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	64	64	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2018/
edition:coe:allianceforcoffeeexcellence_org_mexico_2019:2019	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2019:2019	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	62	62	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2019/
edition:coe:allianceforcoffeeexcellence_org_mexico_2021:2021	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2021:2021	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	66	66	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2021/
edition:coe:allianceforcoffeeexcellence_org_mexico_2022:2022	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2022:2022	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	33	33	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2022/
edition:coe:allianceforcoffeeexcellence_org_mexico_2023:2023	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2023:2023	schema.coe.generic-sensory-field.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	PROVENANCE_PILOT_ONLY	1	29	29	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2023/
edition:coe:allianceforcoffeeexcellence_org_mexico_2024:2024	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2024:2024	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	11	11	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2024/
edition:coe:allianceforcoffeeexcellence_org_mexico_2025:2025	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2025:2025	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	11	11	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2025/
edition:coe:allianceforcoffeeexcellence_org_mexico_2026:2026	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_mexico	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_mexico_2026:2026	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	12	12	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/mexico-2026/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2002:2002	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2002:2002	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	46	46	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2002/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2003:2003	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2003:2003	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	74	74	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2003/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2004:2004	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2004:2004	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	58	58	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2004/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2005:2005	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2005:2005	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	70	70	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2005/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2006:2006	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2006:2006	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2006/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2007:2007	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2007:2007	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	68	68	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2007/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2008:2008	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2008:2008	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2008/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2009:2009	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2009:2009	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	52	52	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2009/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2010:2010	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2010:2010	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	54	54	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2010/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2011:2011	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2011:2011	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	54	54	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2011/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2012:2012	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2012:2012	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2012/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2014:2014	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2014:2014	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2014/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2015:2015	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2015:2015	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	72	72	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2015/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2017:2017	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2017:2017	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	56	56	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2017/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2018:2018	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2018:2018	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	80	80	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2018/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2020:2020	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2020:2020	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	36	36	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2020/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2021:2021	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2021:2021	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	52	52	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2021/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2022:2022	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2022:2022	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	27	27	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2022/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2023:2023	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2023:2023	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	18	18	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2023/
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2024:2024	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_nicaragua	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2024:2024	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	31	31	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/nicaragua-2024/
