answer_effect_id	question_axis_id	option_id	canonical_concept_id	effect_type	decision_score_adjustment	effect_basis	structured_negative_evidence	nonmention_used_as_negative	review_status	lineage_paths
effect:roast_smoke_reference:wood_tobacco:sensory.hazelnut	roast_smoke_reference	wood_tobacco	sensory.hazelnut	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.dark_chocolate	roast_smoke_reference	wood_tobacco	sensory.dark_chocolate	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.cinnamon	roast_smoke_reference	wood_tobacco	sensory.cinnamon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.tobacco	roast_smoke_reference	wood_tobacco	sensory.tobacco	supports	3.000000	EXPLICIT_SELECTED_OPTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.smoky	roast_smoke_reference	wood_tobacco	sensory.smoky	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.green_tea	roast_smoke_reference	wood_tobacco	sensory.green_tea	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.cedar	roast_smoke_reference	wood_tobacco	sensory.cedar	supports	3.000000	EXPLICIT_SELECTED_OPTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.earthy	roast_smoke_reference	wood_tobacco	sensory.earthy	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.fermented_character	roast_smoke_reference	wood_tobacco	sensory.fermented_character	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:wood_tobacco:sensory.wine_like_character	roast_smoke_reference	wood_tobacco	sensory.wine_like_character	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.jasmine	roast_smoke_reference	none	sensory.jasmine	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.rose	roast_smoke_reference	none	sensory.rose	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.orange_blossom	roast_smoke_reference	none	sensory.orange_blossom	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.lemon	roast_smoke_reference	none	sensory.lemon	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.orange	roast_smoke_reference	none	sensory.orange	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.blueberry	roast_smoke_reference	none	sensory.blueberry	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.honey	roast_smoke_reference	none	sensory.honey	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.caramel	roast_smoke_reference	none	sensory.caramel	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.brown_sugar	roast_smoke_reference	none	sensory.brown_sugar	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.almond	roast_smoke_reference	none	sensory.almond	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.hazelnut	roast_smoke_reference	none	sensory.hazelnut	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.dark_chocolate	roast_smoke_reference	none	sensory.dark_chocolate	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.cinnamon	roast_smoke_reference	none	sensory.cinnamon	weakly_contradicts	-1.250000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	true	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.tobacco	roast_smoke_reference	none	sensory.tobacco	weakly_contradicts	-1.250000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	true	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.smoky	roast_smoke_reference	none	sensory.smoky	weakly_contradicts	-1.250000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	true	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.green_tea	roast_smoke_reference	none	sensory.green_tea	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.cedar	roast_smoke_reference	none	sensory.cedar	weakly_contradicts	-1.250000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	true	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.earthy	roast_smoke_reference	none	sensory.earthy	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.fermented_character	roast_smoke_reference	none	sensory.fermented_character	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:none:sensory.wine_like_character	roast_smoke_reference	none	sensory.wine_like_character	neutral	0.000000	EXPLICIT_NONE_OPTION_NOT_NONMENTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.jasmine	roast_smoke_reference	unsure	sensory.jasmine	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.rose	roast_smoke_reference	unsure	sensory.rose	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.orange_blossom	roast_smoke_reference	unsure	sensory.orange_blossom	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.lemon	roast_smoke_reference	unsure	sensory.lemon	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.orange	roast_smoke_reference	unsure	sensory.orange	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.blueberry	roast_smoke_reference	unsure	sensory.blueberry	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.honey	roast_smoke_reference	unsure	sensory.honey	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.caramel	roast_smoke_reference	unsure	sensory.caramel	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.brown_sugar	roast_smoke_reference	unsure	sensory.brown_sugar	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.almond	roast_smoke_reference	unsure	sensory.almond	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.hazelnut	roast_smoke_reference	unsure	sensory.hazelnut	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.dark_chocolate	roast_smoke_reference	unsure	sensory.dark_chocolate	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.cinnamon	roast_smoke_reference	unsure	sensory.cinnamon	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.tobacco	roast_smoke_reference	unsure	sensory.tobacco	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.smoky	roast_smoke_reference	unsure	sensory.smoky	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.green_tea	roast_smoke_reference	unsure	sensory.green_tea	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.cedar	roast_smoke_reference	unsure	sensory.cedar	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.earthy	roast_smoke_reference	unsure	sensory.earthy	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.fermented_character	roast_smoke_reference	unsure	sensory.fermented_character	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:roast_smoke_reference:unsure:sensory.wine_like_character	roast_smoke_reference	unsure	sensory.wine_like_character	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:fermentation_character:earthy:sensory.jasmine	fermentation_character	earthy	sensory.jasmine	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.rose	fermentation_character	earthy	sensory.rose	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.orange_blossom	fermentation_character	earthy	sensory.orange_blossom	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.lemon	fermentation_character	earthy	sensory.lemon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.orange	fermentation_character	earthy	sensory.orange	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.blueberry	fermentation_character	earthy	sensory.blueberry	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.honey	fermentation_character	earthy	sensory.honey	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.caramel	fermentation_character	earthy	sensory.caramel	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.brown_sugar	fermentation_character	earthy	sensory.brown_sugar	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.almond	fermentation_character	earthy	sensory.almond	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.hazelnut	fermentation_character	earthy	sensory.hazelnut	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.dark_chocolate	fermentation_character	earthy	sensory.dark_chocolate	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.cinnamon	fermentation_character	earthy	sensory.cinnamon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.tobacco	fermentation_character	earthy	sensory.tobacco	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
effect:fermentation_character:earthy:sensory.smoky	fermentation_character	earthy	sensory.smoky	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/current/CLEANED_DESCRIPTOR_DISTRIBUTION.tsv|db/data/round3g/question_target_reviews.tsv
