context_prior_id	preparation_family_key	roast_code	canonical_concept_id	c0_prior_adjustment	c1_prior_adjustment	combined_context_adjustment	prior_status	direct_context_evidence_count	source_family_ids	c0_evidence_locator	c1_evidence_locator	c1_mapping_status	rule	lineage_paths
prior:preparation.family.diluted_espresso:dark:sensory.lemon	preparation.family.diluted_espresso	dark	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.orange	preparation.family.diluted_espresso	dark	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.blueberry	preparation.family.diluted_espresso	dark	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.honey	preparation.family.diluted_espresso	dark	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.caramel	preparation.family.diluted_espresso	dark	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.brown_sugar	preparation.family.diluted_espresso	dark	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.almond	preparation.family.diluted_espresso	dark	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.hazelnut	preparation.family.diluted_espresso	dark	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.dark_chocolate	preparation.family.diluted_espresso	dark	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.cinnamon	preparation.family.diluted_espresso	dark	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.tobacco	preparation.family.diluted_espresso	dark	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.smoky	preparation.family.diluted_espresso	dark	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.green_tea	preparation.family.diluted_espresso	dark	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.cedar	preparation.family.diluted_espresso	dark	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.earthy	preparation.family.diluted_espresso	dark	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.fermented_character	preparation.family.diluted_espresso	dark	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:dark:sensory.wine_like_character	preparation.family.diluted_espresso	dark	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.jasmine	preparation.family.diluted_espresso	extremely_dark	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.rose	preparation.family.diluted_espresso	extremely_dark	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.orange_blossom	preparation.family.diluted_espresso	extremely_dark	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.lemon	preparation.family.diluted_espresso	extremely_dark	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.orange	preparation.family.diluted_espresso	extremely_dark	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.blueberry	preparation.family.diluted_espresso	extremely_dark	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.honey	preparation.family.diluted_espresso	extremely_dark	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.caramel	preparation.family.diluted_espresso	extremely_dark	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.brown_sugar	preparation.family.diluted_espresso	extremely_dark	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.almond	preparation.family.diluted_espresso	extremely_dark	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.hazelnut	preparation.family.diluted_espresso	extremely_dark	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.dark_chocolate	preparation.family.diluted_espresso	extremely_dark	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.cinnamon	preparation.family.diluted_espresso	extremely_dark	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.tobacco	preparation.family.diluted_espresso	extremely_dark	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.smoky	preparation.family.diluted_espresso	extremely_dark	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.green_tea	preparation.family.diluted_espresso	extremely_dark	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.cedar	preparation.family.diluted_espresso	extremely_dark	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.earthy	preparation.family.diluted_espresso	extremely_dark	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.fermented_character	preparation.family.diluted_espresso	extremely_dark	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.diluted_espresso:extremely_dark:sensory.wine_like_character	preparation.family.diluted_espresso	extremely_dark	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.jasmine	preparation.family.stovetop_boiled	extremely_light	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.rose	preparation.family.stovetop_boiled	extremely_light	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.orange_blossom	preparation.family.stovetop_boiled	extremely_light	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.lemon	preparation.family.stovetop_boiled	extremely_light	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.orange	preparation.family.stovetop_boiled	extremely_light	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.blueberry	preparation.family.stovetop_boiled	extremely_light	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.honey	preparation.family.stovetop_boiled	extremely_light	sensory.honey	0.050000	0.000000	0.050000	weak	4	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.stovetop_boiled:extremely_light:sensory.caramel	preparation.family.stovetop_boiled	extremely_light	sensory.caramel	-0.007500	0.000000	-0.007500	weak	4	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.stovetop_boiled:extremely_light:sensory.brown_sugar	preparation.family.stovetop_boiled	extremely_light	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.almond	preparation.family.stovetop_boiled	extremely_light	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.hazelnut	preparation.family.stovetop_boiled	extremely_light	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.dark_chocolate	preparation.family.stovetop_boiled	extremely_light	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.cinnamon	preparation.family.stovetop_boiled	extremely_light	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.tobacco	preparation.family.stovetop_boiled	extremely_light	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.smoky	preparation.family.stovetop_boiled	extremely_light	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.green_tea	preparation.family.stovetop_boiled	extremely_light	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.cedar	preparation.family.stovetop_boiled	extremely_light	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.earthy	preparation.family.stovetop_boiled	extremely_light	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.fermented_character	preparation.family.stovetop_boiled	extremely_light	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:extremely_light:sensory.wine_like_character	preparation.family.stovetop_boiled	extremely_light	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.stovetop_boiled:light:sensory.jasmine	preparation.family.stovetop_boiled	light	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
