product_key	publisher_key	external_product_key	product_name	coffee_origin_country_codes	coffee_regions	producer_names	variety_names	process_names	notes
product.firstbloom.1660	publisher.firstbloom.127	1660	Santos Bautista	"[""GT""]"	[]	"[""Santos Bautista""]"	"[""Bourbon"",""Catuai"",""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""drying_process_names"":[],""farm_names"":[""San Emiliano""],""firstbloom_product_id"":""1660"",""firstbloom_roaster_id"":""127"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1726""],""source"":""Firstbloom Data""}"
product.firstbloom.1661	publisher.firstbloom.127	1661	Attaboy	"[""CO"",""ET""]"	"[""Jimma"",""SNNPR""]"	"[""Various smallholder producers""]"	"[""Castillo"",""Caturra"",""Colombia"",""Regional Landraces/Heirloom"",""Tabi""]"	"[""Dry/Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Colombia"",""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1661"",""firstbloom_roaster_id"":""127"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1727""],""source"":""Firstbloom Data""}"
product.firstbloom.1662	publisher.firstbloom.128	1662	Salaverria Family	"[""SV""]"	[]	"[""Salaverria Family""]"	"[""Bourbon""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""El Salvador""],""drying_process_names"":[],""farm_names"":[""Finca San Francisco""],""firstbloom_product_id"":""1662"",""firstbloom_roaster_id"":""128"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1728""],""source"":""Firstbloom Data""}"
product.firstbloom.1663	publisher.firstbloom.128	1663	Testi Adorsi	"[""ET""]"	[]	"[""Various smallholder producers""]"	"[""Kudhumi/Kurume"",""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1663"",""firstbloom_roaster_id"":""128"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1729""],""source"":""Firstbloom Data""}"
product.firstbloom.1664	publisher.firstbloom.128	1664	Ricardo Tavares	"[""BR""]"	"[""Chapadas de Minas""]"	"[""Ricardo Tavares""]"	"[""Yellow Catuai""]"	"[""Pulped Natural""]"	"{""cleaning_process_names"":[""Pulped Natural""],""coffee_origin_country_names"":[""Brazil""],""drying_process_names"":[],""farm_names"":[""Fazenda Primavera""],""firstbloom_product_id"":""1664"",""firstbloom_roaster_id"":""128"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1730""],""source"":""Firstbloom Data""}"
product.firstbloom.1665	publisher.firstbloom.128	1665	Sandra Milena Mora- Caturra	"[""CO""]"	[]	"[""Sandra Milena Mora""]"	"[""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Finca El Porvenir""],""firstbloom_product_id"":""1665"",""firstbloom_roaster_id"":""128"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1731""],""source"":""Firstbloom Data""}"
product.firstbloom.1666	publisher.firstbloom.128	1666	Sandra Milena Mora- Tabi	"[""CO""]"	[]	"[""Sandra Milena Mora""]"	"[""Tabi""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Finca El Porvenir""],""firstbloom_product_id"":""1666"",""firstbloom_roaster_id"":""128"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1732""],""source"":""Firstbloom Data""}"
product.firstbloom.1667	publisher.firstbloom.128	1667	Githembe	"[""KE""]"	[]	"[""Various smallholder producers""]"	"[""Batian"",""SL28"",""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1667"",""firstbloom_roaster_id"":""128"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1733""],""source"":""Firstbloom Data""}"
product.firstbloom.1684	publisher.firstbloom.129	1684	El Cipres Decaffeinated	"[""CR""]"	"[""Tarrazu""]"	"[""Camacho Portugues Family""]"	"[""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Costa Rica""],""drying_process_names"":[],""farm_names"":[""El Cipres""],""firstbloom_product_id"":""1684"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1753""],""source"":""Firstbloom Data""}"
product.firstbloom.1685	publisher.firstbloom.129	1685	Cignobianco® Signature Blend	"[""BR"",""ET""]"	[]	[]	"[""Red Catuai"",""Regional Landraces/Heirloom""]"	"[""Dry/Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Brazil"",""Ethiopia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""1685"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1754""],""source"":""Firstbloom Data""}"
product.firstbloom.1689	publisher.firstbloom.129	1689	Daterra Masterpieces, Ciranda Lot	"[""BR""]"	[]	"[""Daterra""]"	"[""Aramosa""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Brazil""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""1689"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1758""],""source"":""Firstbloom Data""}"
product.firstbloom.1692	publisher.firstbloom.129	1692	Rwenzori Mountains	"[""UG""]"	"[""Rwenzori Mountains""]"	"[""Great Lakes Coffee""]"	"[""SL14"",""SL28""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Uganda""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1692"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1761""],""source"":""Firstbloom Data""}"
product.firstbloom.1793	publisher.firstbloom.129	1793	Mzungu Project	"[""UG""]"	[]	"[""Rubens Gardelli""]"	"[""Nyanzaland"",""SL14""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Uganda""],""drying_process_names"":[],""farm_names"":[""Mzungu Project""],""firstbloom_product_id"":""1793"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1866""],""source"":""Firstbloom Data""}"
product.firstbloom.1833	publisher.firstbloom.129	1833	Carlos H. Pacheco	"[""HN""]"	[]	"[""Carlos Humberto Pacheco""]"	"[""Parainema""]"	"[""Anaerobic Fermentation"",""Carbonic Maceration Natural"",""Raised Bed""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation"",""Carbonic Maceration Natural""],""coffee_origin_country_names"":[""Honduras""],""drying_process_names"":[""Raised Bed""],""farm_names"":[""San Carlos""],""firstbloom_product_id"":""1833"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":2,""selected_release_ids"":[""1908"",""3181""],""source"":""Firstbloom Data""}"
product.firstbloom.2071	publisher.firstbloom.129	2071	Gesha Village, Gva 6 Auction Microlot	"[""ET""]"	"[""SNNPR""]"	"[""Adam Overton and Rachel Samuel""]"	"[""Gesha 1931""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Gesha Village Coffee Estate""],""firstbloom_product_id"":""2071"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2180""],""source"":""Firstbloom Data""}"
product.firstbloom.2129	publisher.firstbloom.129	2129	Nossa Senhora Aparecida	"[""BR""]"	[]	"[""Dias Villela Family""]"	"[""Yellow Catuai""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Brazil""],""drying_process_names"":[],""farm_names"":[""Nossa Senhora Aparecida""],""firstbloom_product_id"":""2129"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2243""],""source"":""Firstbloom Data""}"
product.firstbloom.2340	publisher.firstbloom.129	2340	Al Mekhlafi	"[""YE""]"	[]	"[""Ahmed Al Mekhlafi""]"	"[""Typica"",""Yemeni Heirlooms""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Yemen""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""2340"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2477""],""source"":""Firstbloom Data""}"
product.firstbloom.2424	publisher.firstbloom.129	2424	La Candelilla	"[""CR""]"	[]	"[""Sanchez Family""]"	"[""Catuai"",""Caturra""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Costa Rica""],""drying_process_names"":[],""farm_names"":[""La Candelilla Estate""],""firstbloom_product_id"":""2424"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2567""],""source"":""Firstbloom Data""}"
product.firstbloom.2564	publisher.firstbloom.129	2564	Alemu Bukato	"[""ET""]"	"[""Guji""]"	"[""Various smallholder producers""]"	"[""Regional Landraces/Heirloom""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""2564"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2710""],""source"":""Firstbloom Data""}"
product.firstbloom.3046	publisher.firstbloom.129	3046	Aromanis	"[""ID""]"	[]	"[""Various smallholder producers""]"	"[""Catimor"",""S795"",""Typica""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Indonesia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""3046"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3260""],""source"":""Firstbloom Data""}"
product.firstbloom.3369	publisher.firstbloom.129	3369	Tolu Batak	"[""ID""]"	"[""Sumatra""]"	"[""Various smallholder producers""]"	"[""Bourbon"",""Rasuna"",""Sigaratu""]"	"[""Giling Basah""]"	"{""cleaning_process_names"":[""Giling Basah""],""coffee_origin_country_names"":[""Indonesia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""3369"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3643""],""source"":""Firstbloom Data""}"
product.firstbloom.3617	publisher.firstbloom.129	3617	Gurmah Village Haraz Mountain Microlot Yemen	"[""YE""]"	[]	"[""Various smallholder producers""]"	"[""Regional Landraces/Heirloom"",""Typica""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Yemen""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""3617"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3904""],""source"":""Firstbloom Data""}"
product.firstbloom.3791	publisher.firstbloom.129	3791	Banko Gotiti Lot 4	"[""ET""]"	"[""SNNPR""]"	"[""Various smallholder producers""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""3791"",""firstbloom_roaster_id"":""129"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4087""],""source"":""Firstbloom Data""}"
product.firstbloom.1693	publisher.firstbloom.130	1693	La Cumbre	"[""GT""]"	[]	"[""Villatoro Family""]"	"[""Caturra"",""Colombia""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1693"",""firstbloom_roaster_id"":""130"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1762""],""source"":""Firstbloom Data""}"
product.firstbloom.1694	publisher.firstbloom.130	1694	Colombia Decaf	"[""CO""]"	[]	[]	[]	"[""Sugarcane E.A. (Ethyl Acetate)""]"	"{""cleaning_process_names"":[""Sugarcane E.A. (Ethyl Acetate)""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""1694"",""firstbloom_roaster_id"":""130"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1763""],""source"":""Firstbloom Data""}"
product.firstbloom.1695	publisher.firstbloom.130	1695	Andino	"[""CO""]"	[]	"[""Various smallholder producers""]"	"[""Caturra"",""Colombia""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1695"",""firstbloom_roaster_id"":""130"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1764""],""source"":""Firstbloom Data""}"
product.firstbloom.1696	publisher.firstbloom.130	1696	Java	"[""CO""]"	[]	"[""Nicolas and Carolina Ocampo""]"	"[""Java""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Finca La Julia""],""firstbloom_product_id"":""1696"",""firstbloom_roaster_id"":""130"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1765""],""source"":""Firstbloom Data""}"
