expression_key	language_tag_code	expression_text	basic_normalized_text	normalized_text	raw_variant_count	occurrence_count
expression.observed.en.sha256_a0a69888e626ceb8910c7003ed4f12b13760c30f7f9773463303cfbe7d136bf7	en	Malty	malty	malty	1	2
expression.observed.en.sha256_4c20bbb4fb2780dc127d3a40be5950c3a0e32b306055b32724afd7e59da65fd2	en	Malty aroma	malty aroma	malty aroma	1	1
expression.observed.en.sha256_0ad76e2831ea5361f9586a3d2ec2e3a05dc7cefd51219a5e13faff0f7559b055	en	malty aroma with subtle notes of chocolate	malty aroma with subtle notes of chocolate	malty aroma with subtle notes of chocolate	1	1
expression.observed.en.sha256_1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c	en	Mandarin	mandarin	mandarin	2	22
expression.observed.en.sha256_ba7ad46689f94dc14c1a456ce5a72bd83dffaed8e6e5f83823d32b6ffcc33354	en	Mandarin Orange	mandarin orange	mandarin orange	2	2
expression.observed.en.sha256_e65606bd431ee528d1e535157e2c3e49827ea0e1f26bab31fc8eac860c074b25	en	mandarin orange and cocoa powder	mandarin orange and cocoa powder	mandarin orange and cocoa powder	1	1
expression.observed.en.sha256_6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	en	MANGO	mango	mango	3	38
expression.observed.en.sha256_c62e3242dc6ac3334e457dbd13bb76f1ce486e20da1299c8a4bbb7c838c958fe	en	Mango and Caramel	mango and caramel	mango and caramel	1	1
expression.observed.en.sha256_311c0a725acc43cfd07cf15e1de4ac293b9c069fd99e4a18a532066cc7e17716	en	mango and forest honey	mango and forest honey	mango and forest honey	1	1
expression.observed.en.sha256_1f34f6478efad23c57fc93e2370cbee780967965b04f0e53b77385fcae8621f5	en	Mango and Honey	mango and honey	mango and honey	1	1
expression.observed.en.sha256_6eb73c5855baf85da7441a216423b642f3612054cff6383ff87c25ddf8c22350	en	Mango and Juicy	mango and juicy	mango and juicy	1	1
expression.observed.en.sha256_9428ef0260af32a23da3d59c3b4e69483cb33869a28e6a7fd79e0ef3c3b345cf	en	Mango and Papaya	mango and papaya	mango and papaya	1	1
expression.observed.en.sha256_35a34c3eeea8b28a975b7df31c7092f5650b92d7cf960a2ddc596356861d1946	en	Mango and Sage	mango and sage	mango and sage	1	1
expression.observed.en.sha256_673a1b82485e09196e6a163fb1db050a42baf73c8935456ee91b953b131ae084	en	mango jam	mango jam	mango jam	1	1
expression.observed.en.sha256_bd928475f76170b65407d8bb5b708570e809014be1ca3f0cfc303d696b9ef6ff	en	mangosteen	mangosteen	mangosteen	1	1
expression.observed.en.sha256_49ead2b1066bda1e127f6ae0bd163778d08587e3e97d9ed58e8cc99972460a1c	en	MAPLE	maple	maple	3	6
expression.observed.en.sha256_c59faf735546fc8d4378277fe2e431b9b1c5777f57f7df97999f98a8fb25b9a4	en	maple + green apple	maple + green apple	maple + green apple	1	1
expression.observed.en.sha256_59a173418f99d3b0e40e22851ac458684c980e5bc320b433c102223dfff088b4	en	Maple Butter and Melon	maple butter and melon	maple butter and melon	1	1
expression.observed.en.sha256_6f0559ee2a4373a2a3ad012a5720999e2d10406f2c9377410306a47e01350fc6	en	Maple Sugar	maple sugar	maple sugar	1	2
expression.observed.en.sha256_908f2248e1e45b8a80b691fe39fe8279009bcc13324c84b47c231be5dfd3a45e	en	Maple sugar and Black Tea	maple sugar and black tea	maple sugar and black tea	1	1
expression.observed.en.sha256_549819b27ee092f84cbc4dab9aec5e10a2b64d44069133b1ae5d238df179d967	en	Maple Syrup	maple syrup	maple syrup	2	18
expression.observed.en.sha256_c74a1003e7d46f6220a789b39a094094f3429329f4437ea7078b6696667df47b	en	Maple Syrup and Sweet	maple syrup and sweet	maple syrup and sweet	1	1
expression.observed.en.sha256_a79af4d3e2aa0b3e46e7888568cb1628c40863f73c77640255e1186bfdc31e88	en	Maraschino Cherry	maraschino cherry	maraschino cherry	1	1
expression.observed.en.sha256_a8d60cfe02a79ea93e57df66843c0a8208f7d37a8c111e21f88845c879d8bbf9	en	marionberry	marionberry	marionberry	1	2
expression.observed.en.sha256_99b9b8e38318e642627f833bf97778591a2f4ff8946dbda8bb714b520858500d	en	Mariposa Plum	mariposa plum	mariposa plum	1	1
expression.observed.en.sha256_1752b6cc2b03b941cbd01eb743c18492b229adfc0f3cfccae323b248edd4c2c9	en	Marmalade	marmalade	marmalade	2	7
expression.observed.en.sha256_f96558e099ebbfdbb2f4100ab37c16dcd0e43a4361b7f4ffd7c33ca6bd6bf30f	en	marmelade/Pannetone like finish	marmelade/pannetone like finish	marmelade/pannetone like finish	1	1
expression.observed.en.sha256_5a9fee2cb0e686d7d9022dfc72ccb160d533c668059d1acfcf5da53d517f2d46	en	Marshmallow	marshmallow	marshmallow	2	6
expression.observed.en.sha256_54ce1e8556b7107f6cc86be0a931bd6bfacf75cc434a4b57682a0c9c087099e5	en	Marzipan	marzipan	marzipan	2	6
expression.observed.en.sha256_83f824c45169bb7c09045a564916f09a428eb1ebc5d6d0f155238da271c81fef	en	marzipan and apricot	marzipan and apricot	marzipan and apricot	1	1
expression.observed.en.sha256_8f77a8da5c40dbce8e8d69a380d57ab0330616cacbd8b65e1366c939bd280b87	en	Marzipan and Caramel	marzipan and caramel	marzipan and caramel	1	1
expression.observed.en.sha256_78cb1b43f19b1dda87f6fa2eed7b54eaf1e7806653d7c02c47b0f6c565327bf6	en	Marzipan and Red Fruits	marzipan and red fruits	marzipan and red fruits	1	1
expression.observed.en.sha256_ec94dc6a81e46d5aa303a37647971a1c4f6a08595ff4edef2804a71da99cf8c0	en	marzipan – sweetness	marzipan – sweetness	marzipan - sweetness	1	1
expression.observed.en.sha256_107aea2795deb133fec934d7cba6c85b7693bbf8a66441879d33933f6c838d2e	en	Mayan chocolate	mayan chocolate	mayan chocolate	1	2
expression.observed.en.sha256_56ea45c76ce05f9f898afb0117e7f83057f35ec1448ff0c07e4a16a4f7e834fd	en	Mazipan	mazipan	mazipan	1	1
expression.observed.en.sha256_37e4541de36166d56fc97bb379be43aba0bd5993d11f620631a9ea8af160e760	en	med-heavy body	med-heavy body	med-heavy body	1	1
expression.observed.en.sha256_fc10445368b071c39e854ee56c74a0a7435705791bfeef12d8f899bcd8591919	en	Medium acidity	medium acidity	medium acidity	1	1
expression.observed.en.sha256_f23d95da200c27b5caf90cebe61773ad3d2dde48533ebbbbd1ab0042deca5850	en	Medium bodied	medium bodied	medium bodied	1	1
expression.observed.en.sha256_0e41785b5b0509e71c566a98e556d4791c15d59b5ea4baf908cf28781d3ec308	en	medium bodied cup	medium bodied cup	medium bodied cup	1	1
expression.observed.en.sha256_a196ace2d0fe9c72347feb3c904d06e02d9ab466884325ebd0990d94d961ee0f	en	Medium body	medium body	medium body	2	8
expression.observed.en.sha256_bbd51799d3fdbdd5018a9f0030e65099e310db6f794a0c0a00cc07ec69315567	en	Medium body finish	medium body finish	medium body finish	1	1
expression.observed.en.sha256_ee59869c3e259d9fd9e7d218f15be8a5be16794ead49bfffa46ae42aa137645b	en	Medjool Dates	medjool dates	medjool dates	1	2
expression.observed.en.sha256_832defad5e400860125df3678f2c59c9f2c8d727ad5a142553c6a22dec5164f4	en	mellow	mellow	mellow	1	1
expression.observed.en.sha256_4f516b5c97dacd63d82932a14953ada78a34c89183d080043da9dac790536268	en	Mellow and creamy profile with granny smith	mellow and creamy profile with granny smith	mellow and creamy profile with granny smith	1	1
expression.observed.en.sha256_a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27	en	Melon	melon	melon	2	22
expression.observed.en.sha256_2949e09ec3c10cf67c7803b9830e6adcacff36bf19c9decd1b96cc075571b713	en	Melon & Lemon Zest	melon & lemon zest	melon & lemon zest	1	1
expression.observed.en.sha256_0b1828949c16ec73701ac7d8e67b78ef3b1b5eabcd6c90c742ba3b41d094a0bc	en	melon + complex	melon + complex	melon + complex	1	1
expression.observed.en.sha256_4d4864eb4c62b1c00ffd405ce2c16a2e211f8b773fc77506206928cf1609a28e	en	Melon and Citrus	melon and citrus	melon and citrus	1	1
expression.observed.en.sha256_31f3846047651d16594e91d43b3a5ef74db9f050c5b81b3279e74cee0d512a71	en	melon and jasmine	melon and jasmine	melon and jasmine	1	1
expression.observed.en.sha256_d17a73e6e0041d2ca733b245a360d417c26b648a034ac53ea37d72d86801cd93	en	Melon and Juicy	melon and juicy	melon and juicy	1	1
expression.observed.en.sha256_3c5b8ba5faf1a1e2e63911dad54b30736722c879af87823f94bf4251acad21e2	en	Meringue pie	meringue pie	meringue pie	2	2
expression.observed.en.sha256_3b409d9dcb082d72842502c561d97386a175af91b85e6e67f056dc949549e66e	en	Merlot	merlot	merlot	1	1
expression.observed.en.sha256_218863ac46e7f550771679ecb5097ee6308890b65c76d2106561f1c5054c1253	en	Meyer Lemon	meyer lemon	meyer lemon	3	8
expression.observed.en.sha256_c5d91cf8d077315926c1697a2df790fdd760827d1db82457213eab6ca8a40d5c	en	Meyer Lemon and Papaya	meyer lemon and papaya	meyer lemon and papaya	1	1
expression.observed.en.sha256_e28c70852f381b84aca39c11014ed2ba772586a7b155e959d173c3549c43d0b1	en	Mil chocolate	mil chocolate	mil chocolate	1	1
expression.observed.en.sha256_8290c583738717f6ceea216b3c94302eeaf53dc81bcaf4337a593bb6a752b851	en	mild	mild	mild	1	1
expression.observed.en.sha256_1fb17ce78e89d8d5f5d11d129a4f4bdcabf3185a58a8fd17f7913ac0331c7806	en	Mild red fruit	mild red fruit	mild red fruit	1	1
expression.observed.en.sha256_7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	en	Milk chocolate	milk chocolate	milk chocolate	2	83
expression.observed.en.sha256_e666f0c0d4d60b75d96414d2bd7de3bed64b72c2f8447f7700f69d6a5c9ee0b6	en	Milk Chocolate & Candied Apricots	milk chocolate & candied apricots	milk chocolate & candied apricots	1	1
expression.observed.en.sha256_73ad787e1cbc5f08e2852d45d58e64c1b2b9e12e51d87a16162a6ac38c686203	en	Milk Chocolate & Maple	milk chocolate & maple	milk chocolate & maple	1	1
expression.observed.en.sha256_813420a4d7b52992561d2f1bdff2cf7c7330368dac592cf86cf340e8d2d2b34d	en	milk chocolate & red berries	milk chocolate & red berries	milk chocolate & red berries	1	1
expression.observed.en.sha256_624e8ebc13534d013717074838bb3ff94e9f063ca55d78e2ea99afea590251d3	en	Milk Chocolate and Cherry	milk chocolate and cherry	milk chocolate and cherry	1	1
expression.observed.en.sha256_f53b7e0589bc8d209e7ad083c895fc067485eb28d830bb59e916dae78af7ebbf	en	Milk Chocolate and Panela	milk chocolate and panela	milk chocolate and panela	1	1
expression.observed.en.sha256_55f850e303a7ecb1c45f3470010db588ab8f86dfca593c127c143743e8b0938f	en	Milk chocolate  – sweetness	milk chocolate – sweetness	milk chocolate - sweetness	1	1
expression.observed.en.sha256_f3463c0adf4489b3273b098adacce17f5a9b429643e229ca495c2c57e1c84055	en	milk duds	milk duds	milk duds	1	1
expression.observed.en.sha256_3b10795fbe4e5737c352ebc466d2bc1ef666f972e56368bd1c638e1986f29831	en	milky	milky	milky	1	1
expression.observed.en.sha256_f32bee52b6c9ed8aea3814b5af5ebac0602b6ccf304f14585b3a08627e61d309	en	milky and oolong tea	milky and oolong tea	milky and oolong tea	1	1
expression.observed.en.sha256_edbf274cbb3f9dd7da5fd94699195ddbdd9cd74ffc4b3fd9e4a2a4e6d76506b1	en	milky bar	milky bar	milky bar	1	1
expression.observed.en.sha256_e878c49b55f8de7bfe901df10139e10def3d81703c78fa9fdac604364f3c8373	en	Milky Way	milky way	milky way	1	1
expression.observed.en.sha256_dc6f17bbec824fff8f86587966b2047db6ab736785840151f13d1dab124e2a54	en	Mint	mint	mint	2	4
expression.observed.en.sha256_976b96e48779c562cc6661d5524fcd051f8cf993c66bf14a87bba2bcdca75f9b	en	mint and cherry	mint and cherry	mint and cherry	1	1
expression.observed.en.sha256_1efc9d513b5d61d0b2eef2067e4a05f2ee274b3debe3fe94fd0928fe9f6abbf4	en	Mission fig	mission fig	mission fig	1	2
expression.observed.en.sha256_660fb1c7dbd938c9f1fefd9a08321c958db3e5913c8b41daa177585cd05fc4f0	en	Mixed Berries	mixed berries	mixed berries	1	1
expression.observed.en.sha256_f70933143342ccb3d044a37e96c44d5d2b414e39db7ef0f37f4c12e53f4266c9	en	Mixed berry	mixed berry	mixed berry	2	2
expression.observed.en.sha256_d9dd37da9c7d903de18831b9eadc59d97a9c30b18bc347346bd60564941c67bd	en	Mixed Nuts	mixed nuts	mixed nuts	1	3
expression.observed.en.sha256_aa30eec7d6d5a20a89935c8cc2e7f19edb751eeee7705d66e17b80ac3ab4515f	en	mixed spice	mixed spice	mixed spice	1	1
expression.observed.en.sha256_6d883c31f9e52e154dee8487548f65ac915fa215a61e4736bfbc01df740b3718	en	mixed spices	mixed spices	mixed spices	1	1
expression.observed.en.sha256_abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4	en	MOLASSES	molasses	molasses	3	29
expression.observed.en.sha256_4baf5aa44b8f85e902a0d4660be126c1acab61c31292515f10f5ea42528a3f48	en	Molasses & Baking Spices	molasses & baking spices	molasses & baking spices	1	1
expression.observed.en.sha256_c570a554854997cf3d9561fe2fbe150fde5c4c01792f949d1af48082b1abf230	en	molasses and a rich body	molasses and a rich body	molasses and a rich body	1	1
expression.observed.en.sha256_326cd05a25d2fd33e90f016c29bb5bf746604cc7ab8b38a0d805a171e6421ac0	en	Molasses and Apricot	molasses and apricot	molasses and apricot	1	1
expression.observed.en.sha256_0443db30f63976c6f5f1cbcb7a4aef3518505ab23783d5fc122cdab1af28f2e5	en	Molasses and Round	molasses and round	molasses and round	1	2
expression.observed.en.sha256_70f95f6f2058419b4d1da6697b1b0c5252dbeb86aa824b456d7bebe7f4f065ca	en	Molasses cookies	molasses cookies	molasses cookies	1	1
expression.observed.en.sha256_1b0b25a7bf3e4c16d0bf9856e3504a9653ae4f4b30b919cd776dd96648df7006	en	morello cherry	morello cherry	morello cherry	1	1
expression.observed.en.sha256_2afc0f6bdffa147426d3e311b88f48817dc01349b225d30eca39332dd9304c09	en	Mulberry	mulberry	mulberry	1	1
expression.observed.en.sha256_97dbb7c9afa052ccaa154070cc41ad06af31bf2d1e47fcf5e96e0ea3a9fca71b	en	mullbery	mullbery	mullbery	1	1
expression.observed.en.sha256_577b5fe8111139de8ab5f392d827ef58a1495b9a44111144da39071dbf68dc9a	en	Mulled citrus	mulled citrus	mulled citrus	1	1
expression.observed.en.sha256_58c6b19560b9ffdde64435b0ed2d47369cb80a2543b89624dba112102d9ca8c8	en	mulled wine	mulled wine	mulled wine	1	1
expression.observed.en.sha256_d5f7639311020e617710da245408501bbc5244e41ebe897a3417bf7513df9a5a	en	Muscovado	muscovado	muscovado	1	1
expression.observed.en.sha256_69298dc702e5f70d3e8f69dfeb7c5479ff2f1b549a6be7ad324a1b0bedbe2989	en	muscovado cane sugar	muscovado cane sugar	muscovado cane sugar	1	1
expression.observed.en.sha256_a21a296b6ffb3b5fdff5fe044de61ebe4945bb481bf7162a44ae45a3eb896790	en	Muscovado sugar	muscovado sugar	muscovado sugar	2	2
expression.observed.en.sha256_74ba6d8693cfd875b0b4b5a42c2206467ab9604aa280b94322ff5593197b11d8	en	NATURAL WINE	natural wine	natural wine	2	2
expression.observed.en.sha256_94e44d9d24608ae2161d0c56704f226dc89c2cd8be566abb8fbfbded5a507401	en	NECTARINE	nectarine	nectarine	3	27
expression.observed.en.sha256_5804f4c754fa76ee2e3c895808b22e0843c76e5aff0b099523251a9517c8e423	en	Nectarine and Jasmine	nectarine and jasmine	nectarine and jasmine	1	1
expression.observed.en.sha256_6c392e94a25b5d96bd67c509650081f718a9f92e212cb4ec7d71db912cc18105	en	nectarine and orange peel	nectarine and orange peel	nectarine and orange peel	1	1
expression.observed.en.sha256_346fa2865ac0ad8919a4502708026c153938339c03e24d548b6d1dbc07575c48	en	Nectarine Fragrance	nectarine fragrance	nectarine fragrance	1	1
expression.observed.en.sha256_7e8647b1ee0eef894421b3fd487545a24b521a7c5c32013becede85de999195d	en	Nicely balanced between body and acidity	nicely balanced between body and acidity	nicely balanced between body and acidity	1	1
expression.observed.en.sha256_eed3375e77d8715ebb4da995cb0b455cad811f0076a0db175302f5d3a3b3c6f4	en	notes / cacao	notes / cacao	notes / cacao	1	1
expression.observed.en.sha256_2147978e4df5e3ff0894da7d6768fde873ec0b34fbc1741ed494725c540373f6	en	Notes of Almond	notes of almond	notes of almond	1	1
expression.observed.en.sha256_48eb44451985a030f13f8d2d5c89cc2cbcc91e72f4088dec608f3bce0e02db59	en	Notes of Bittersweet Cocoa	notes of bittersweet cocoa	notes of bittersweet cocoa	1	1
expression.observed.en.sha256_fef35c4fd05f6b39d5b73312f13652903b59b8ab6f2f42f5ff4e183b919d89e4	en	Notes of Black Currant	notes of black currant	notes of black currant	1	1
expression.observed.en.sha256_c2222347981d85036141e4d343cde00592cea72e02284416ddbe71fc24d625f5	en	Notes of Black Tea	notes of black tea	notes of black tea	1	1
expression.observed.en.sha256_e7c1c1e5fda7e6c8c53a3428ffc0440d042677ffb4fad9122f34a03536cd321e	en	Notes of cherry	notes of cherry	notes of cherry	1	1
expression.observed.en.sha256_21ff810119b8dd839dd903369c45159cad8fcc69f5718661f2b1fcd6c0889e16	en	Notes of chocolate covered almond	notes of chocolate covered almond	notes of chocolate covered almond	1	1
expression.observed.en.sha256_cd0c8702d4ea812ce8fa2f075f9b195f2bb888fac6de8f0eedd2f7b4e66a22eb	en	Notes of cocoa	notes of cocoa	notes of cocoa	1	1
expression.observed.en.sha256_6aca5b02236642480d9403dee72e0c0aed531ac18cd0098a09215ba912ee872c	en	Notes of Cream	notes of cream	notes of cream	1	1
expression.observed.en.sha256_3c0e294196c9eda772e1731b753ed215c1dc8c9c7b397ca2fb30baa80c29c139	en	Notes of Dried Cherry	notes of dried cherry	notes of dried cherry	1	1
expression.observed.en.sha256_b104542bbd71bde2f793954758801dcca8d4667939dcc66e8af1c8def01e8347	en	Notes of Fudge	notes of fudge	notes of fudge	1	1
expression.observed.en.sha256_3dbfb7af3e245febf23211f62ca3201db509b2dc2b146be912619ca64b0e71d7	en	Notes of Milk Chocolate	notes of milk chocolate	notes of milk chocolate	1	2
expression.observed.en.sha256_6707faef03231360ae9a70112cd56870c9b2effd5acbc1b6687f642ba812261b	en	Notes of Orange Creamsicle	notes of orange creamsicle	notes of orange creamsicle	1	1
expression.observed.en.sha256_28f9efeb90b14daac292c3cc4adf333a8bbef88f556ce3d195600cf8f74f342c	en	Notes of Peach Compote	notes of peach compote	notes of peach compote	1	1
expression.observed.en.sha256_18ca7ecfdb773a6cdebb8493a74dbfd32780999e2467357bcdeac0bf212fe165	en	Notes of pear and cranberry	notes of pear and cranberry	notes of pear and cranberry	1	1
expression.observed.en.sha256_76f868c3d6ab873eaee94345bb6654f72423d603d8aacddfd22dbe3473dee565	en	Notes of Plum	notes of plum	notes of plum	1	2
expression.observed.en.sha256_c550ff051bb580313f8b82f286c6a53e5d2b1502d784f9bad359d9c81f56f028	en	Notes of pomelo	notes of pomelo	notes of pomelo	1	1
expression.observed.en.sha256_f95f1765d8b4abdd7eec6a459314e0a59fa61da65ca0212fddfad92854dce47b	en	Notes of Spring Flowers	notes of spring flowers	notes of spring flowers	1	1
expression.observed.en.sha256_c04cca15badf00c75c9c38f9e37b122c95e203334d098d7e54212322c824dfe5	en	Notes of Toffee	notes of toffee	notes of toffee	1	1
expression.observed.en.sha256_d29cbb20660ab95e7269e4bfe7f62bc9c0e47c227e2b5483d67920799e0d34bd	en	Notes of walnut	notes of walnut	notes of walnut	1	1
expression.observed.en.sha256_3ae755cc6122a54cc873e3ba2bd8703883b4a711d1af2707ef00f2c2c963ee8d	en	NOUGAT	nougat	nougat	3	18
expression.observed.en.sha256_a9fd6ea01b9a593ce3e3a6a5cefb6d0205df2e0606dc22e9c9c563a52f89c17a	en	Nougat & Stone Fruit	nougat & stone fruit	nougat & stone fruit	1	1
expression.observed.en.sha256_ccb2f9c0acd4db54eb304c02cccd775b2b5304cc8a4f39eba5def3085267e7f7	en	Nougat and Caramel	nougat and caramel	nougat and caramel	1	1
expression.observed.en.sha256_3a17774f22af5dd50e9b3bb5c7f6816668ade279cf664cd2f38deb5de7c6c1ef	en	nougat and milky	nougat and milky	nougat and milky	1	1
expression.observed.en.sha256_7dfd8928a4a3162bbd66beb10987e7640f1de3230dd1bef92b5ee9a1c751ab28	en	Nut	nut	nut	2	7
expression.observed.en.sha256_ddce8d8533bb820f0e96791fe92decd8c020dfbd98e522d42d9b57f998c238aa	en	Nut and Chocolate	nut and chocolate	nut and chocolate	1	2
expression.observed.en.sha256_f503d9da55cf383051b0065ce6b1638b6cd15e957c589fa31db82c3147bd17b2	en	nut and citrus	nut and citrus	nut and citrus	1	1
expression.observed.en.sha256_944b883908dda15237b53bb6cee2c9355fc0bf4267f8577306b03f7df746559b	en	nut medley	nut medley	nut medley	1	1
expression.observed.en.sha256_cb63d0a45a857b48462041441a3d9b65402db10efe6a07db33e10647b9a5ce6b	en	Nutella	nutella	nutella	1	5
expression.observed.en.sha256_749b0454b89226f5893211ed630015cb2f10f4a935ab66cc4b32b27a580c8800	en	nutmeg	nutmeg	nutmeg	1	6
expression.observed.en.sha256_9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	en	Nuts	nuts	nuts	2	19
expression.observed.en.sha256_3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	en	Nutty	nutty	nutty	2	21
expression.observed.en.sha256_0dad84adf14ca230d391a3615698b0aa562f20451d57138fe025b879fe156803	en	Nutty notes	nutty notes	nutty notes	1	1
expression.observed.en.sha256_6c78fd0c5b4d1f0c8e56865b4fad2a4fd3ee76d8249777b4092787f5005c8aab	en	oak tannins	oak tannins	oak tannins	1	2
expression.observed.en.sha256_e3924153458e959eb5eaa25692da3242c39f1efe7cc2e44da75ec288c2c05121	en	Oats	oats	oats	1	1
