dataset_snapshot_key	source_file	source_row_identity	record_type	raw_value_json	parsed_value_json	normalized_value_json	normalization_rule	exclusion_reason
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!67	pseudonymous_consumer_response	"{""Age"":19,""Bitterness"":4,""Gender"":0,""ID"":15,""Overall taste"":5,""PROP score"":66,""Preference level"":4,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":14,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":7}"	"{""Age"":19,""Bitterness"":4,""Gender"":0,""ID"":15,""Overall taste"":5,""PROP score"":66,""Preference level"":4,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":14,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":7}"	"{""Age"":19,""Bitterness"":4,""Gender"":0,""ID"":15,""Overall taste"":5,""PROP score"":66,""Preference level"":4,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":14,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":7}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!68	pseudonymous_consumer_response	"{""Age"":28,""Bitterness"":4,""Gender"":1,""ID"":16,""Overall taste"":7,""PROP score"":25,""Preference level"":5,""Purchase likelihood"":5,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":2,""experience with coffee"":2,""frequency of buying coffee"":3,""years of being drinking coffee"":10}"	"{""Age"":28,""Bitterness"":4,""Gender"":1,""ID"":16,""Overall taste"":7,""PROP score"":25,""Preference level"":5,""Purchase likelihood"":5,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":2,""experience with coffee"":2,""frequency of buying coffee"":3,""years of being drinking coffee"":10}"	"{""Age"":28,""Bitterness"":4,""Gender"":1,""ID"":16,""Overall taste"":7,""PROP score"":25,""Preference level"":5,""Purchase likelihood"":5,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":2,""experience with coffee"":2,""frequency of buying coffee"":3,""years of being drinking coffee"":10}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!69	pseudonymous_consumer_response	"{""Age"":25,""Bitterness"":6,""Gender"":1,""ID"":17,""Overall taste"":7,""PROP score"":35,""Preference level"":8,""Purchase likelihood"":8,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":7,""experience with coffee"":8,""frequency of buying coffee"":8,""years of being drinking coffee"":8}"	"{""Age"":25,""Bitterness"":6,""Gender"":1,""ID"":17,""Overall taste"":7,""PROP score"":35,""Preference level"":8,""Purchase likelihood"":8,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":7,""experience with coffee"":8,""frequency of buying coffee"":8,""years of being drinking coffee"":8}"	"{""Age"":25,""Bitterness"":6,""Gender"":1,""ID"":17,""Overall taste"":7,""PROP score"":35,""Preference level"":8,""Purchase likelihood"":8,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":7,""experience with coffee"":8,""frequency of buying coffee"":8,""years of being drinking coffee"":8}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!70	pseudonymous_consumer_response	"{""Age"":20,""Bitterness"":2,""Gender"":1,""ID"":18,""Overall taste"":5,""PROP score"":52,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":4.5,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":3}"	"{""Age"":20,""Bitterness"":2,""Gender"":1,""ID"":18,""Overall taste"":5,""PROP score"":52,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":4.5,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":3}"	"{""Age"":20,""Bitterness"":2,""Gender"":1,""ID"":18,""Overall taste"":5,""PROP score"":52,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":4.5,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!71	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":6,""Gender"":0,""ID"":23,""Overall taste"":7,""PROP score"":25,""Preference level"":8,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":5,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":5}"	"{""Age"":21,""Bitterness"":6,""Gender"":0,""ID"":23,""Overall taste"":7,""PROP score"":25,""Preference level"":8,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":5,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":5}"	"{""Age"":21,""Bitterness"":6,""Gender"":0,""ID"":23,""Overall taste"":7,""PROP score"":25,""Preference level"":8,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":5,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":5}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!72	pseudonymous_consumer_response	"{""Age"":19,""Bitterness"":3,""Gender"":1,""ID"":26,""Overall taste"":7,""PROP score"":15,""Preference level"":6,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":1,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":19,""Bitterness"":3,""Gender"":1,""ID"":26,""Overall taste"":7,""PROP score"":15,""Preference level"":6,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":1,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":19,""Bitterness"":3,""Gender"":1,""ID"":26,""Overall taste"":7,""PROP score"":15,""Preference level"":6,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":1,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!73	pseudonymous_consumer_response	"{""Age"":19,""Bitterness"":7,""Gender"":1,""ID"":32,""Overall taste"":3,""PROP score"":52,""Preference level"":4,""Purchase likelihood"":2,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":4.5,""experience with coffee"":4,""frequency of buying coffee"":6,""years of being drinking coffee"":6}"	"{""Age"":19,""Bitterness"":7,""Gender"":1,""ID"":32,""Overall taste"":3,""PROP score"":52,""Preference level"":4,""Purchase likelihood"":2,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":4.5,""experience with coffee"":4,""frequency of buying coffee"":6,""years of being drinking coffee"":6}"	"{""Age"":19,""Bitterness"":7,""Gender"":1,""ID"":32,""Overall taste"":3,""PROP score"":52,""Preference level"":4,""Purchase likelihood"":2,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":4.5,""experience with coffee"":4,""frequency of buying coffee"":6,""years of being drinking coffee"":6}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!74	pseudonymous_consumer_response	"{""Age"":19,""Bitterness"":5,""Gender"":1,""ID"":36,""Overall taste"":6,""PROP score"":43,""Preference level"":6,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":5,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":2}"	"{""Age"":19,""Bitterness"":5,""Gender"":1,""ID"":36,""Overall taste"":6,""PROP score"":43,""Preference level"":6,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":5,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":2}"	"{""Age"":19,""Bitterness"":5,""Gender"":1,""ID"":36,""Overall taste"":6,""PROP score"":43,""Preference level"":6,""Purchase likelihood"":4,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":5,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":2}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!75	pseudonymous_consumer_response	"{""Age"":19,""Bitterness"":6,""Gender"":1,""ID"":37,""Overall taste"":5,""PROP score"":70,""Preference level"":3,""Purchase likelihood"":3,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":8,""experience with coffee"":4,""frequency of buying coffee"":7,""years of being drinking coffee"":6}"	"{""Age"":19,""Bitterness"":6,""Gender"":1,""ID"":37,""Overall taste"":5,""PROP score"":70,""Preference level"":3,""Purchase likelihood"":3,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":8,""experience with coffee"":4,""frequency of buying coffee"":7,""years of being drinking coffee"":6}"	"{""Age"":19,""Bitterness"":6,""Gender"":1,""ID"":37,""Overall taste"":5,""PROP score"":70,""Preference level"":3,""Purchase likelihood"":3,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":8,""experience with coffee"":4,""frequency of buying coffee"":7,""years of being drinking coffee"":6}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!76	pseudonymous_consumer_response	"{""Age"":19,""Bitterness"":9,""Gender"":1,""ID"":38,""Overall taste"":2,""PROP score"":90,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":19,""Bitterness"":9,""Gender"":1,""ID"":38,""Overall taste"":2,""PROP score"":90,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":19,""Bitterness"":9,""Gender"":1,""ID"":38,""Overall taste"":2,""PROP score"":90,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!77	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":41,""Overall taste"":2,""PROP score"":20,""Preference level"":1,""Purchase likelihood"":2,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":3,""frequency of buying coffee"":1,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":41,""Overall taste"":2,""PROP score"":20,""Preference level"":1,""Purchase likelihood"":2,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":3,""frequency of buying coffee"":1,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":41,""Overall taste"":2,""PROP score"":20,""Preference level"":1,""Purchase likelihood"":2,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":3,""frequency of buying coffee"":1,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!78	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":3,""Gender"":1,""ID"":50,""Overall taste"":4,""PROP score"":44,""Preference level"":2,""Purchase likelihood"":3,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":2,""experience with coffee"":4,""frequency of buying coffee"":4,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":3,""Gender"":1,""ID"":50,""Overall taste"":4,""PROP score"":44,""Preference level"":2,""Purchase likelihood"":3,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":2,""experience with coffee"":4,""frequency of buying coffee"":4,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":3,""Gender"":1,""ID"":50,""Overall taste"":4,""PROP score"":44,""Preference level"":2,""Purchase likelihood"":3,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":2,""experience with coffee"":4,""frequency of buying coffee"":4,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
