concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:82f1cfb77c46d6bf8ff8f4ad	1	cleaned-form:a2576170e43fac4bdb149d66	1	source-form:a2576170e43fac4bdb149d66	UNREPORTED	STRICT_FLAVOR	a2576170e43fac4bdb149d66091676e4a7a1ae989144c5e6ee65912dc5fe15d3					CROSS_LANGUAGE_REVIEW_REQUIRED		58	58	58	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	58	0	0	AFFIRMATIVE:58	238	false	false	true
concept-cluster:830255d3fd5fdba4b8d86b14	1	cleaned-form:d20f31d6158adb2e3c729f1b	1	source-form:c70ece6fa0546b0d61fae67b	UNREPORTED	STRICT_FLAVOR	d20f31d6158adb2e3c729f1b98f87664fab4b6f06c57fa80d75edef57bcc9630					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:83095e7d28fdccfa7a330037	1	cleaned-form:c4592b36691dc0bc09e9b3cb	1	source-form:c4592b36691dc0bc09e9b3cb	UNREPORTED	STRICT_FLAVOR	c4592b36691dc0bc09e9b3cb1fbc67666a3fc3fdf6a535a1cd4da2e3e0ae45d6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffee_board_of_india_fine_cup	1	1	year.2019	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:83115c822f3a0594bf4b7acc	1	cleaned-form:4d267bbff235e91199d6df8b	1	source-form:355457f40a7ee5ff67458d0e	UNREPORTED	STRICT_FLAVOR	4d267bbff235e91199d6df8ba4deb69c6766a8be60a6b20c7c17332ed581a875					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:831269ca1b8f9fa5f0cf7ff8	1	cleaned-form:c8225f4a4e9ee64136e5d6aa	1	source-form:e44f363bcf2f6bc9dcbac584	UNREPORTED	STRICT_FLAVOR	c8225f4a4e9ee64136e5d6aabfe2ffe35790815978f185d6c9d018402a8084fe					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.ace_cup_of_excellence	1	1	year.2024	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:83166d9e8e6712af01713e93	1	cleaned-form:950bc2a89a05cca094ec4e12	1	source-form:950bc2a89a05cca094ec4e12	UNREPORTED	STRICT_FLAVOR	950bc2a89a05cca094ec4e12505d0da302b07e79de6e74bebd48397754cfa0e4					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:836ba44d69f56f2891398290	1	cleaned-form:a9423b17e82a35bfb30d60f1	3	source-form:39da779e7acffa9b385c38fb|source-form:590247d43b547b124bbdf0f8|source-form:a9423b17e82a35bfb30d60f1	UNREPORTED	STRICT_FLAVOR	a9423b17e82a35bfb30d60f1be4ca4c53d0959276144e4482d633f74ce591ec5					GENUINE_ONTOLOGY_CANDIDATE		24	23	23	1	family.ace_cup_of_excellence	1	9	year.2010|year.2015|year.2017|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025	1	23	0	PENDING:1|UNKNOWN:23	124	false	false	true
concept-cluster:837dc75a68442fe4b33bdc53	1	cleaned-form:906dce4879e1e39a55130826	1	source-form:e010e72ecf5d212e04d670a7	UNREPORTED	STRICT_FLAVOR	906dce4879e1e39a55130826e82cda81be64c34de9dbf4e322c35d1b7891e515					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:8387a9dff6be5804d1758024	1	cleaned-form:f83b0a85e026225d8f72a6c1	1	source-form:f83b0a85e026225d8f72a6c1	UNREPORTED	STRICT_FLAVOR	f83b0a85e026225d8f72a6c1c89a30cf75eef1dd4f708c22df75a98fbd9e3178					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:838a1ecbced605a77ff34148	1	cleaned-form:d6a98598212ed729f5b9a4d1	4	source-form:0710262cd7babfc22e656099|source-form:69fe479bd2709f11f36034e8|source-form:d6a98598212ed729f5b9a4d1|source-form:d7575a2ba566375502996975	UNREPORTED	STRICT_FLAVOR	d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f					GENUINE_ONTOLOGY_CANDIDATE		64	55	55	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	10	year.2010|year.2012|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2024|year.2026	49	15	0	AFFIRMATIVE:49|UNKNOWN:15	264	false	false	true
concept-cluster:83b995f63897dc36f63f14e2	1	cleaned-form:bf387bbdc926bd22d779ffd0	1	source-form:bf387bbdc926bd22d779ffd0	UNREPORTED	STRICT_FLAVOR	bf387bbdc926bd22d779ffd0116e52828f73ab3a7d1144e57c4fa9c65cbcfda0					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:83d49ce5331b398e30638fe2	1	cleaned-form:05870c7faa3787814e143b5c	2	source-form:05870c7faa3787814e143b5c|source-form:994541c7df587b632d40e5f8	UNREPORTED	STRICT_FLAVOR	05870c7faa3787814e143b5c32be872019aaeaa9145e793b359d190f5e62f03e					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	2	year.2018|year.2023	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:83e91e550ab1a1be65270ad0	1	cleaned-form:54c0bcab0e7334379ea4e9df	2	source-form:347217aa79cc4ba8a77b689c|source-form:54c0bcab0e7334379ea4e9df	UNREPORTED	QUALITY_EVALUATION	54c0bcab0e7334379ea4e9df9706f845ebcd39924b2d291fb78ebc82f1b4317b					QUALITY_OR_STRUCTURE_ATTRIBUTE		61	54	54	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	5	year.2009|year.2022|year.2023|year.2024|year.2026	51	10	0	AFFIRMATIVE:51|UNKNOWN:10	261	false	false	true
concept-cluster:83f0433c61ee321a307d6822	1	cleaned-form:a21a296b6ffb3b5fdff5fe04	1	source-form:2ae708294c8f8493ed6a9c25	UNREPORTED	STRICT_FLAVOR	a21a296b6ffb3b5fdff5fe044de61ebe4945bb481bf7162a44ae45a3eb896790					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:83f4b2abf2e7c94c26444cbb	1	cleaned-form:b02dae6e4661812889efd9b8	1	source-form:b02dae6e4661812889efd9b8	UNREPORTED	STRICT_FLAVOR	b02dae6e4661812889efd9b8aeacdad89124e1e460c075dcf1d1604560e2a159					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:83f6dcbcca349fed48e4eb44	1	cleaned-form:5ac00c5b094f62a1407d5fee	1	source-form:5ac00c5b094f62a1407d5fee	UNREPORTED	STRICT_FLAVOR	5ac00c5b094f62a1407d5fee3a69709a5c7c4c1304a18ffff5ee6330fe872c79					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2017	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:840588e3a57fa39b2812167c	1	cleaned-form:faf4cec4bc508b56f1caec91	1	source-form:edca4c8901ba3d174cdf1836	UNREPORTED	STRICT_FLAVOR	faf4cec4bc508b56f1caec91198c3272a833310be34f481f21f471b40bf23b43					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:840aaf801b175649fa871c25	1	cleaned-form:87d2cdbe4385080ba6000193	1	source-form:eb775be89e22d158b2e5c1fa	UNREPORTED	STRICT_FLAVOR	b3c5c82a7a9d1c4ab8a56d8f6dc392db7c7f135218ff11d7d5da900c7c2ce350	d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641		concept-cluster:325eb8ff8fef8d814895f31b|concept-cluster:48d8a531bd5b638fda1a0eba|concept-cluster:8cddca2d28d12f7a3354cf2a|concept-cluster:a36be2c28cc753435b129471|concept-cluster:b9f7546f47efa4df82215314		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:843e644efb10f046e4986d08	1	cleaned-form:a0efc1698b16ec464142bb65	1	source-form:2cc652893b60dc19126fbaf0	UNREPORTED	STRICT_FLAVOR	a0efc1698b16ec464142bb658661ffb91b4cda17224bf38b1dc8eb0d1ef4ee63					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:844b08979bb062b006d8aabc	1	cleaned-form:f94af7487a8ecc76e9cae251	1	source-form:eada94edcec64099bad13936	UNREPORTED	STRICT_FLAVOR	f94af7487a8ecc76e9cae251942ed694e5bfb847aca6993740d5c75ff6059824					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:845b519f5ff1b161750a2997	1	cleaned-form:37e4de9a7224b42e84865895	1	source-form:569c6710adbe35199b6ab55e	UNREPORTED	STRICT_FLAVOR	37e4de9a7224b42e84865895378cf0e39542f6e8e667109a820716107fe7e1fa					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:8464da777f6c3ac9263b67e7	14	cleaned-form:2de15abc06e3d955482d06e2|cleaned-form:3bc697cc21db987f16ce6472|cleaned-form:3c2a0de46dd01f5d23c534c0|cleaned-form:4d33958806931193aa8a9f77|cleaned-form:550b8ce3d164393f314eb1ba|cleaned-form:7259e1ba18c96dd1c888231e|cleaned-form:7d0088570f3080739e48ef32|cleaned-form:81da457eebdce0a9ce122cb4|cleaned-form:93664c17359709d651434425|cleaned-form:93c8b77576c7fb415be457c4|cleaned-form:a36f862fecb5401bf2cae177|cleaned-form:ab45e8474269b026f668d498|cleaned-form:bb1a3b1287509897aa6f8793|cleaned-form:fd70156e391c6750f260dc0f	17	source-form:0f466701a60cb1e3bcf1549d|source-form:3bc697cc21db987f16ce6472|source-form:4b48a76996cd2e6bd9151c76|source-form:550b8ce3d164393f314eb1ba|source-form:5658ad2ba5bca509f43302ee|source-form:6ad9e5b6be31596fef958f32|source-form:7d5b8679e4527595bd29a912|source-form:9afe14d631cb0c956f3587ab|source-form:a36f862fecb5401bf2cae177|source-form:ab45e8474269b026f668d498|source-form:b05499af697f339a573aad3a|source-form:b836d3f7c4c3d954227e4f76|source-form:bc68aa0d21cd50a2065740d2|source-form:d202441495760ec7a52a5761|source-form:d4072cb5bb726475f2164bc8|source-form:e6f6ccfd5c8b4726b9333edb|source-form:f40826253e12b9e4fbab9aaf	UNREPORTED	STRICT_FLAVOR	2de15abc06e3d955482d06e2779cc44e43f566bde4c3010468e8ae2b55cdc47d|3c2a0de46dd01f5d23c534c0112c5586293a8dc1537ac310830511e150492c22|4d33958806931193aa8a9f779f70da3b7bb5639ae208417137647dfb0a664f02|550b8ce3d164393f314eb1ba5a8cc74face29b90f9c94242c7182c448aa6a4c1|7259e1ba18c96dd1c888231e9e179f5a05674f414ee201cc0c79dc32967a3fb2|7d0088570f3080739e48ef321037de6f778347e4d78cff22b41f5ce2085010cf|81da457eebdce0a9ce122cb4d9152e23683536bf921774552b62ea37797ea448|93664c17359709d651434425815c8aa882b3ae3c39d3d5e400dadc09925c3de6|93c8b77576c7fb415be457c4da5d26cdfac3a8dc5ef8c69cd6c6e18fabde4be0|a36f862fecb5401bf2cae177c116ef8de90472cc4b566d997b44a24baf67b4dc|ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c|bb1a3b1287509897aa6f879390e502f773d1b30854e43290f8531fcf8a3e4df3|c67da956af4b26f99beebb8303fc91a28b7909f4dac9e083d23379a2c7fa51c5|fd70156e391c6750f260dc0f5cfe5305de7b0599d3aab9398ea4767c5d9449f9	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8	sensory.blueberry	concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:08f3a3dfb648c5f643d502b8|concept-cluster:32d43ff3a129a9c1fae2bc01|concept-cluster:3ec25e916478e2bb8f768588|concept-cluster:437aab4f198fbd0e4c952b8c	sensory.blueberry	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	MACHINE_GOVERNED_HIGH_CONFIDENCE	257	232	232	4	family.ace_cup_of_excellence|family.project_origin|family.sheba_coffee_yemen_auction|family.zenodo_golovinsky_q_grader_dataset	4	16	year.2008|year.2009|year.2011|year.2012|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	9	242	6	AFFIRMATIVE:9|UNKNOWN:248	657	false	false	true
concept-cluster:84757c69f3836928d3d4d4a4	1	cleaned-form:c7040aa9da975de27a245d73	1	source-form:c7040aa9da975de27a245d73	UNREPORTED	STRICT_FLAVOR	c7040aa9da975de27a245d739c234dca4bc986a8bbf91c16aa4112041e3ea426					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:84802241a3b764562a36bf83	1	cleaned-form:660f2dd5a2e102002a444e86	1	source-form:660f2dd5a2e102002a444e86	UNREPORTED	STRICT_FLAVOR	660f2dd5a2e102002a444e862b511ac51a4dc6636a46edba79d62037c738b9f2					GENUINE_ONTOLOGY_CANDIDATE		3	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	3	0	0	AFFIRMATIVE:3	103	false	false	true
concept-cluster:84bf6af6b540c5d90fc126a4	1	cleaned-form:813927946d435c0f33383260	1	source-form:770d75c174b6865d075699e6	UNREPORTED	STRICT_FLAVOR	813927946d435c0f3338326063aab1975fe0fee7e0720a40e7992b35f3cd3161					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:84dec115c0f27b58ffba96ed	1	cleaned-form:ec6e11c7a72e0fe2deac2e89	1	source-form:ec6e11c7a72e0fe2deac2e89	UNREPORTED	STRICT_FLAVOR	ec6e11c7a72e0fe2deac2e89efad9adf8899daacf60c76c45a55451aac03422a					CROSS_LANGUAGE_REVIEW_REQUIRED		17	17	17	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	17	0	0	AFFIRMATIVE:17	197	false	false	true
concept-cluster:8505ec8f1090644f6f39c79b	1	cleaned-form:d3119dc8d6a03dd38fff99a4	1	source-form:8392759e61524f9f79ef2d2f	UNREPORTED	STRICT_FLAVOR	cc4f1561fa4bf62f8679c57932314856ab9f8314829eab78b2a7c45ca6784193	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e		concept-cluster:0b9df0c5494cafa93eb74198|concept-cluster:122b875206c70e9ad857b3a8|concept-cluster:2550c99b1ed2c7b68e1690c4|concept-cluster:329d81a5c1b6f9c3df98a8d4|concept-cluster:48c837757843571bbfbf3107		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:853c656e00f24a6eca32ed9e	1	cleaned-form:37ecf521c8f469c92ce485da	2	source-form:37ecf521c8f469c92ce485da|source-form:5f52aeaf76f02847682d3064	UNREPORTED	STRICT_FLAVOR	37ecf521c8f469c92ce485da3ed4de7f257837873f92d012257308dfac63a567					GENUINE_ONTOLOGY_CANDIDATE		17	17	17	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	11	year.2009|year.2012|year.2015|year.2017|year.2018|year.2019|year.2022|year.2023|year.2024|year.2025|year.2026	3	14	0	AFFIRMATIVE:1|PENDING:2|UNKNOWN:14	217	false	false	true
concept-cluster:854358894acfa6a94bf631a6	1	cleaned-form:e542a9b7ea63e8202b65a687	1	source-form:e542a9b7ea63e8202b65a687	UNREPORTED	STRICT_FLAVOR	e542a9b7ea63e8202b65a687411395383ef9e6267950c6dc872cbb9d4f499dbb					CROSS_LANGUAGE_REVIEW_REQUIRED		2	2	2	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	2	0	0	AFFIRMATIVE:2	182	false	false	true
concept-cluster:854a404ef0402de1b550a058	1	cleaned-form:98d1b510cac3e4d33bebbdc9	3	source-form:8399f6aef986b169f6da7823|source-form:8a12daeca6a41f29f7f776cd|source-form:c082bc3eda0abdf0263bcb9c	UNREPORTED	STRICT_FLAVOR	98d1b510cac3e4d33bebbdc9f3567e38b64aaad7438d90eb769c67badf09d4dd					GENUINE_ONTOLOGY_CANDIDATE		38	37	37	1	family.ace_cup_of_excellence	1	6	year.2020|year.2021|year.2022|year.2023|year.2024|year.2025	0	38	0	UNKNOWN:38	138	false	false	true
concept-cluster:859746741fdc90692ecc036e	1	cleaned-form:3b37da3e6008054822039ca4	3	source-form:3b37da3e6008054822039ca4|source-form:bd25a3612ef99dded5cc8f5e|source-form:df61ce26626d789e68ca2e65	UNREPORTED	STRICT_FLAVOR	3b37da3e6008054822039ca41261932690d24a9f8ea494e1dc24cf9857162924					GENUINE_ONTOLOGY_CANDIDATE		6	6	6	1	family.ace_cup_of_excellence	1	2	year.2022|year.2025	0	6	0	UNKNOWN:6	106	false	false	true
concept-cluster:85a01358939418c9214457ae	1	cleaned-form:5c17109d20746ad75bc1bb9d	20	source-form:056242cd8218e7952ca2a3eb|source-form:09d42dbdad6479fe13c75b8e|source-form:118f1a843de89ef32bf38788|source-form:2a2fa9e288e559ae9d68e072|source-form:33a15511c82e568527daa4bd|source-form:45e10c414310cad10a6cf3ec|source-form:513dfcd138d0ce4262c871b5|source-form:5c17109d20746ad75bc1bb9d|source-form:66a3f01fa1e8fec74ed74b94|source-form:68ec72361d850fdd2274f6cc|source-form:6daddeda6aebc96621e4a0b3|source-form:776ebd3b0cc59549e09a21af|source-form:872bf483cf82a99880f30bc3|source-form:9f0bed1b6e12d8ae32d86f49|source-form:a186eb64afbb375a72e57516|source-form:b15005540e42d21d329b472b|source-form:b70deaf0a32b4d0b9f00112d|source-form:e6c1a517fcc6cb368c4716b5|source-form:ec6e94b8ffb25b67641777fc|source-form:fa202088968613528bbb5d64	UNREPORTED	BROAD_SENSORY	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944			concept-cluster:cb38778fe14073d6ed46dde8|concept-cluster:dbe90458cf7cb58a37c297bb		QUALITY_OR_STRUCTURE_ATTRIBUTE		496	402	402	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	3	19	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	18	465	13	AFFIRMATIVE:16|PENDING:2|UNKNOWN:478	796	false	false	true
concept-cluster:85eabb58f6992f59b0096dd3	1	cleaned-form:3e7a44696a37fc06124ad332	1	source-form:6ae1831d8ad3a4eaa73f9f1b	UNREPORTED	STRICT_FLAVOR	3e7a44696a37fc06124ad332bf62e8ad5cbac5ce31d16b1d4b04e1531d80c45c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:85f066e883a8cb5b60dd9514	1	cleaned-form:da9318a46a1c99736cd59894	1	source-form:da9318a46a1c99736cd59894	UNREPORTED	STRICT_FLAVOR	da9318a46a1c99736cd59894aadeac999ed92a8483938a0bcbcaa33525ef1ecd					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:860cbd0ad9b3ba90b9f058a8	1	cleaned-form:5c679610f9badb6325573b94	1	source-form:5c679610f9badb6325573b94	UNREPORTED	STRICT_FLAVOR	5c679610f9badb6325573b94d93491f06bf1a4b45d1469fbed98f182d18a0aba					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2018	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:8622cc36e5b6369b4616a11c	1	cleaned-form:e6bb5689beec52c4672bd4df	48	source-form:0c33868170b216db7e7a69c0|source-form:1408707da3683ced616bc0bc|source-form:167f6cc3681d5fbf23cded92|source-form:16e2bbcdce487b30b20c7cf0|source-form:176bd80d7b3e7c6d18efefbb|source-form:1c42ba5c3d46a5dc5ed5ad14|source-form:22a7dfa25574c69ac55b5961|source-form:26e5d1d894f9377a92375cb3|source-form:27494b17bdc2e328580f93ab|source-form:2901721ac6fc0e2056f6cc77|source-form:299ee9d3e188806535097814|source-form:34ba6aca8c3e53977320751d|source-form:388180f3cc6ba5bbf4f16bf9|source-form:4e4c0f3bee23739acd0b6055|source-form:50ca1f6103c4c797f617fc71|source-form:56babe785381e5b789ac0ff3|source-form:5befcf27e2a4649cde7158a3|source-form:62a622ba100bbae0a9f0622c|source-form:6ac28f91b0345fa7aef40588|source-form:770d75c174b6865d075699e6|source-form:78aada05c1f65c70cf55e443|source-form:794f12b06ae2032375a54f3e|source-form:7a65680f6e3d6d0700a98b07|source-form:80eb523dcffda4e6c4277724|source-form:88580927f79d9afee01356f2|source-form:8a5745513f5c8b699d3660ee|source-form:90b9a574fddda0de19cb9cec|source-form:9edea847b8b9ae570f2b156d|source-form:a1f282a2d6078df3a4137304|source-form:a4bbf47fecaf17bde61b4e77|source-form:a81b7cc8362b9ab32186ebac|source-form:aa7c87e6140a3ee4264aff11|source-form:ac6378f17ab06618af859e7d|source-form:c220601a7f5da6bf6ae22624|source-form:c3e05536745a06158bf12fbb|source-form:ca3d1964cc71bb7fb0160b67|source-form:cae6d8a432d761fed09b33ea|source-form:d01c6da49ee432267180faad|source-form:d3077c0f0f095a547e71c6cd|source-form:d5fa68e2df5823ba714f0a43|source-form:e0f6c17c741fc4708534f5a2|source-form:e2a4dd3d1337ab369685201a|source-form:e30a0c4ad7a8f2ed13803ee5|source-form:e5c0dc66d7f4ef6108090c9d|source-form:e5cefb4581824c3214a8cbb6|source-form:eefabbb142f4397dbc74953c|source-form:fc3824a82899cbb2f76cf2e5|source-form:ff1307dd21bf26857a4a4248	UNREPORTED	INTENSITY_OR_QUALITY_MODIFIER	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8		concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:08f3a3dfb648c5f643d502b8|concept-cluster:32d43ff3a129a9c1fae2bc01|concept-cluster:3ec25e916478e2bb8f768588|concept-cluster:4d86cc7dfe4f49df730ec5ac		MODIFIER_OF_EXISTING_CONCEPT		138	121	121	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	3	18	year.2008|year.2009|year.2010|year.2011|year.2012|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	36	93	9	AFFIRMATIVE:36|UNKNOWN:102	438	false	false	true
concept-cluster:8626283e45a6571d1f020c29	1	cleaned-form:2b7b473fca4775513a5b01a3	1	source-form:2b7b473fca4775513a5b01a3	UNREPORTED	STRICT_FLAVOR	2b7b473fca4775513a5b01a32d188cf1aa4b73d678ee9f5aa9c955ea9b19d5c4					CROSS_LANGUAGE_REVIEW_REQUIRED		14	14	14	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	14	0	0	AFFIRMATIVE:14	194	false	false	true
concept-cluster:8639d30ea651bb4140cbd2be	1	cleaned-form:8ca655b4445da9e41835fedf	1	source-form:f164c192b298ed6142d5b266	UNREPORTED	STRICT_FLAVOR	861b1f2387b78d9d6c8ebb0ff994ac25a7607602df602e45c1ab7ae63b8490e3	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e		concept-cluster:0b9df0c5494cafa93eb74198|concept-cluster:122b875206c70e9ad857b3a8|concept-cluster:2550c99b1ed2c7b68e1690c4|concept-cluster:329d81a5c1b6f9c3df98a8d4|concept-cluster:48c837757843571bbfbf3107		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:863a3018bf29e2d877a6291d	1	cleaned-form:d0c0687948776449bc9a6a62	1	source-form:9a13322dbc71386684c12e4e	UNREPORTED	STRICT_FLAVOR	d0c0687948776449bc9a6a62d24b9052a222874787af035c67a774e2d39320b4					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:86664e1c16dfd9725ebeecc5	1	cleaned-form:7d21b3384028efa0e6414090	1	source-form:a250ec8a3cba825c16379890	UNREPORTED	STRICT_FLAVOR	7d21b3384028efa0e6414090a0f14f953d09223c338da9860bd57b039984c5fe					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:8697be62a9ee269951c25f72	1	cleaned-form:8a41db3aa3b10faf213869b7	1	source-form:8a41db3aa3b10faf213869b7	UNREPORTED	STRICT_FLAVOR	8a41db3aa3b10faf213869b78e9e6c173af79ef2695976be5e4b3f6c4644a603					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:86a9321acac67b4104a9e3ea	1	cleaned-form:037b386487070d4e1bfad2ad	1	source-form:037b386487070d4e1bfad2ad	UNREPORTED	STRICT_FLAVOR	037b386487070d4e1bfad2adc2ebfbb1956f8b6a9ac1db1f9587f8d9b57450a3					CROSS_LANGUAGE_REVIEW_REQUIRED		12	12	12	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	12	0	0	AFFIRMATIVE:12	192	false	false	true
