cleaned_pair_id	left_cleaned_descriptor_identity	right_cleaned_descriptor_identity	record_unique_pair_event_count	effective_record_support	year_support	source_family_support	zenodo_sample_consensus_pair_event_count	maximum_single_record_contribution	pair_counted_as_source_assertion
cleaned-pair:2635be5c83fa9ad61de99992	cleaned-form:5a162a9b504bc2cf2c989fd6	sensory.rose	1	1	1	1	0	1	false
cleaned-pair:6c61321a94a6089ed76591d1	cleaned-form:5a62a69e58a81ce03895657f	cleaned-form:7499aced43869b27f505701e	1	1	1	1	0	1	false
cleaned-pair:cef66f503893775e3c8b99c8	cleaned-form:5a62a69e58a81ce03895657f	cleaned-form:a87b3e348ccb598ecb71bb83	1	1	1	1	0	1	false
cleaned-pair:f68085dbed103dc7d783b842	cleaned-form:5a62a69e58a81ce03895657f	cleaned-form:bb126eae058295d9cfe24136	1	1	1	1	0	1	false
cleaned-pair:b2a7957f00666bcf318c8bcf	cleaned-form:5a62a69e58a81ce03895657f	sensory.honey	1	1	1	1	0	1	false
cleaned-pair:d8e24c665e4300a7f30783cd	cleaned-form:5a62a69e58a81ce03895657f	sensory.lemon	1	1	1	1	0	1	false
cleaned-pair:9736f57176e7d72511de533d	cleaned-form:5a62a69e58a81ce03895657f	sensory.orange	1	1	1	1	0	1	false
cleaned-pair:b59ba572ea40fdc105f1cd91	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:5f4301ea4b201bbf5734356e	1	1	1	1	0	1	false
cleaned-pair:4bfac14386734c961c4ec889	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:69c0a0a11cfe9fd86d675f3b	1	1	1	1	0	1	false
cleaned-pair:f6e2503608b9d91df071aaaf	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:70329b1c2fb2a364d806e0cc	1	1	1	1	0	1	false
cleaned-pair:eee5e18742050ddfa2034235	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:7073ba391f6781ee969ea9b3	1	1	1	1	0	1	false
cleaned-pair:9b4a4073fa3d14d6581aa9b8	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:73cce42f1f0e9099688b8eb6	1	1	1	1	0	1	false
cleaned-pair:9baa34191d6011c29cfb265f	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:7499aced43869b27f505701e	1	1	1	1	0	1	false
cleaned-pair:1927017a500fc3fda144c5b1	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:771ed10532a39ae11019a3d3	1	1	1	1	0	1	false
cleaned-pair:cc158ba7966de0d2ced51e4c	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:8c39c63488260c318aea4cb0	1	1	1	1	0	1	false
cleaned-pair:f888e115844f56a81a8f68cd	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:918f112d100d00dec359dcf5	1	1	1	1	0	1	false
cleaned-pair:90987fb34f79add4ba218f7e	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:99a5ec8dee37605d9718ee4d	1	1	1	1	0	1	false
cleaned-pair:868eb9c5fbeafee929158830	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:9be302ff7ed8dcad748291f6	1	1	1	1	0	1	false
cleaned-pair:d695dfdc839d841d6f8b2559	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:a18b869b2e81c0c529552a3c	1	1	1	1	0	1	false
cleaned-pair:ebfa4d279ff90e532dbe9f5a	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:a87b3e348ccb598ecb71bb83	1	1	1	1	0	1	false
cleaned-pair:22399a05b54c4d6271449d13	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:b6e4221dfda0c45f51475403	1	1	1	1	0	1	false
cleaned-pair:2e52f802f125f20bcf61157f	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:bb3c78a5ebceae972f96ce02	1	1	1	1	0	1	false
cleaned-pair:bc7dc71954cae40c92f5c326	cleaned-form:5a892d0a8ca685d7da843106	cleaned-form:c0e5eb15b27d73702d8c713b	1	1	1	1	0	1	false
cleaned-pair:684dfb56b41528fb3381a84e	cleaned-form:5a892d0a8ca685d7da843106	sensory.banana	1	1	1	1	0	1	false
cleaned-pair:657311740cf840b2ff864eb4	cleaned-form:5a892d0a8ca685d7da843106	sensory.brown_sugar	1	1	1	1	0	1	false
cleaned-pair:9fa8f0ac2d93d56c7aeb4b41	cleaned-form:5a892d0a8ca685d7da843106	sensory.butter	1	1	1	1	0	1	false
cleaned-pair:fc6d0a973ada8446aef87fbc	cleaned-form:5a892d0a8ca685d7da843106	sensory.cinnamon	1	1	1	1	0	1	false
cleaned-pair:5fbd1bddf999d776127f1034	cleaned-form:5a892d0a8ca685d7da843106	sensory.lemon	1	1	1	1	0	1	false
cleaned-pair:ca08829a1215c19f3baa6c9b	cleaned-form:5a892d0a8ca685d7da843106	sensory.lime	1	1	1	1	0	1	false
cleaned-pair:fbbf851dc351ace161eacd85	cleaned-form:5a892d0a8ca685d7da843106	sensory.mango	1	1	1	1	0	1	false
cleaned-pair:b18f4ed0a5062d26826d2903	cleaned-form:5a892d0a8ca685d7da843106	sensory.molasses	1	1	1	1	0	1	false
cleaned-pair:bdde9f8692558754e54c595d	cleaned-form:5a892d0a8ca685d7da843106	sensory.pineapple	1	1	1	1	0	1	false
cleaned-pair:17aa996bc21d391830da16ba	cleaned-form:5a892d0a8ca685d7da843106	sensory.raspberry	1	1	1	1	0	1	false
cleaned-pair:26c6d108fd43e63e3f04841b	cleaned-form:5a892d0a8ca685d7da843106	sensory.rose	1	1	1	1	0	1	false
cleaned-pair:78b76852f822b2fbbc862abf	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:7073ba391f6781ee969ea9b3	1	1	1	1	0	1	false
cleaned-pair:edcabe3c6ff027a6bcee0d4a	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:70c89165115cefa800ec3c27	1	1	1	1	0	1	false
cleaned-pair:73d9b12e39ee1d53d5f69164	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:73cce42f1f0e9099688b8eb6	1	1	1	1	0	1	false
cleaned-pair:51fae546a0e1d3c54b324cb9	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:7499aced43869b27f505701e	1	1	1	1	0	1	false
cleaned-pair:3781cceb2f032b27ada2ddf7	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:7dfd8928a4a3162bbd66beb1	1	1	1	1	0	1	false
cleaned-pair:5c46cee0ae336cd0c1e0779e	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:846d124b6785689c70bc65cf	1	1	1	1	0	1	false
cleaned-pair:16b340ee810d57f3387e01a2	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:9015839e8f7a8fbd5acbbce1	1	1	1	1	0	1	false
cleaned-pair:e727016b8ef9db8b51be3c14	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:9738eaf312d761a8ae49f777	1	1	1	1	0	1	false
cleaned-pair:2849ced787bf524111331818	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:a97b0931730e83fbf9284ff0	1	1	1	1	0	1	false
cleaned-pair:15f1e356a0fefde1cdfef606	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:b160ad9d7a9b9111dec53eee	1	1	1	1	0	1	false
cleaned-pair:6b85cf5ae4b421aef5512e81	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:b8a69e325a8b793a9b0c783c	1	1	1	1	0	1	false
cleaned-pair:fc64b3585e9177be2d0f46c6	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:c0f1779c16d26bac92c4e32f	1	1	1	1	0	1	false
cleaned-pair:c5c8fdd786929de76c4c08a1	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:c30d8b13bcc759e8b965c2e3	1	1	1	1	0	1	false
cleaned-pair:8cef00c37de6286131f0884d	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:c7c7eb1087c4e24d4c121b65	1	1	1	1	0	1	false
cleaned-pair:15bcb8d850511823d0512a4d	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:c877647d1eef4e2a53959784	1	1	1	1	0	1	false
cleaned-pair:2ae485ebb3b57a5667b92d88	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:cb48108ea0d1b87a515dc3d6	1	1	1	1	0	1	false
cleaned-pair:da30bfc719603dc42f28d62a	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:cf614a9ad2119f98f41eb1ac	1	1	1	1	0	1	false
cleaned-pair:55c4b8f6815b495e68796b9e	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:d3dc88ae24a3be59843285c3	1	1	1	1	0	1	false
cleaned-pair:a2f5bb1b5b43f38a2c65cf22	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:e13fb53a594fa513afc34fa7	1	1	1	1	0	1	false
cleaned-pair:8ec60ad69d73b35a063c8e1b	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:e8373ce99f87b6e75fffa1fb	1	1	1	1	0	1	false
cleaned-pair:74209b892e40dd87ee972adf	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:e9664961c84a9974da388031	1	1	1	1	0	1	false
cleaned-pair:ec5247d9d629e48817889a19	cleaned-form:5a996574c9390a4bd24bc210	cleaned-form:fffc39913ee05afe025f10ed	1	1	1	1	0	1	false
cleaned-pair:7a9d190e2447ca084472b6aa	cleaned-form:5a996574c9390a4bd24bc210	sensory.caramel	1	1	1	1	0	1	false
cleaned-pair:0dff2ba3e97f26fa0a0e2f5c	cleaned-form:5a996574c9390a4bd24bc210	sensory.grape	1	1	1	1	0	1	false
cleaned-pair:cd2dd254380dcb9850710b17	cleaned-form:5a996574c9390a4bd24bc210	sensory.grapefruit	1	1	1	1	0	1	false
cleaned-pair:7bce03a7da5f5db278963460	cleaned-form:5a996574c9390a4bd24bc210	sensory.lemon	1	1	1	1	0	1	false
cleaned-pair:195bca5ace1c0b1d32f9cc30	cleaned-form:5a996574c9390a4bd24bc210	sensory.orange	1	1	1	1	0	1	false
cleaned-pair:198d0dbfa3c9f6de9f3d9ef0	cleaned-form:5a996574c9390a4bd24bc210	sensory.vanilla	1	1	1	1	0	1	false
cleaned-pair:e61c4992d50f26a19189e871	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:5b213c2648697f5a982e5723	1	1	1	1	0	1	false
cleaned-pair:906432bd0fd05464b96a58fa	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:5c0349293139d6e1d62c6ca5	1	1	1	1	0	1	false
cleaned-pair:07b98df48d2532d320ed097e	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:5c31a306abf3075f6a738a08	1	1	1	1	0	1	false
cleaned-pair:3c21a98b6252b5ac85d5849d	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:5cb2c9655c6f3e382349f45f	1	1	1	1	0	1	false
cleaned-pair:060a2fa8ff99a0411e345a4c	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:5ee406827e0ccd662ea7da67	1	1	1	1	0	1	false
cleaned-pair:b88b2790356d4ffcaed9568e	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:68eb4dd9bf894f6eb07654d3	1	1	1	1	0	1	false
cleaned-pair:51a62b0fdda89066ff134444	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:6ea3fdca791a2a182f6d2707	1	1	1	1	0	1	false
cleaned-pair:522659820698c15e285de3c7	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:70329b1c2fb2a364d806e0cc	1	1	1	1	0	1	false
cleaned-pair:1d9a5fd1edffa828cea079fa	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:7073ba391f6781ee969ea9b3	4	4	4	2	0	1	false
cleaned-pair:19bc6fc829d95fc0189e3cc1	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:728a07126ea01d49ac050b9a	1	1	1	1	0	1	false
cleaned-pair:ff753dcc00149d3cb7cd57b4	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:736bc2d4e0945110e88f7808	1	1	1	1	0	1	false
cleaned-pair:68dad079c8b336911ccee31b	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:73cce42f1f0e9099688b8eb6	2	2	2	2	0	1	false
cleaned-pair:34c660c909662da2ec7250a5	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:7499aced43869b27f505701e	2	2	2	1	0	1	false
cleaned-pair:712e0c546d0962fa09bf349e	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:760d7e3244ca2c5df42f5f05	1	1	1	1	0	1	false
cleaned-pair:376420b9fb1008f7ee548fac	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:771ed10532a39ae11019a3d3	1	1	1	1	0	1	false
cleaned-pair:4cb06128cf01e619d49ec82b	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:7728456b0c982f81721078ed	1	1	1	1	0	1	false
cleaned-pair:b645e256810d1bf142e8d254	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:7d108ddb9255c7f990a9ec23	1	1	1	1	0	1	false
cleaned-pair:0eab8c5f350717fef597ac88	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:7d9f72f6de608982c43aabd0	2	2	2	2	0	1	false
cleaned-pair:fd262f9d417b87e8a7bcdbb8	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:7dfd8928a4a3162bbd66beb1	1	1	1	1	0	1	false
cleaned-pair:74976e3c7e1c656889ab007c	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:7f18041501a6073856a11aec	2	2	2	1	0	1	false
cleaned-pair:7e6a7cf224470178dbd53f5d	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:8543f6eb46b0b4d929b2fd45	1	1	1	1	0	1	false
cleaned-pair:20bb38cee22416a2a1b887ad	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:87a06a58858b46db45c306bc	1	1	1	1	0	1	false
cleaned-pair:88e313910586a119a51e1846	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:8825e76530f87ff5c737b325	1	1	1	1	0	1	false
cleaned-pair:6b551f03e72b2adda096cfd5	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:8b03ebe21928593a6066e77c	1	1	1	1	0	1	false
cleaned-pair:58bb5cdcb0d15051e6041618	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:8d16498453b03d4420d90362	1	1	1	1	0	1	false
cleaned-pair:12b98b2286a649698010f24c	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:8e092fabf6b9c5ce21efb5e3	1	1	1	1	0	1	false
cleaned-pair:da64eb8eac27dab17081789c	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:941c8fa676ca32c2bba64691	1	1	1	1	0	1	false
cleaned-pair:3bcca5dbf9e8ccadf67d45b9	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:96eed1e253c8601cf063aa55	1	1	1	1	0	1	false
cleaned-pair:870baa10b82934bcc7f0f61b	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:9738eaf312d761a8ae49f777	2	2	2	2	0	1	false
cleaned-pair:5680be69085227a72698aaff	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:985604c2b60243122c24d4e1	1	1	1	1	0	1	false
cleaned-pair:722d00f9d7d38f5eee00b4b8	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:98a4f7655958a385a0667bad	1	1	1	1	0	1	false
cleaned-pair:a148a71ed19a8cd7784c6659	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:9b93e56bac7dafe920105787	1	1	1	1	0	1	false
cleaned-pair:829ee20d39ed7c5bf21b3f4f	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:a064b73b3256d69ad0937be4	1	1	1	1	0	1	false
cleaned-pair:a7105144a316bc02b0fb11ce	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:a0e732628346bf0f5713f4e2	1	1	1	1	0	1	false
cleaned-pair:e39941c8b6106a560e509162	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:a73860a05ec07cb9ce86d802	1	1	1	1	0	1	false
cleaned-pair:0507762d5e08241ce3214c5d	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:a7a39b72f29718e653e73503	1	1	1	1	0	1	false
cleaned-pair:2c8a14815e8abbe3ac4eb5ac	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:a87b3e348ccb598ecb71bb83	2	2	2	1	0	1	false
cleaned-pair:b059072cbd07ddaa2f6930d1	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:a97b0931730e83fbf9284ff0	2	2	2	1	0	1	false
cleaned-pair:bfdd56190c80efbcfdcf4e82	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:a9f74d1ec36ebdeb2da3f6e5	1	1	1	1	0	1	false
cleaned-pair:2b5e69e72f353e165e70d490	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:acdab1a7b00688a593af8f8d	1	1	1	1	0	1	false
cleaned-pair:254d3a542295e15456259864	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:b08c83ea8b45ea618fcef9fc	1	1	1	1	0	1	false
cleaned-pair:c8b247b1dc131a264774ec02	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:b0df7aca2b1494807e448a18	2	2	2	2	0	1	false
cleaned-pair:3e236700dea8f657a4bf82dc	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:ba7ad46689f94dc14c1a456c	2	2	2	1	0	1	false
cleaned-pair:01327648e9a28fb269e9e0d5	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:ba9f6e2cc358097447784531	1	1	1	1	0	1	false
cleaned-pair:57aa4cf7d85c446fe5a7241b	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:bd071899591c00d2276d2254	1	1	1	1	0	1	false
cleaned-pair:5ac6b06aca99a2b6ab5e5b0b	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:be2a2df6231d405ea92f2990	1	1	1	1	0	1	false
cleaned-pair:ebede19976a0c4602dd214fb	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:c0f1779c16d26bac92c4e32f	1	1	1	1	0	1	false
cleaned-pair:93b71555fb45d917e25113e4	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:c371578fdc5ddc302a761f00	1	1	1	1	0	1	false
cleaned-pair:ea99993d2dcba133d860b659	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:c60aac4fce685ecd8a3bc0ea	1	1	1	1	0	1	false
cleaned-pair:cbc72fe146190eba011f12ef	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:c7c7eb1087c4e24d4c121b65	1	1	1	1	0	1	false
cleaned-pair:92af3caf9e46d4667c410bcf	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:c877647d1eef4e2a53959784	1	1	1	1	0	1	false
cleaned-pair:e708266e9b4999b3f5af4aa6	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:caa79af4db67695cce51988c	1	1	1	1	0	1	false
cleaned-pair:44eb7784e40048461f6e5a8b	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:cb48108ea0d1b87a515dc3d6	1	1	1	1	0	1	false
cleaned-pair:ce17cb4fa366ad6645f4790b	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:d00804190b683d6ea043efca	1	1	1	1	0	1	false
cleaned-pair:281a14e615cb0efed45800bc	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:d3ea6d187882d61af1dfa90f	1	1	1	1	0	1	false
cleaned-pair:ef6225d2905ab36143f24d06	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:d805524d68f33c3943830859	1	1	1	1	0	1	false
cleaned-pair:515950cc61c954c80a61f511	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:d8a077c5ff31fa636a78a271	1	1	1	1	0	1	false
cleaned-pair:20a797b8692d4fec1f791ec5	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:dd2f52a82f601d000cfa9a92	1	1	1	1	0	1	false
cleaned-pair:06f67744dc0b33656ad224b7	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:e4afc00c203159704e8a809b	1	1	1	1	0	1	false
cleaned-pair:64492db34d0378ef2dda0fad	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:e77502a23fa64948122aca36	1	1	1	1	0	1	false
cleaned-pair:01b36ab6607f008f0d09a0a9	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:ef3f9a0e89c97a26e9469ae5	1	1	1	1	0	1	false
cleaned-pair:7b94abbb2fc235e018e1ac3a	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:f25abed045720ecedb4e55b5	1	1	1	1	0	1	false
cleaned-pair:d5713b74c2d44f2946aae694	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:f5fc645ef34cd5b539e32a8c	1	1	1	1	0	1	false
cleaned-pair:cc6ec92e5fcb2b6d598cf7dc	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:f6c544f14cf432eb80745e96	1	1	1	1	0	1	false
cleaned-pair:45a998f34a1b083f1c75c95e	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:f956962d754632f3faf6283e	1	1	1	1	0	1	false
cleaned-pair:ee613dab3d8bdfeac3e375cf	cleaned-form:5a9fee2cb0e686d7d9022dfc	cleaned-form:f9e263cde179789459a96a0f	1	1	1	1	0	1	false
cleaned-pair:832d6ab7ca22c623798a8a8b	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.alcoholic	1	1	1	1	0	1	false
cleaned-pair:628019514e32384c0a956d67	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.apple	2	2	2	2	0	1	false
cleaned-pair:61200e2d7fa99ac1eee22e9c	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.banana	1	1	1	1	0	1	false
cleaned-pair:fc628fe0ceee6bd20f401b5b	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.bergamot	1	1	1	1	0	1	false
cleaned-pair:b1430fe1dcb5a0e2ab3b55a5	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.black_tea	2	2	2	2	0	1	false
cleaned-pair:8bb7f9d285dec36af46a6cfc	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.blackberry	1	1	1	1	0	1	false
cleaned-pair:6f98cc1286502850a380663c	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.blackcurrant	2	2	2	2	0	1	false
cleaned-pair:072ee1a3f9b3c032f1a9aa67	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.brown_sugar	2	2	2	1	0	1	false
cleaned-pair:87ac866527e1fc75a0aa5cc6	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.butter	1	1	1	1	0	1	false
cleaned-pair:69e2790e20f034855360186e	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.caramel	3	3	3	1	0	1	false
cleaned-pair:eefce128ac0b7121e2a7cac1	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.chamomile	1	1	1	1	0	1	false
cleaned-pair:e4fdd40ac0216a8a0a869b95	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.cherry	3	3	3	2	0	1	false
cleaned-pair:773d7c631f9231becde7496b	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.cinnamon	1	1	1	1	0	1	false
cleaned-pair:cea76b684077e4e2bd2236df	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.cocoa	1	1	1	1	0	1	false
cleaned-pair:5bdabfc0f08d8b3c5ac85277	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.coconut	1	1	1	1	0	1	false
cleaned-pair:5ac77b3186f44dcd6f31dac1	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.ginger	1	1	1	1	0	1	false
cleaned-pair:e9344095b53d17c9b3440f56	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.grape	2	2	2	1	0	1	false
cleaned-pair:07b453ef780bc08778a9fcb5	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.green_tea	1	1	1	1	0	1	false
cleaned-pair:42aa73365fd7a306954003b3	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.hazelnut	1	1	1	1	0	1	false
cleaned-pair:9ac8845bc7bf9127c3ec3ba9	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.honey	4	4	4	2	0	1	false
cleaned-pair:e7671176cbe89f82121d4e83	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.jasmine	2	2	2	1	0	1	false
cleaned-pair:a999773bb508aa1a6f737569	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.lemon	2	2	2	1	0	1	false
cleaned-pair:1ca7bf2d4c00a21dfb0b05e3	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.lime	2	2	2	1	0	1	false
cleaned-pair:12db9feb6c3ba8dd17f42fda	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.malt	1	1	1	1	0	1	false
cleaned-pair:4a3d8897d4f40d9beb56a9ba	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.orange	3	3	3	1	0	1	false
cleaned-pair:e5967b1e77dd51c078b97805	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.peach	2	2	2	1	0	1	false
cleaned-pair:f75985aa28b6f7d36196898e	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.pineapple	3	3	3	2	0	1	false
cleaned-pair:f9e0951a3c8adec3c5f1eb80	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.plum	1	1	1	1	0	1	false
cleaned-pair:6bc71a8e0798411f16459a66	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.pomegranate	1	1	1	1	0	1	false
cleaned-pair:2c3dd4f60f30fc71ba1519a6	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.prune	1	1	1	1	0	1	false
cleaned-pair:c6170f4dd29935ea515a1017	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.raisin	2	2	2	1	0	1	false
cleaned-pair:1ebae02f490e7affdb3cc6b8	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.raspberry	1	1	1	1	0	1	false
cleaned-pair:852727eb047b536a2a36570c	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.rose	1	1	1	1	0	1	false
cleaned-pair:d93da3d611e4046764be4f51	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.strawberry	3	3	3	2	0	1	false
cleaned-pair:8be09d8163bb1283bea7304c	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.tobacco	1	1	1	1	0	1	false
cleaned-pair:1e01b2ef8b359faf0a3a71c1	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.vanilla	1	1	1	1	0	1	false
cleaned-pair:f36e37f1e020a4fe48781359	cleaned-form:5a9fee2cb0e686d7d9022dfc	sensory.wine_like_character	1	1	1	1	0	1	false
cleaned-pair:1023615b79dd032433642d2e	cleaned-form:5aa4162fed7efda6f36323c2	cleaned-form:7718041e5adb15ba2feaa3f0	1	1	1	1	0	1	false
cleaned-pair:0cc861ca4ea20e769f70d21f	cleaned-form:5aa4162fed7efda6f36323c2	cleaned-form:779a613b3e0a0956fa5f75d1	1	1	1	1	0	1	false
