segmentation_group_id	effective_record_id	source_family_id	publication_layer	source_field_label	source_locator	raw_field_text_or_restricted_pointer	raw_field_text_sha256	first_pass_atom_count	first_pass_atom_sha256s	cleaned_atom_count	cleaned_atom_sha256s	segmentation_decisions	minimum_segmentation_confidence	decision_basis	review_requirement	segmentation_reversible
segmentation-field:409ae37ec41c7f81b757fbbe	effective-b2:d3667aa499308209621f4804	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:13e5a9731341678d6c3bee79a52284b2f99f32774eac5abbac3748c7eab97a14	13e5a9731341678d6c3bee79a52284b2f99f32774eac5abbac3748c7eab97a14	49	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697|0bc9aefc991d3a7da3e9698acc0d3d90d27169a2c37b4135161aac0ef2b974ab|1364d1707a0f374d918a18fa2aceb2471e37dce63b93826f722fa05daba92399|16fbc0bdaaf07e5f5bdd130bceadc3a7d37b5fd8ac46d1991a2bd66ecd6bb950|17d5c983a2fdc4c991e695402fdb5d1bae65e33b0f58a8474e204dd3d8840927|1ac93fef8827307408188827378c101eab37847334e9f66d5a490065704fcce4|200ea8377b4a5d95d6af451dcf12b4b2559bfd2ad9c9b78cba8acff4ea7fef0e|22d2084f01936c564e690d170959976647b46c843bcb313ff7312fc169dc889c|2430783408a774e41bdbcd0a063722476589bfa8447deb974ae49ca5275ca93b|258e5f076bba687259266eff447874e0b66b48a26bedef2624fdf929f0f17e23|26b0dcbad1a5dad3370463851cc67a2debbd00dbc6327c30d0d5321d135c2318|2f0095b1c93040b9c7755ea439f4dc04d6133a28bd84d51157ba358cb37e6936|3146f3f23122f5ecfa5c1391cafbd1c2e834728c8c0cb30e9378f583941193b6|376cbef9e97400966096be02347bc8d04439eb7cae0f4a5f90d7ad3d16388329|3c5cdb8438c853b05ac00da827b4000e3251df2d1f6aeba63849a2c5e82c832f|44a41bce228dc28e836dc335963d03ee8e865263a7999c08e92d02d0c307ae66|46aed88dc30eaf36ad8a0127a4583dc372f70855c84eafcc6d4dc38acb0c5107|48b3c1b0a58fa416ec1d0cc793a4b68300fb719e3847f5a6de61237699c73874|4c71d89a97c1b2a60765b35fd85f5c9d32eeec7c3bf89acaf5f341ae0e21fa66|549393d577852d1b7581b5ec47dc743ad08ed9f58b4d7db613b8a5a400247c03|5f9c9ab19152301cb5c1691d7bc6acc7e6e710c4993021cffedbeff4264dff31|5fa7f90e74db5b4ec582dfbe68de22110f243b23b64d8798ddbf74ee41922d42|6455dbcb9597e2174aedccfd387db577d487fc7fc6027c2d66eb7c239cf56922|6a33ff6b755b2d3437a4dc7ec558b90e5af3715549078995438ab4e8537489ff|6dcee0012d964ec96b4ea96a9d487a59a5bc376a39b7cdedca1a64193e491298|70b3c69725be7a5a2b3f3c8a057063dab53e5af10f30348fc7ec924a72da3e86|776ebd3b0cc59549e09a21af405e7a50953376c5a433426a710e8104d10df71c|7876ab82ad2df908f840d321b01fe60a7891c73e45f1857e7557e6f8295482e5|7893602f8d28cee1bd135afd4d02c5550d70e357c43d644405bf8bf59955c56e|7a540e19773e0f0454fa2b317b20ccb5bb0180e69ecc448dfcb607b227a393a2|7b9143a03980cf149735c42666bb08422348c49f99cedd2e027ae9c61960517d|7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c|838a75f87a5b06ceba62c842d7c8fec6c1350bd17d81be55e51419d751a856cf|8441b39f8b38d19332e15478d6ad84a40281587966603764afdafbe1186f4833|8952344bea633507254331f81aa39c190306b1744550cc68fa53c6efc5f5eff8|a61c254e6f4e5fe86e90ac52bee7cd8c8367b2f9b50310410f8024d29e9aacab|af8ebdcb493340ebca499e0867925c9ece95c99a7b49caf3c67959fdd4e29c78|b15af8ede8200dfc2a88070008df2d2d8c07482638bf9f25c0c4918523752e80|c84d645a87040a4845c6af8b4783cdd7fcf0d5daa0995e29be62f89d8848ce49|c8b2fae9f5dc3c52c4e223323f26f5c5e5726210c2da7f7cd3370bce461836a1|cb4ae20444fafb1c592579f633a062961e831526bb982daf7f36a6f600310474|d651cde2cdd36753f5688fbf746019e42efce0049f35b7017d9e2fa8c1a8c357|d85576a38083305042ed8a63691bb1553c274f2dad26e46b28f5a4f3e93f98df|dadcc4a330b017ca9d9ae587547d4db43620fb6b9d27e6230350a7436ef75c1a|dadcc4a330b017ca9d9ae587547d4db43620fb6b9d27e6230350a7436ef75c1a|e8c06bc705c729038b87436023e0ed17fb481187e06133586fdf75d665d2b5dd|ef2a28f03f6eafb0fe030794be2c6714d743f2b28e13b40d022393a0debfaa9f|f0a0f447738b70bb8d1cafdbd6b132fd10b2777f7546ab6b3e5c633385e753de|ff5a92eced6b9183b82f323273b22241d196ed1a9b5f5658739a316f4c8678ea	53	['01a9d45489b2279d7f0f5af608f37baee487542d4f3ad1a9461d1dd9f4de7a47']|['0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99']|['07001e8089072aa27db4ede1eb5521b5cf152c8928f88f70bf3129db87b39f6d']|['0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a']|['0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee']|['0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188']|['10d1b9006b5c8abd7d71f5fb1f518d46b49451ded5d669f3d1b28eb6d425beef']|['12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0', 'b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']|['17d792daaefae6863a5e29814f106c3e38bbbeeb7f924526b627444240280efb']|['1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94']|['22d2084f01936c564e690d170959976647b46c843bcb313ff7312fc169dc889c']|['2a4796d53a1ec4dd67daa38b92994c579e7ebe071ae5ceab870c5fc5736f2311']|['2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e']|['2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b']|['361ebef5e2a63fb75f0ef8fe63957d2c43031f7f9843bb7e3f95c2c3e9dde8e3']|['545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e']|['549819b27ee092f84cbc4dab9aec5e10a2b64d44069133b1ae5d238df179d967']|['5b42389ef84139ae8643af2a1b369089a3e7298c47e590d18a201b87ebee51e8']|['5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944', '99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216']|['5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a']|['5f9c9ab19152301cb5c1691d7bc6acc7e6e710c4993021cffedbeff4264dff31']|['6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494']|['69c0a0a11cfe9fd86d675f3b0d2fbf7159d63636a12d31ccf153be249e3c8745']|['6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f']|['70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac']|['7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509']|['7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509']|['73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['7eb27e4e557ee186dd6d7cf411bffef1f58e40860ace3247dd56622c2dc05982']|['7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c']|['8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57']|['918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0']|['92585bfe24e3f8d73f47b2ed72d1e0174754f9f658325f9cea4eef18cafee142']|['b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c']|['bcff265305d5741d1a1a92ec8e6d228bbfb54390e8336f2d0f0ed8ba76d49677']|['c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f']|['c9d64909b595547e0966e2a29ae5490133e82594b25a6e29d4bb15cfc7e8bd2b']|['cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b']|['ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a']|['d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b']|['dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be']|['e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21']|['f0dd258095f14992b82450851517bd9155421a29fb945c16b3128f23638ac706']|['f18e48678b723e80d272f37b64c4780b60cc74c4c8a7e4caead37d4e451bf5c4', 'acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc']|['f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7', 'efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505']|['f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7']|['f47fbc6c899ad112af0315b7bcc94fc47a19197761455e3c510f84eaf9921a22']|['f898cb1f16b1e45f23aebdd5214f849671e1afcb05b0e8648617603cd1d072a1']	HEAD_PLUS_MODIFIER|KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC|SAFE_LIST_SPLIT	0.920000	BOUNDED_COORDINATION_RULE|GOVERNED_BATCH3_COMPOUND_ALLOWLIST|LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:cabf35d95169cf71dd1d7c9f	effective-b2:d3667aa499308209621f4804	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:48bb6758654c7b775f362f4e56ac65a6f26c876cb6b8f881cf51092abcab2b63	48bb6758654c7b775f362f4e56ac65a6f26c876cb6b8f881cf51092abcab2b63	2	3481546dac1a2c59d3a470b6a52e94ff34c85535259e713765d3dd41384866e1|872bf483cf82a99880f30bc3b8e7665e6a08ee28f5d7a50856c6706a3a89dc9c	2	['5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944']|['bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:5144d389ef4cc21e26a5345d	effective-b2:d3667aa499308209621f4804	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:ad3c46bf5c054d024eb65588baf0d88955821f9fa010517d9a6a8fa90cb6cfea	ad3c46bf5c054d024eb65588baf0d88955821f9fa010517d9a6a8fa90cb6cfea	7	46d785dc5143276ca2d794831de50418acae2ee61bd9341efdcbf3b06e1cae29|b15af8ede8200dfc2a88070008df2d2d8c07482638bf9f25c0c4918523752e80|b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3|d486dfbd5fb578340bccbdd0a662527eab38550648d5f44517e5ac71b8824703|e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5|f4773e7689305187b6fc025cf43c86d8f8c4e689f0174aef23753c44b09bf21d|f92e2ad582c0e13f47dba0eca00d89d87024704c0c8b58ea07de7845f28817a0	7	['0b61ac5d9426518ad7908a62037255c6881f9a5fa404ef3b99c24baa2111a174']|['4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5']|['70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac']|['a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8']|['b1fd0e776919a69ebc5c6d804a9966c01b33447b002dd54eed939837e0f2f38a']|['ba4788b226aa8dc2e6dc74248bb9f618cfa8c959e0c26c147be48f6839a0b088']|['c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:e7ef2e61493cba60da0d8ed2	effective-b2:d3aac2af074ad2d72ca05be1	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:1bdec624bb5ce065f6604b32c50f64ad17f1603332f251763e69fc2dabdf496a	1bdec624bb5ce065f6604b32c50f64ad17f1603332f251763e69fc2dabdf496a	2	3da5ad2e3edaa70513fa141bc878a4ce45e9ac55b35a5cae6114153c2535ef63|9fc0acf02304c58ef11763d6ed9229a99bc2da63b083950b7744f67161602469	3	['959532c25a6e6a67be4d6e58ae5021ea84dd552c07c12d9d7c375087661e32ca', 'f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b']|['9fc0acf02304c58ef11763d6ed9229a99bc2da63b083950b7744f67161602469']	HEAD_PLUS_MODIFIER|KEEP_ATOMIC	0.920000	LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:b9462a156ebb6216ed94e471	effective-b2:d3aac2af074ad2d72ca05be1	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:560134913bc87d0455c7468702350725640c7c428a6d52dcdbad45569f8176b6	560134913bc87d0455c7468702350725640c7c428a6d52dcdbad45569f8176b6	4	36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f|ab8268fee7bc51e7b9f25e5c900b803e29e32f733b6d63d833e7cbbad0c6c24b|e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d|ed86d441fec5b82773169e8433f506aeb7ebea04388aac9bea7a3139d131fd87	4	['36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f']|['ab8268fee7bc51e7b9f25e5c900b803e29e32f733b6d63d833e7cbbad0c6c24b']|['e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d']|['ed86d441fec5b82773169e8433f506aeb7ebea04388aac9bea7a3139d131fd87']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:015cb32b07f1794248672e0d	effective-b2:d3aac2af074ad2d72ca05be1	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:f3ee625fa212c73fbb65ac67be622c6f6f1444287e948c01c3a5b8a1d0d09acb	f3ee625fa212c73fbb65ac67be622c6f6f1444287e948c01c3a5b8a1d0d09acb	8	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94|35e06e42afa827fe993fc7375b9460d9c4d28915ae07e95543552a64d8e228ea|4f8b3169ae58acf17ae145fcc09634c311891d5803135bba67f74babd61dcfec|7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509|8e974eca37d9d8059ac6c9e223a980782c6aeacd66ed7bc36a1f84aa610a08af|9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773|dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be|ece41579c9935ab58a33eae74c5f7fe76f3ec02aa44349e0a1855fe117439fa2	8	['1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94']|['35e06e42afa827fe993fc7375b9460d9c4d28915ae07e95543552a64d8e228ea']|['7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509']|['8e974eca37d9d8059ac6c9e223a980782c6aeacd66ed7bc36a1f84aa610a08af']|['942d36fcfdbf8efb25206e8c922228119f095cc42335c5e872b0b636b3b0a43b']|['9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773']|['dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be']|['ece41579c9935ab58a33eae74c5f7fe76f3ec02aa44349e0a1855fe117439fa2']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:a553a3e0b569e7a294d5404d	effective-b2:d3d6965c88e4622b0e36d140	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:3e59093f4c582bf1976a04c607452b7a16f5c4ea0530aa5292db41e9c098d0b1	3e59093f4c582bf1976a04c607452b7a16f5c4ea0530aa5292db41e9c098d0b1	14	258e5f076bba687259266eff447874e0b66b48a26bedef2624fdf929f0f17e23|28c30418cca1a06c29972cc5c3fa515946f5851d67ae7654093b134f6087a481|5e356f10ef7b19891dcc27e5fd0dd87d5e930881eef225ba9a993e5a9a6a0eab|68ddbd5a6d8179ba30a22bea3c33046e2d742a3d0cf04bf24f55e5964b9f3c2e|83374dceca45fef022cc77196bc11815ab733c1a3426f00eb11b1bfd475c8796|86152ce54ffa5f9e9ff387a5148306bbc0938803ced471df8c9aa875f5be5248|a3ff26c63955143da8b5e13ec903c91bd0074f77dc9ea9a7153fd699d6c64dfb|c84d645a87040a4845c6af8b4783cdd7fcf0d5daa0995e29be62f89d8848ce49|d202441495760ec7a52a5761fcabbd046a9ab9fcfa231d304fb42d962524eb09|e0ad4ec435ce62d1da46c64d9f722362987c7949cc5012d10dda24e7a46ff7b1|eca3d3ced8c9bb641b469bb7e4757d3de9ede9aedb36abd45d2e63d867425754|ef2a28f03f6eafb0fe030794be2c6714d743f2b28e13b40d022393a0debfaa9f|f66296e938093565e16640ec206a261edbf709e58a5b5420d5c7d2e0ff155945|f77842d4ed7533d53ad41fd6ba925899397f19a3baf7e76a4810573d66de94f6	15	['040de795d869a122599a3ae041f6bb47ef5967718c92da98976fc9ec803a44ec']|['099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed']|['1ff0938846474bffb82fe6f107422337fd051c1191c9cc3584854fbb1501b276', '7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['2a4796d53a1ec4dd67daa38b92994c579e7ebe071ae5ceab870c5fc5736f2311']|['2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e']|['57f64f1b45572420f70df63573f4b115970951a20723cd4e8371d88e13dbcea2']|['5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a']|['6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1']|['7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0']|['73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c']|['b6e4221dfda0c45f514754037af017f6b3adc6bc583df983067bfb73c740a1d6']|['d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC|SAFE_LIST_SPLIT	0.920000	BOUNDED_COORDINATION_RULE|GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:ab17b262fc7cdeb31d26e04d	effective-b2:d3d6965c88e4622b0e36d140	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:48d3f851e6f540f4f5ea830f1ff42f72848e0d09bde9c438682814feb33ba2ad	48d3f851e6f540f4f5ea830f1ff42f72848e0d09bde9c438682814feb33ba2ad	9	176d144a4b203cb0b063f16ad3e2c06b8d5e0c7ff08af76ede752d3b6523841f|24adb72e01fdfe2552cafb34cbbb9679ca92759d0b3d9407b448c6ae92c3983b|550ac44481ef6be21e70381ebedb03bb9a54d4ca2538acfeae5d99b8fcdb9daf|872bf483cf82a99880f30bc3b8e7665e6a08ee28f5d7a50856c6706a3a89dc9c|9c419fc878e46099ca2e646d789d43073bfbc2973d8600ba137dd4ed1e66da1b|b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3|cd75063b613ddfc661b8908ea0f8736305baffb7b641ccb06c0a67638905a703|d202441495760ec7a52a5761fcabbd046a9ab9fcfa231d304fb42d962524eb09|f4773e7689305187b6fc025cf43c86d8f8c4e689f0174aef23753c44b09bf21d	9	['0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496']|['4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5']|['5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944']|['642d304744c59540a77edb472a6e327061706916b479e84e120acc9e38c9e41e']|['825b799d448cf4a46ef6becfc3608786ba31ec602f9597e590fad6b1d44761b7']|['939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b']|['ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c']|['c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81']|['ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:581cb96fccf1db2ae9ccc846	effective-b2:d3d6965c88e4622b0e36d140	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:aeb876b3696d657d77c0cd16e6afeaedf263df3f8af17a017d7885084394379f	aeb876b3696d657d77c0cd16e6afeaedf263df3f8af17a017d7885084394379f	3	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5|a708e7bbaeb947443aa89f1ffba57b43edadb28bcc841bab341721c0a6d1b867|c939327ca16dcf97ca32521d8b834bf1de16573d21deda3bb2a337cf403787a6	4	['770e607624d689265ca6c44884d0807d9b054d23c473c106c72be9de08b7376c']|['771ed10532a39ae11019a3d3343398673e18dfa1e2d657d402c68786a7722a23', 'b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']|['b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']	HEAD_PLUS_MODIFIER|KEEP_ATOMIC	0.920000	LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:54dcc3f10357c04189c6107f	effective-b2:d4ea6680bc7419addf67dfa7	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:74311fc023ee469d244f3c11d34e4057f8dd2234abafaa6078bf3c02f595f72c	74311fc023ee469d244f3c11d34e4057f8dd2234abafaa6078bf3c02f595f72c	7	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5|5fa7f90e74db5b4ec582dfbe68de22110f243b23b64d8798ddbf74ee41922d42|6455dbcb9597e2174aedccfd387db577d487fc7fc6027c2d66eb7c239cf56922|78e7771b8b46e11ddb34ba48887e1330525215f96d94778980d1186e6f09f6b4|b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20|ebcf983695346eea63258d8ab772084bb91b6d51b529ae8b00121f2fa323831c|f2448d9a9bc48c3e964134e415e7b28852403af5265d99541d4fc4528423aaff	7	['12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0']|['1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94']|['6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494']|['92585bfe24e3f8d73f47b2ed72d1e0174754f9f658325f9cea4eef18cafee142']|['a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6']|['b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']|['efdfc96f94ef03d415014dac179b5d00b0efaf773efe3155fc5920a1b8e5973c']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:1c8a8ff8779db7a55df1b441	effective-b2:d4ea6680bc7419addf67dfa7	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:abee2c22a9dfcbf198585ea0179c58835554df7ac16b18064c4990cebe98605c	abee2c22a9dfcbf198585ea0179c58835554df7ac16b18064c4990cebe98605c	8	360d82afed511e874d78049593d3d967142adbe774244b889cb3561c3a7f174b|5137c8760c9411860cdc0eccf0e2e3ae66cc0379c45c89104b477351d3cce57f|5386ea5db81c8579a363438895a447d9580cbca1bdecdad43f2839af6d6fbf5c|6d33a9d4d7809052cf8c6b59c84ffbb2d16ef7452c0d403776e7fd16d8f8fc07|9039bc6c0b3f5e0c6f926d245de4ffcb5b982291fbde548f256f60975da7adea|cef604527e5d8e58bcdd6de44ee0dc6ccd38a9915d5533f01af1320fd40d0b3e|d651cde2cdd36753f5688fbf746019e42efce0049f35b7017d9e2fa8c1a8c357|f92e2ad582c0e13f47dba0eca00d89d87024704c0c8b58ea07de7845f28817a0	8	['0b61ac5d9426518ad7908a62037255c6881f9a5fa404ef3b99c24baa2111a174']|['2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b']|['35acdfa5303e0067480b534cf2865d865d768816b4a09025b554ceb9b7dc5847']|['3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e']|['c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5']|['d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641']|['e676c67ba14337a056b0f1250eaf6618841ca4db01e2febefec852c274c2d15e']|['f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
