concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:87f04cc3b1c44bbd78ed91ba	1	cleaned-form:9b2414253b982067f7c2e6ee	1	source-form:e2c8d1c87dd6a1cb0460e736	UNREPORTED	STRICT_FLAVOR	9b2414253b982067f7c2e6eeaba0070da9a2d8ff0a2b521f3ad83bf74c563685					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:87f1ccc276637929edb56b28	1	cleaned-form:1c44cd014d5162846529d31d	1	source-form:1c44cd014d5162846529d31d	UNREPORTED	STRICT_FLAVOR	1c44cd014d5162846529d31d10c2c67675a41b025abdc8b6b07a02086c02450a					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2003	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:8807ca359c51e47588ea68a4	1	cleaned-form:a97fe0fbc627519db7de48e1	1	source-form:a97fe0fbc627519db7de48e1	UNREPORTED	STRICT_FLAVOR	a97fe0fbc627519db7de48e10710660a0ad48dd02793eff5dcf48661c745a61f					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.coffeereview_kaggle_parsed	1	2	year.2014|year.2015	0	4	0	AFFIRMATIVE_WITH_CONDITIONS:4	104	false	false	true
concept-cluster:880ad8b6c4574926fcb75a3e	1	cleaned-form:fa5472958c64bac0410128a9	2	source-form:821d0b2a606efb35dec2e29f|source-form:fa5472958c64bac0410128a9	UNREPORTED	STRICT_FLAVOR	fa5472958c64bac0410128a9080e41676770fb8bedaacf6c0226e6ed7aa42c5c					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.coffeereview_kaggle_parsed	1	4	year.2009|year.2012|year.2013|year.2018	0	4	0	AFFIRMATIVE_WITH_CONDITIONS:4	104	false	false	true
concept-cluster:880b184f7442306acf6b6af7	1	cleaned-form:174b28e803721afe6b524090	2	source-form:174b28e803721afe6b524090|source-form:bd0de6cf6c5ad78067837186	UNREPORTED	STRICT_FLAVOR	174b28e803721afe6b5240900440574bf88d7302927130996d66ceef3046bd3c					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.ace_cup_of_excellence	1	2	year.2021|year.2023	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:88108a906036380a688fab7e	1	cleaned-form:89601a2c41e3b6bc691048f6	1	source-form:ed230e77dea841b44d4ba92a	UNREPORTED	STRICT_FLAVOR	89601a2c41e3b6bc691048f6228756a0f4a60373c07c3578d798486028d741c1					GENUINE_ONTOLOGY_CANDIDATE		8	8	8	1	family.ace_cup_of_excellence	1	3	year.2021|year.2023|year.2024	0	8	0	UNKNOWN:8	108	false	false	true
concept-cluster:881b07adc78afcf5dd638e84	1	cleaned-form:ce8dbb8052529452c74ce0b0	1	source-form:2ca5da90623c8930106eee7e	UNREPORTED	STRICT_FLAVOR	ce8dbb8052529452c74ce0b0b95e72f48dec003069eafbf7661b164a22b995d4					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:8820aacca6e1945914e1dfd5	1	cleaned-form:5290d63319e67423339a6652	1	source-form:64f337f2a30f12d94690ece8	UNREPORTED	STRICT_FLAVOR	5290d63319e67423339a6652d484ce2686cda03110249d78b2bf0837b6e56b27					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2008	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:8825c51d5afd85c4604c89bb	1	cleaned-form:0b7ec13cb3dd5ba7419e8452	1	source-form:0b7ec13cb3dd5ba7419e8452	UNREPORTED	STRICT_FLAVOR	0b7ec13cb3dd5ba7419e84524ace95c9cfe3137ef6156fdd15e17a1295cd2aa7					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2019	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:8840872b5c193b3f8a7fef93	1	cleaned-form:23c1c9206886c92e012a31f8	1	source-form:384fd4a081cd14da55531930	UNREPORTED	STRICT_FLAVOR	23c1c9206886c92e012a31f8da1664fd4eafc767748f0e115544035d3da14f64					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.coffeereview_kaggle_parsed	1	2	year.2024|year.2025	0	2	0	AFFIRMATIVE_WITH_CONDITIONS:2	102	false	false	true
concept-cluster:8847395bd23be299df6e6d9a	1	cleaned-form:e3ae0782ba0071285ea94cdd	7	source-form:5385d812eb44289c7ff4e04a|source-form:53a42425dc55522786040471|source-form:8441b39f8b38d19332e15478|source-form:c78e5c84859f73e6faf8780c|source-form:da01abc20514be7e007333bb|source-form:da0b51181864aa44368ac78d|source-form:e3ae0782ba0071285ea94cdd	UNREPORTED	STRICT_FLAVOR	e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21					GENUINE_ONTOLOGY_CANDIDATE		96	91	91	3	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.zenodo_golovinsky_q_grader_dataset	3	18	year.2000|year.2005|year.2008|year.2009|year.2010|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	8	88	0	AFFIRMATIVE:8|AFFIRMATIVE_WITH_CONDITIONS:12|UNKNOWN:76	396	false	false	true
concept-cluster:88568c02b23701ca294541c2	1	cleaned-form:f9a364c08754064209a3223b	4	source-form:5f8fe1dbc29ba2258554867b|source-form:92ecda13345e6c37e241a4ac|source-form:ecde86b6f4e8c3f638f13504|source-form:f9a364c08754064209a3223b	UNREPORTED	STRICT_FLAVOR	f9a364c08754064209a3223b57a63e9d3c4eaae1d5e07bfdd3dad0d2ed9d3eca					GENUINE_ONTOLOGY_CANDIDATE		9	9	9	1	family.ace_cup_of_excellence	1	6	year.2017|year.2019|year.2020|year.2023|year.2024|year.2025	0	9	0	UNKNOWN:9	109	false	false	true
concept-cluster:886fe8aa8f9c88c71f6dbc2d	1	cleaned-form:0b0cd4c9b6ed89c7d53b548b	1	source-form:0b0cd4c9b6ed89c7d53b548b	UNREPORTED	STRICT_FLAVOR	0b0cd4c9b6ed89c7d53b548b49dedfa6852c6da73eef4733c709c33e371a6ee6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:88737b15471438f6a1e9a478	1	cleaned-form:62a55cc3fe7ede1fe7193088	1	source-form:005242708ac53fc0f4e9c47f	UNREPORTED	STRICT_FLAVOR	62a55cc3fe7ede1fe71930889a943de71bba1b24217480feb8e60672b156db47					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2011	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:88883373bd8e06cbc3863196	1	cleaned-form:ba9f6e2cc358097447784531	1	source-form:faa8cc9aeb90446ff699b51e	UNREPORTED	STRICT_FLAVOR	ba9f6e2cc358097447784531bc824d41b992d18579cc2f9314b788cbb948347f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2014	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:888d6536f84aa21e245d425b	1	cleaned-form:8eb6a957682dfba3d2ad6a35	1	source-form:ba78b0bea53d8f51f7a74749	UNREPORTED	STRICT_FLAVOR	8eb6a957682dfba3d2ad6a355ad8515c02e150a83f661f734f0bee37210e6298					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:889c2eaecf04570339e5af7a	1	cleaned-form:1d9bf280bafec04ef0cd221b	1	source-form:1d9bf280bafec04ef0cd221b	UNREPORTED	STRICT_FLAVOR	1d9bf280bafec04ef0cd221b512876fcd90dc6485b0432a736952e93b2abe071					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2020	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:889e681c1a8dd538b408eafc	1	cleaned-form:1e83fd447384527be0aa8b0c	1	source-form:d675d520411c3ed2ed478d91	UNREPORTED	STRICT_FLAVOR	1e83fd447384527be0aa8b0c89aedd1a21c9541e5b85d587b97bd68c63f8b141					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2024	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:88a0029639fce36ac3d98a94	1	cleaned-form:4d3df989a50265149b4a171f	1	source-form:4d3df989a50265149b4a171f	UNREPORTED	STRICT_FLAVOR	4d3df989a50265149b4a171ffe8b09b886e86bd28e75007b3dc308d67af0e198					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2001	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:88a1cf2b2c9ce4d5145d5901	1	cleaned-form:edad29eaed94d4a9f32720c7	1	source-form:09ace49e35abe38de6ae1048	UNREPORTED	SEMANTICALLY_UNRESOLVED	edad29eaed94d4a9f32720c73c10bea747c0b36487a703130a1b1ffe514b8efd					UNRESOLVED		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2010	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	181	false	false	true
concept-cluster:88a8f9ba008d8b18876c1990	1	cleaned-form:afd01413c48a269d10c49184	1	source-form:c391a99a1fd5c3f3050f5401	UNREPORTED	STRICT_FLAVOR	afd01413c48a269d10c4918448ee9dd9726b8aa20f1d5574a08405fe08ea5d16					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:88aecf946ae8c946448b024b	1	cleaned-form:10ed7a288dff92503cb963fb	1	source-form:10ed7a288dff92503cb963fb	UNREPORTED	STRICT_FLAVOR	10ed7a288dff92503cb963fb532ab6da905688a87b0765d0608a93b450a649db					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2015	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:88c55c2ec933a0fc28438c64	1	cleaned-form:9b86cb20e24453c3ce96ac91	1	source-form:9b86cb20e24453c3ce96ac91	UNREPORTED	SEMANTICALLY_UNRESOLVED	9b86cb20e24453c3ce96ac917028a6415da11c6d6875120c74eb9a0ce45d1987		sensory.malt	concept-cluster:200053b8b4a64387434603e9|concept-cluster:3bdbbb0605d903c1cd3fb10b|concept-cluster:7cc37a97066953e8335be087|concept-cluster:a9abf4bb36682899b90b1ba1		UNRESOLVED		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2013	0	1	0	UNKNOWN:1	181	false	false	true
concept-cluster:88cfc6baabf698783b36ab66	1	cleaned-form:6ee6e468f45e8c43065a3d76	1	source-form:6ee6e468f45e8c43065a3d76	UNREPORTED	STRICT_FLAVOR	6ee6e468f45e8c43065a3d76f4f6f8c46cb98cf13848c13d9a57d6ab8b7c917b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2003	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:88d334f289bba51225076fad	1	cleaned-form:ee90b8d1a58fbee28e71453a	2	source-form:3b6a0d22f6d8b3124b8306d2|source-form:ee90b8d1a58fbee28e71453a	UNREPORTED	STRICT_FLAVOR	ee90b8d1a58fbee28e71453a86f4b6b982b206242ca448baeeec365ebf430ac3					GENUINE_ONTOLOGY_CANDIDATE		11	11	11	1	family.coffeereview_kaggle_parsed	1	4	year.2015|year.2016|year.2017|year.2018	0	11	0	AFFIRMATIVE_WITH_CONDITIONS:11	111	false	false	true
concept-cluster:88d6d0619bf4e25b9c4538aa	1	cleaned-form:dbf834004c360ec39cecbb7c	1	source-form:d80bd4c024bfa81de8de5fbb	UNREPORTED	STRICT_FLAVOR	dbf834004c360ec39cecbb7cafe78dfb2854813dd7951b8d9ad2416599297688					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2015	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:88d95c4b1500015f16561f33	1	cleaned-form:791443ba03e787a26e9f2c09	1	source-form:0dc53e5dd8dd9589bde1b15a	UNREPORTED	STRICT_FLAVOR	791443ba03e787a26e9f2c09274dede5bdab0e67d6c0b9fe1706cf0b57bc7df5					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:88df30456ae7b23fa11e27c5	1	cleaned-form:7c4905b9addbf92a8ccd6eee	1	source-form:2ebf5f9ea24718f8e26f7873	UNREPORTED	STRICT_FLAVOR	7c4905b9addbf92a8ccd6eeecacf6d6fbd3afb37b1d2e7a78dd6b09aeaa8d7b1					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:88e50990b2f3f5a195492bf2	1	cleaned-form:2298c2ae6c6faae4e835453a	9	source-form:0729123507d6a533fa601de3|source-form:1c21a214adb33eea412d894d|source-form:2298c2ae6c6faae4e835453a|source-form:3eadecfbd53379b9a3172d48|source-form:48d2d23cf4609a297b01d3fb|source-form:4fbfe3c5f70c83dbed62a8f2|source-form:8ee2e47d592f04807db053d3|source-form:96151cfdae696f9579bd2e91|source-form:e512c6c494dcde0f0e7409bb	UNREPORTED	INTENSITY_OR_QUALITY_MODIFIER	2298c2ae6c6faae4e835453a1eb00297caa584f342796e94d997dce69691a438	2298c2ae6c6faae4e835453a1eb00297caa584f342796e94d997dce69691a438		concept-cluster:200053b8b4a64387434603e9|concept-cluster:3be994f73345e3a35e39bd41|concept-cluster:a65065b42fb304fe44c9f43c|concept-cluster:ac65ad33bec696caf33cc29b|concept-cluster:d1edeba8818514ecfc5ad659		MODIFIER_OF_EXISTING_CONCEPT		10	10	10	2	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed	2	7	year.2012|year.2014|year.2015|year.2020|year.2022|year.2023|year.2026	0	10	0	AFFIRMATIVE_WITH_CONDITIONS:3|UNKNOWN:7	210	false	false	true
concept-cluster:88eb438ad14a86e7397b6422	1	cleaned-form:a44f4873d67e555e8817253a	1	source-form:a44f4873d67e555e8817253a	UNREPORTED	STRICT_FLAVOR	a44f4873d67e555e8817253ad24bd546411570ddc07acbaa98052d0d924068f4					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2009	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:88f3873b000394e759bd244b	1	cleaned-form:205a6f2858377a350fec77a2	1	source-form:205a6f2858377a350fec77a2	UNREPORTED	STRICT_FLAVOR	205a6f2858377a350fec77a2c30db6682b2677c4dcbcdf70985f3709b215921e					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2014	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:8901bb9c4b411c70aec23c13	1	cleaned-form:b0e3c268e1c4f3ff185092ff	1	source-form:b0e3c268e1c4f3ff185092ff	UNREPORTED	STRICT_FLAVOR	b0e3c268e1c4f3ff185092ff33bf4a9d911d8ef62a209b5dde0468d47772258c					GENUINE_ONTOLOGY_CANDIDATE		7	7	7	1	family.coffeereview_kaggle_parsed	1	3	year.2014|year.2015|year.2016	0	7	0	AFFIRMATIVE_WITH_CONDITIONS:7	107	false	false	true
concept-cluster:89260071ee6a1e99e8186e85	1	cleaned-form:ec468bb7a230fde2bcdf403c	2	source-form:7906aa232de83afbfd18d14c|source-form:ec468bb7a230fde2bcdf403c	UNREPORTED	STRICT_FLAVOR	ec468bb7a230fde2bcdf403c328e9dc5d02b43a5b6b5dcf98854dec6891d01b0					GENUINE_ONTOLOGY_CANDIDATE		3	2	2	1	family.ace_cup_of_excellence	1	2	year.2022|year.2024	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:89450ec05d8d779b017f6b27	1	cleaned-form:fae8b55cf39e0af06f81091e	1	source-form:43333e01e67060b01b4f86aa	UNREPORTED	STRICT_FLAVOR	fae8b55cf39e0af06f81091e4048f0842e66d3e49dd1612fdaca41312df0bb3b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:8947ed09301ca98fd4fef100	1	cleaned-form:b172d7877166cdf36305e973	3	source-form:4b19da52b50f5a398d76e875|source-form:595ae6f617e890fe48a9b3ac|source-form:b172d7877166cdf36305e973	UNREPORTED	STRICT_FLAVOR	b172d7877166cdf36305e973f0205b93a7bb70f53adc85d38a454abb6058b149					GENUINE_ONTOLOGY_CANDIDATE		11	11	11	1	family.coffeereview_kaggle_parsed	1	3	year.2012|year.2013|year.2014	0	11	0	AFFIRMATIVE_WITH_CONDITIONS:11	111	false	false	true
concept-cluster:8959415b9917a1495f7691f2	1	cleaned-form:b08c83ea8b45ea618fcef9fc	1	source-form:c1c40ec01e7c5ae14204789b	UNREPORTED	STRICT_FLAVOR	b08c83ea8b45ea618fcef9fc6219361dc4b9306018d2544c36556d65e02795ef					GENUINE_ONTOLOGY_CANDIDATE		17	17	17	1	family.ace_cup_of_excellence	1	4	year.2022|year.2023|year.2024|year.2025	0	17	0	UNKNOWN:17	117	false	false	true
concept-cluster:8971b8ec9ba4b8c98efc0f71	1	cleaned-form:c9b78a6c7d45cbd772312ce7	1	source-form:c9b78a6c7d45cbd772312ce7	UNREPORTED	STRICT_FLAVOR	c9b78a6c7d45cbd772312ce7b60d57efdd1b1c2e38d3c918f34854e90de98120					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2014	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:89740a84250cb6f0dc0ed955	1	cleaned-form:9fff2d310ad659f6e05c6c1b	7	source-form:29230920e1006e6ea5d24b3b|source-form:2dcf78dcabca38ef0498d4e9|source-form:5916101f9262e7816d30207d|source-form:9d4c2f001b5687eda4cdf224|source-form:9fff2d310ad659f6e05c6c1b|source-form:b7bb7dea456f12cef0e05fc0|source-form:c25449cc10d5b632dd662182	UNREPORTED	STRICT_FLAVOR	9fff2d310ad659f6e05c6c1bbfcfb605cd4489e1d3860160b88220636a6353f8					GENUINE_ONTOLOGY_CANDIDATE		16	16	16	2	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed	2	8	year.2004|year.2005|year.2008|year.2013|year.2021|year.2023|year.2024|year.2025	0	16	0	AFFIRMATIVE_WITH_CONDITIONS:4|UNKNOWN:12	216	false	false	true
concept-cluster:8979f4827324d06800dd6ba2	1	cleaned-form:cf61000f30652e2fe6d75370	1	source-form:cf61000f30652e2fe6d75370	UNREPORTED	STRICT_FLAVOR	cf61000f30652e2fe6d753703e5fb2da16f5f142759d1099ee530935596e9a91					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2013	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:89815ab731cb2c2b38bd3f75	1	cleaned-form:a87b3e348ccb598ecb71bb83	26	source-form:007a930c9a1760a5688e7b62|source-form:1348779ff647cdf5cc1ff319|source-form:1f487d903008cae1a7a0630d|source-form:29cd63a329ccbea4934e4f7d|source-form:33a15511c82e568527daa4bd|source-form:35f2d545976fb4e966c726e6|source-form:3f20d847bb1f628918496c07|source-form:4015f7ad6975b38c23d4a74e|source-form:4151f016b01ca40602809826|source-form:550c291493982709550cd026|source-form:601ba88971a80214c50d2dfb|source-form:610336bb5c274474798a6118|source-form:61a5381a7e80734a8fbedd59|source-form:781e63b2ccd0ee9b7bc0f3c6|source-form:95ed71c30244485fb62f5c3b|source-form:97830c519e63eca56d1a8970|source-form:a87b3e348ccb598ecb71bb83|source-form:ab283276098b615fc3c777ca|source-form:c7ea24bfa2a7c1f95ff45f87|source-form:d440aa1b091e0f9e2036c6ae|source-form:d6d965f7843009b8231c5702|source-form:d7a3e0385360d1a96211dedb|source-form:e4378e9c551f7f9cc1539326|source-form:ec6e94b8ffb25b67641777fc|source-form:ee33fc78507e55dc93718aeb|source-form:f821c142bb0c21d039cfd1a2	UNREPORTED	BROAD_SENSORY	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8					QUALITY_OR_STRUCTURE_ATTRIBUTE		694	626	626	4	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	4	22	year.2007|year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026|year.2923|year.unreported	22	665	7	AFFIRMATIVE:15|AFFIRMATIVE_WITH_CONDITIONS:5|PENDING:7|UNKNOWN:667	1094	false	false	true
concept-cluster:8988647cebe411a3ad85776c	1	cleaned-form:062ee8251c489655f3349869	1	source-form:fc6d0a9e5cb845eb1f510ae7	UNREPORTED	STRICT_FLAVOR	062ee8251c489655f3349869369032215956edc8c72170221cdf520adda24eb7					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2021	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:8991c430ed7d41dbc20d8a56	1	cleaned-form:b02a3ae5208660ab43ba54f4	1	source-form:b02a3ae5208660ab43ba54f4	UNREPORTED	STRICT_FLAVOR	b02a3ae5208660ab43ba54f4b40121a76f8af4983f891baad3a8f9a656b08a96					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2025	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:8995b09dd3966d67494236dd	1	cleaned-form:325800e8f559b2df85875a1e	1	source-form:c9486520b4ee94634ddd686c	UNREPORTED	STRICT_FLAVOR	325800e8f559b2df85875a1ebcb118f5d7bbf75244f175c0c280fdb9bc120db3					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:89a6b4badce5de7b5512e45e	1	cleaned-form:903ea898491c932066d597ee	2	source-form:26897de7e6b8a0664895495c|source-form:903ea898491c932066d597ee	UNREPORTED	STRICT_FLAVOR	903ea898491c932066d597ee0df2be7090504ac575be02cdff69daa570cf4826					GENUINE_ONTOLOGY_CANDIDATE		7	6	6	1	family.ace_cup_of_excellence	1	5	year.2013|year.2015|year.2020|year.2022|year.2024	0	7	0	UNKNOWN:7	107	false	false	true
concept-cluster:89bb40f98847131e66883937	1	cleaned-form:d0c04f4b1951e4aeaaec8223	1	source-form:d0c04f4b1951e4aeaaec8223	UNREPORTED	STRICT_FLAVOR	d0c04f4b1951e4aeaaec8223ed2039e542f3aae805a6fa7f6d794e5afff5d272					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2024	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:89cc991a69e1e915bcfdda25	1	cleaned-form:90935985d9e5f0d504bc7267	1	source-form:d9652fcbcb0a43cd0912f7de	UNREPORTED	STRICT_FLAVOR	90935985d9e5f0d504bc72675d26faa0db7fa89f3783543598994370b07e8895					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:89dcf9f9f8e0130f56dfc653	1	cleaned-form:f5f445528f4a0134354c891f	26	source-form:0c42dea9a24acae81a87a2d4|source-form:222e04e78f2c022637c86525|source-form:2f1dc708665fc96999459999|source-form:3d868b97030884e316c18a04|source-form:3da5ad2e3edaa70513fa141b|source-form:45ce4b4c96756d2861589970|source-form:55d768490f57b3205737fae4|source-form:5964d46729562387b10a78d6|source-form:64e017a0aea2c3ef38c9c405|source-form:786043b1474dcdd96c7f2935|source-form:818ccbcfb1d1b5c6841a7359|source-form:8adc81dad05663387c16419f|source-form:9d4fefc582c1e50a663d2fb5|source-form:a466cea5c163bad3ac5e04c3|source-form:ba8b6d28964b1435efa0fbb3|source-form:c42bf8943895d4b601b7b7ed|source-form:c6a2a2740ab41445f3f872fd|source-form:cd4a29fdd83acd3b1c349774|source-form:d4cbef9113afc2af2ebfd671|source-form:d59236abc13f6989db61753a|source-form:d625b065a31fd92f19bdb37c|source-form:dc10d605e350321c05ab7031|source-form:e55962050e51d48ef12ca5d5|source-form:ed43974b5d923d656bb30260|source-form:f5f445528f4a0134354c891f|source-form:fd1db9d684e2df9feafb9ab9	UNREPORTED	INTENSITY_OR_QUALITY_MODIFIER	f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b		concept-cluster:1a3348fa36f9ced7def28f01|concept-cluster:20d4d1da3e42c102a75ade9a|concept-cluster:21698ea6240310239e8fd5e3|concept-cluster:2386d13de8536545df50145c|concept-cluster:23a304dc2ec17fee802d54c0		MODIFIER_OF_EXISTING_CONCEPT		121	116	116	4	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.coffeereview_kaggle_parsed|family.zenodo_golovinsky_q_grader_dataset	4	22	year.2003|year.2005|year.2007|year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	2	119	0	AFFIRMATIVE:2|AFFIRMATIVE_WITH_CONDITIONS:21|UNKNOWN:98	521	false	false	true
concept-cluster:89dd42a7aabf667dc2dd48e9	1	cleaned-form:254110c55e1fd92489f58fee	1	source-form:254110c55e1fd92489f58fee	UNREPORTED	STRICT_FLAVOR	254110c55e1fd92489f58feea47778a6933053a73a48f0b4e98c618a8141ca7c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2020	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
