cleaned_descriptor_assertion_id	source_descriptor_assertion_id	snapshot_version	source_dataset_id	source_family_id	source_route_id	source_artifact_id	source_file_sha256	source_locator	effective_record_id	coffee_identity_id	edition_year	preparation_service_id	publication_layer	source_field_label	source_field_text_sha256	atomic_source_text_sha256	source_native_form_or_restricted_pointer	cleaned_lexical_form_or_restricted_pointer	cleaned_lexical_form_sha256	semantic_class	canonical_mapping_state	canonical_concept_id	cleaned_descriptor_identity	mapping_confidence	segmentation_decision	evidence_tier	rights_state	panelist_identity_sha256	panelist_sample_observation_sha256	roast_evidence_sha256_or_state	counts_as_cleaned_assertion	counts_as_record_unique_cleaned_descriptor	publication_duplicate_suppressed	human_reviewed	expert_adjudicated	model_eligible	cleaner_version
cleaned-assertion:c6ea13bf65b1f3f6de34c96d	assertion-b2:3a034120ffa6945f1b580021	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:21108d1ab6411b98d2ddc5f7	21108d1ab6411b98d2ddc5f7fda6c08a1c910dd5e20bf37c753e7688839140dc	html:item-attr=Acidity;index=3	effective-b2:93869fba0d881371f731e6b7	coffee-b2:3768db6556d34f94020dec2b	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	2158f6bb3e9f150735786f3deff0fe23b84b3e005da372e72c4cbe8abffea47a	36247b7d25973a97f69be74f7fddd3810db3b7b9681fc1ccab2c6cf282f942b0	hash:sha256:36247b7d25973a97f69be74f7fddd3810db3b7b9681fc1ccab2c6cf282f942b0	hash:sha256:3df17b92d63c1eb0fd5cddac88929a813642e02414689ebb0556dfba67d081eb	3df17b92d63c1eb0fd5cddac88929a813642e02414689ebb0556dfba67d081eb	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:3df17b92d63c1eb0fd5cddac	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c6ee19df69a159a8dc7af320	assertion-b2:83bbd8aee9da380b833cda89	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:e8ba5b56b43a5eaa842e7e0f	e8ba5b56b43a5eaa842e7e0fe062d50d1d9579bce281be3fa1758e94fe58d66a	html:item-attr=Acidity;index=3	effective-b2:e6a4a818c1ef6cc6e6160be4	coffee-b2:7a7c612384c89a92d1a84411	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	d91256905e9d700b297a990ccce4b894acee579dd12eba2ce69fa7391ef33338	cecfc22ac47bf22bc0ab600eb607507944f53df8d8ff8f37d25eb48c9393e875	hash:sha256:cecfc22ac47bf22bc0ab600eb607507944f53df8d8ff8f37d25eb48c9393e875	hash:sha256:939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:939cdab24ab8e2507ed87ced	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c6efe4110a279bffad827def	assertion-b2:a7e101cbc7d56c79f335f799	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:d0bdc3743216b5c413f70aea	d0bdc3743216b5c413f70aea6944f807d31259f516c30e9c5687df844894fd3c	html:item-attr=Aroma / Flavor;index=2	effective-b2:792aadf23e90610f77a14d71	coffee-b2:e3aa312206b734ec04f47725	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	69667e6a9b3b09a6776b0efc11323b7cd9d11d9517473f3d2a8294aa741809d8	3c1c78f5019bb120973fde42f8388c5d5f0a1ca1cf7b2c0c0e71888e75e016c7	hash:sha256:3c1c78f5019bb120973fde42f8388c5d5f0a1ca1cf7b2c0c0e71888e75e016c7	hash:sha256:e152e9c7a89e02929c449c4266d49b2f36d39401d6b3621bb598ffc563f4de9e	e152e9c7a89e02929c449c4266d49b2f36d39401d6b3621bb598ffc563f4de9e	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:e152e9c7a89e02929c449c42	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c6f3386fda6fea1c0a8ce78b	assertion-b2:d6f0516f2cffeb9bfea8ef20	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	artifact-b2:85df699ea18f5849ef310410	85df699ea18f5849ef3104100a20570d5df13e7d6cc7ce53e20c3df8a5219150	sheet:All Panelists#row=292;column=20	effective-b2:c601a11376ce73da899cd795	coffee-b2:812718bedb5aec14ed3d3460	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Body description	b1789d2547553c2fb21990e74894519f82c00d2518d1af940530c5f285fa6ae1	2d76a962410431da253d6682ef4b0061f352289e5691827a8c5ab22502d9b36e	hash:sha256:2d76a962410431da253d6682ef4b0061f352289e5691827a8c5ab22502d9b36e	hash:sha256:2d76a962410431da253d6682ef4b0061f352289e5691827a8c5ab22502d9b36e	2d76a962410431da253d6682ef4b0061f352289e5691827a8c5ab22502d9b36e	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:2d76a962410431da253d6682	0.000000	KEEP_ATOMIC	P1	AFFIRMATIVE	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	0fe04218deb8deef4e78040d71d937fff654c5a27c52e320886f6a90b16b254d	hash:sha256:894c832511279894398bdc36dc951806ca2db3bc976ac65c4719e1f197278dba	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c6f47f7bfd41bc673074a801	assertion-b2:bfdacbf713f42105dcc47aeb	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:6cee2fef3ccb317e3b8caf85	6cee2fef3ccb317e3b8caf85f0baf070851487ec1e307c67e3a4fc2b30a6d202	html:item-attr=Overall;index=1	effective-b2:e8e3ffe95be6bc81045c47bc	coffee-b2:d071601855af0df42d242194	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	f60f9457b8988851a0593d2c9c68c320508d92ea8823951a77b030a4d0fcd5b7	643584b6a5284c33c0985d4bf0fc0b2804819881554f58aefaf28d326c2f5d88	hash:sha256:643584b6a5284c33c0985d4bf0fc0b2804819881554f58aefaf28d326c2f5d88	hash:sha256:bc755de55353dbb826b60d4fc240c4b72bec544dec97cd929678163b1a1dec54	bc755de55353dbb826b60d4fc240c4b72bec544dec97cd929678163b1a1dec54	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:bc755de55353dbb826b60d4f	0.000000	SAFE_LIST_SPLIT	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c6f586783243df370c4cd19f	assertion-b2:117e9af095ba0cc73dce9821	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:27e1b0562b5784e944da7dd1	27e1b0562b5784e944da7dd16dce61a891dc5edd5b1cfbb396fedd3e2ca10110	html:item-attr=Acidity;index=3	effective-b2:b52995c4f4f06c97c7ffd1b7	coffee-b2:46dd5723dc70f830d6113214	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	85320e540b850654c09df3176bc34c9dc5d1343aa2b298bc279360d37c0485d0	0e17925cc06efcc299f45503d96074f08c0424cd376daedfdeae73680eb2272a	hash:sha256:0e17925cc06efcc299f45503d96074f08c0424cd376daedfdeae73680eb2272a	hash:sha256:f61ff4a4c92d6a663f4b5c66e9e4d8176a0256e7ab8386866a06868ac53345b9	f61ff4a4c92d6a663f4b5c66e9e4d8176a0256e7ab8386866a06868ac53345b9	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:f61ff4a4c92d6a663f4b5c66	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c6f699da55f71085604d9f78	assertion-b2:3919153422539c6c0ff444ac	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:e2c65d692d177130f9a86dd4	e2c65d692d177130f9a86dd47a87b64494490bbecd256f796c40fa0a849f5168	html:item-attr=Acidity;index=3	effective-b2:84fabdab0bd17031a745fa89	coffee-b2:51f800003fbdcb6e07dc9257	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	50f66b1ac2af2183578213ee5fbb07e98feffbc852111e6f06795093e5423f5a	376cbef9e97400966096be02347bc8d04439eb7cae0f4a5f90d7ad3d16388329	hash:sha256:376cbef9e97400966096be02347bc8d04439eb7cae0f4a5f90d7ad3d16388329	hash:sha256:0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:0a2562424d97b71d9d8acc0e	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c6fcf94904a97ace3644f7e1	assertion-b2:bc0a22d7a0f4cf83fdc6a231	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	artifact-b2:85df699ea18f5849ef310410	85df699ea18f5849ef3104100a20570d5df13e7d6cc7ce53e20c3df8a5219150	sheet:All Panelists#row=301;column=7	effective-b2:39ce2418b4d4666d31c1a942	coffee-b2:f9d2518f075f22ee35cfd44d	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	bc007319e1461fd3bd0d9910f3f88a40794c85ed318b331a33478735bdd15b5f	8f1d7cff804e6a1d5253906110b9fdd6061b5feedcdbddf8bd017e349220b9f3	hash:sha256:8f1d7cff804e6a1d5253906110b9fdd6061b5feedcdbddf8bd017e349220b9f3	hash:sha256:8f1d7cff804e6a1d5253906110b9fdd6061b5feedcdbddf8bd017e349220b9f3	8f1d7cff804e6a1d5253906110b9fdd6061b5feedcdbddf8bd017e349220b9f3	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:8f1d7cff804e6a1d52539061	0.000000	KEEP_ATOMIC	P1	AFFIRMATIVE	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	ee366a94a3202ff5259d0437ffad82596d6259ad2a20ab41319bbd0384091e1b	hash:sha256:894c832511279894398bdc36dc951806ca2db3bc976ac65c4719e1f197278dba	true	false	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c7007b18343a221aca5b62f6	assertion-b2:e7f8120cfe94b4aed9c0f213	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:bf383fbd03d4f06a9d4b53b7	bf383fbd03d4f06a9d4b53b75b0705bd15ff2a38984a4aeed90b09b82a3967e0	html:item-attr=Aroma / Flavor;index=2	effective-b2:a3d7fe9b284992d3bef0e9ba	coffee-b2:2417ad78699a1df9a352dd38	2019	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	134b1247d4996eff0b6a7b4ec5e84d8edb2a2c8b48c2e8051dd1776194cb86b1	0c6193e11c89c15a1715161c094efa47adfc6585cd66021968336d5b4d4fc321	hash:sha256:0c6193e11c89c15a1715161c094efa47adfc6585cd66021968336d5b4d4fc321	hash:sha256:0c6193e11c89c15a1715161c094efa47adfc6585cd66021968336d5b4d4fc321	0c6193e11c89c15a1715161c094efa47adfc6585cd66021968336d5b4d4fc321	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:0c6193e11c89c15a1715161c	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c704bed618c6289079e3dc6e	assertion-b2:cfd0d1e8ca25fba7eef9d039	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	artifact-b2:85df699ea18f5849ef310410	85df699ea18f5849ef3104100a20570d5df13e7d6cc7ce53e20c3df8a5219150	sheet:All Panelists#row=507;column=7	effective-b2:cc8c82e9549c51a6abcc1175	coffee-b2:8ade29e6bec5701efe22ce80	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	1e0033bc5e03c372704829f9db4ec9c0bd699dabb1bc057caebb5202368547f4	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	hash:sha256:7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	hash:sha256:7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:7073ba391f6781ee969ea9b3	0.000000	KEEP_AS_ESTABLISHED_COMPOUND	P1	AFFIRMATIVE	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	85e4bcc37166938ce3bd91693263a2f6e7c7d7a87330fbe72392b5655b44a024	hash:sha256:b9b9cee26642b955bccca076de3a96bc55330133f8f3a3605762827990bde3d8	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c70a92824344e11f15043cc6	assertion-b2:30cde238d3e9c2ad3c066ef0	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:d60e4cd9bc79f403a48a7c8f	d60e4cd9bc79f403a48a7c8f775b97f327856b5630a58e46d3f82d842f6e68ac	html:item-attr=Acidity;index=3	effective-b2:797c65112955bc90f9c92b9d	coffee-b2:f7a06b26e8f480947ba1ba90	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	877a5ba127345dd4555bdf4f952a1c00170574b502fd159502d460879bbd5814	e9d663ecbfed8c309d3b0de6fc2445061ce7fcde2e45b9a4aaa5c6e1b1850733	hash:sha256:e9d663ecbfed8c309d3b0de6fc2445061ce7fcde2e45b9a4aaa5c6e1b1850733	hash:sha256:e9d663ecbfed8c309d3b0de6fc2445061ce7fcde2e45b9a4aaa5c6e1b1850733	e9d663ecbfed8c309d3b0de6fc2445061ce7fcde2e45b9a4aaa5c6e1b1850733	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:e9d663ecbfed8c309d3b0de6	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c70af76b7c47d03f8eb9c001	assertion-b2:76aedc47fc2a3ab11e0a3691	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:41250204270be3b3723562a9	41250204270be3b3723562a9b70ed363aafccc19742ae7c2e1a26d075e6dcdc8	html:item-attr=Aroma / Flavor;index=2	effective-b2:b34ce9d85335018a975c1f6b	coffee-b2:3941614fc86602b624356438	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	c091fcba3fb287a897c89b2dd66c7eb483fae256fa21622b7afa02b4ce79ec89	68ddbd5a6d8179ba30a22bea3c33046e2d742a3d0cf04bf24f55e5964b9f3c2e	hash:sha256:68ddbd5a6d8179ba30a22bea3c33046e2d742a3d0cf04bf24f55e5964b9f3c2e	hash:sha256:099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.black_tea	sensory.black_tea	1.000000	KEEP_AS_ESTABLISHED_COMPOUND	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c70f55038dfb5e92aa0f1db2	assertion-b2:b1f0fd25c183c34a2e319906	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:1cd24ae8b85cd83b55950220	1cd24ae8b85cd83b55950220cedb015fd2f7ec5415c1897bfcf949e4f9458d6e	html:item-attr=Aroma / Flavor;index=2	effective-b2:00f47bf92e37dd6fb813393e	coffee-b2:fc3da11c91ef89db32e618a8	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	d64792fef7037decd54642d1f6722daa16f4e21aa8ce5e9e9eacbc50eca2b55c	fe44e8aa82aba92c9d679a6181a608c7ab555d1c9ea0faadcc8da332847053bf	hash:sha256:fe44e8aa82aba92c9d679a6181a608c7ab555d1c9ea0faadcc8da332847053bf	hash:sha256:1ad25926af75be80d80a6551f4a80010e7436f774874de6d96a05b61d61493da	1ad25926af75be80d80a6551f4a80010e7436f774874de6d96a05b61d61493da	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:1ad25926af75be80d80a6551	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c71389ffe339474783c55b9c	assertion-b2:a4a0bedf93604643c6c8f063	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:18f903c46effecaad132cbd5	18f903c46effecaad132cbd57926b3fa04c6c88002b7c11d5cbdd9530af6379e	html:item-attr=Aroma / Flavor;index=2	effective-b2:05445a6a25657e5000638580	coffee-b2:dddf000f4794612b9b29c69a	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	64b9b32acc34aa58276b77345cbb1d2faafbeee8daf43305d0eaa07fdf88deb8	193e5e1cb2367d43d35155afb6af96cb40f76dead96873f853562e62e789c7d7	hash:sha256:193e5e1cb2367d43d35155afb6af96cb40f76dead96873f853562e62e789c7d7	hash:sha256:98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:98a4f7655958a385a0667bad	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c717196986e00f6294915609	assertion-b2:2d7722396e8bb4442edee269	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:98adc0a633c5f2e4c67b845f	98adc0a633c5f2e4c67b845fc695212de29bc352625bc729763480a316b2e825	html:item-attr=Overall;index=1	effective-b2:8766e07388264cab2f5bbcf0	coffee-b2:714a3797ae158f28c54f2c6e	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	9d0f996430e3e0852a72676f8116c0e697093fba4c3bce08f6a3526cc2d41ecc	9f9bd796d4192e5c0380c31916060a80a7fc9d725aacb26e877220a03ddbe0ed	hash:sha256:9f9bd796d4192e5c0380c31916060a80a7fc9d725aacb26e877220a03ddbe0ed	hash:sha256:99f8cc0b0006d781bab2748b861b2cfbb6ee053b21b901bd858ce1d38a57cd3d	99f8cc0b0006d781bab2748b861b2cfbb6ee053b21b901bd858ce1d38a57cd3d	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:99f8cc0b0006d781bab2748b	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c71939151ddec3c8367eb8f8	assertion-b2:83b0cf7a8a018fdb6aa8e31d	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:4c20af537381a133464b7c7c	4c20af537381a133464b7c7c0f2e27c4d691b58dbc6762c8df2d9afe269787f5	html:item-attr=Aroma / Flavor;index=2	effective-b2:bbc4496bdcc67b300c1de7c6	coffee-b2:edd95a2ac15cf8945c98141f	2012	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	a95b4ce816664b2fce3ecd1a2a75a06923c5e6b7a1fb4cd1092cf3170f0fa779	7876ab82ad2df908f840d321b01fe60a7891c73e45f1857e7557e6f8295482e5	hash:sha256:7876ab82ad2df908f840d321b01fe60a7891c73e45f1857e7557e6f8295482e5	hash:sha256:6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.jasmine	sensory.jasmine	1.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c71aaa22ffee6e0068a6ac94	assertion-b2:9e7f39e11c97874dc4c0284a	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:cd81a3e90c5e34363b512418	cd81a3e90c5e34363b5124185d5aa021543b2140900b29c355d5056e0e4e28da	html:item-attr=Overall;index=1	effective-b2:b763edcc545d2ac120d60627	coffee-b2:37544420f759f2d96761e7f7	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	e5ea6a96a2f39b567b76d8b1bc3bcb6454b1aea611b71efb31c44f45b23136da	fa0fbfe3984af9e3d1bad850b883be2e67b02f96a84533b99c51495571d6eb21	hash:sha256:fa0fbfe3984af9e3d1bad850b883be2e67b02f96a84533b99c51495571d6eb21	hash:sha256:7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba	7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:7d9f72f6de608982c43aabd0	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c720a881e13780122ba9603c	assertion-b2:eb2bf83c161d2e62cd4da338	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:679b8737f253965a0e9228b8	679b8737f253965a0e9228b8b3159eef02d26f93a6df088929085360170b9604	html:item-attr=Overall;index=1	effective-b2:fa3696fd619dcf54c14fdd00	coffee-b2:888632bb8101a96d8ec2e8bd	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	a95b3ec44b643e82e0487058b5157b7bdf184cd98380c260ed616a05673356ba	b9570e8f91b26fb706343636bdc1822644077caf96b9b11a383f8f87dacb45c7	hash:sha256:b9570e8f91b26fb706343636bdc1822644077caf96b9b11a383f8f87dacb45c7	hash:sha256:58e989955f4b358feb6e4580eff3c7a04f5d9fa2d8381a6479cdfffa4cbe1211	58e989955f4b358feb6e4580eff3c7a04f5d9fa2d8381a6479cdfffa4cbe1211	STRICT_FLAVOR	AMBIGUOUS_MAPPING		cleaned-form:58e989955f4b358feb6e4580	0.000000	SAFE_LIST_SPLIT	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c721c8721bc90eeaedce911c	assertion-b2:d4be9836948079364ab85646	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:df2346e4c7d35e099950b827	df2346e4c7d35e099950b827f872c36d5714947246b3793b946c59bc7ac77b1a	html:item-attr=Aroma / Flavor;index=2	effective-b2:5e7872da296a729be47af5cb	coffee-b2:f7f32ac8bf4d10f266ebb8c8	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	1ecf4d3a91c1dd3b5de5efbaf2f51b8e3ad044d8c7440e495a446b2dba263cd6	eca3d3ced8c9bb641b469bb7e4757d3de9ede9aedb36abd45d2e63d867425754	hash:sha256:eca3d3ced8c9bb641b469bb7e4757d3de9ede9aedb36abd45d2e63d867425754	hash:sha256:7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	STRICT_FLAVOR	AUTO_APPROVED_ALIAS	sensory.blackcurrant	sensory.blackcurrant	0.990000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:c72219260ec2e7e21caf5150	assertion-b2:4dc0da1659417028d5744d0d	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:e4a8c0add557c219f50f0a89	e4a8c0add557c219f50f0a892d74eaa6758260641f14fa1e9ee87b3779029dc9	html:item-attr=Overall;index=1	effective-b2:c1ba2215850af33ec6851860	coffee-b2:dede07f6731b698524a4072b	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	9437fc875e3a9af39927b99349804550e44e919b733472da9a9327ee2fe666d9	b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20	hash:sha256:b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20	hash:sha256:12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	STRICT_FLAVOR	AMBIGUOUS_MAPPING		cleaned-form:12fad53d7ead16e0de5e2f4e	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
