descriptor_assertion_id	source_dataset_id	source_family_id	source_route_id	effective_record_id	coffee_identity_id	edition_year	preparation_service_id	publication_layer	source_field_label	source_locator	source_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	source_language	original_descriptor_class	segmentation_decision	segmentation_confidence	segmentation_basis	cleaned_atom_count	cleaned_lexical_form_sha256s	semantic_classes	mapping_states	canonical_concept_ids	decision_methods	mapping_confidences	semantic_cleaning_disposition	review_requirement	evidence_tier	rights_state	counts_as_assertion	counts_as_record_unique_descriptor	human_reviewed	expert_adjudicated	model_eligible	panelist_identity_sha256	panelist_sample_observation_sha256	roast_evidence_sha256_or_state	restricted_text_available_for_cleaning	cleaner_version
assertion-b2:88df63a19cc37c623b9ddce6	professional-descriptor-scaleup-batch2-public-safe	family.project_origin	route.project-origin.current-lot-table	effective-b2:b543520a507e795e8b992ac8	coffee-b2:fc89a6936e715626623b8ad4	2025	CUPPING	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	Cupping Notes	html:table-row=4;field=Cupping Notes	fa7d74af65930da6243784cb5a52bab0c0698ce07eeedbef6cd4deca3e0c4b65	a61c254e6f4e5fe86e90ac52bee7cd8c8367b2f9b50310410f8024d29e9aacab	a61c254e6f4e5fe86e90ac52bee7cd8c8367b2f9b50310410f8024d29e9aacab	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P4	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88e34e1c3cb6013f4c64cf7d	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:f6b5f3752e02af2fa92dc109	coffee-b2:50332ce9f503022914a6bd59	2009	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	b360ae13ee4f9884d07dae51aa1e8dc894ca27eb1b4a53e36ef8f479c6415099	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	QUALITY_EVALUATION	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88e3d5c4e46fc4a13becfca6	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:fdab89bf6cbe6b01a74ef237	coffee-b2:36e480540bf34313f813c4a9	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	711121040cd369e38059a1fec733c07507677b8bc0208c630dc971492a70a600	ebcf983695346eea63258d8ab772084bb91b6d51b529ae8b00121f2fa323831c	ebcf983695346eea63258d8ab772084bb91b6d51b529ae8b00121f2fa323831c	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.honey	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88e8772f577ec8c174fe92a0	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:d2f7ec4903b7b39f8d9825ef	coffee-b2:35b478f946d1db6f38efe5e0	2016	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	46ba307fff359efcc644de3ed8433b510a8ba3c1094a4ff47a943a76268d4907	01ace5cb07864605cda2e38c69ab6ecabeb7c2ac696210b241b1ca1e9485a536	01ace5cb07864605cda2e38c69ab6ecabeb7c2ac696210b241b1ca1e9485a536	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	01ace5cb07864605cda2e38c69ab6ecabeb7c2ac696210b241b1ca1e9485a536	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88e939ee604e213b6784e946	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:2ba503d2c811d2f5c10662d9	coffee-b2:310072076c8af13d6e0d5e6e	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=364;column=9	8d6199b02c8b4178c43ac73a8245eff7a92392daf1c567efb28f3f301ce169f7	b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa	b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	5763165f6f79a48e9ccdb0a37a64174351099657194ced45c6350d02233df8c1	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88ecbef15137380d84b10fcb	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:e6a4a818c1ef6cc6e6160be4	coffee-b2:7a7c612384c89a92d1a84411	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	a22bfec3d112868edd0528a1fde579bd4f613a1ae1345ad50e2ca5805767e6d8	6455dbcb9597e2174aedccfd387db577d487fc7fc6027c2d66eb7c239cf56922	6455dbcb9597e2174aedccfd387db577d487fc7fc6027c2d66eb7c239cf56922	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.mango	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88f1d611dd5e6aeb985306ba	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:c824f432f14a03e6a9077a27	coffee-b2:7c670f25b3d5f526829fe433	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=526;column=14	631b91f5288a35f9ff719172567d0d06b447142fe255f0f6b0775a25e9b32034	1408707da3683ced616bc0bc5803afbb93b07b29cee7b039aac12dc24866b138	1408707da3683ced616bc0bc5803afbb93b07b29cee7b039aac12dc24866b138	en	STRICT_FLAVOR	HEAD_PLUS_MODIFIER	0.940000	LEADING_MODIFIER_PRESERVED_SEPARATELY	2	e13fb53a594fa513afc34fa78b2353690e85fe1ad7414857c99ccfb97c818251|e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	AMBIGUOUS_MAPPING|NON_DESCRIPTOR	|	MACHINE_PROVISIONAL_REVIEW|AUTOMATED_SAFE_RULE	0.000000|1.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	8cbf2996d2b6ec16cd41d7e46c10c1d4d5c4828d0448d454b7255d8e02b7832c	hash:sha256:5ffae5aa9467ac9ccb841a232fb1559343a8e8a618d0b640373ada8fa1763e1c	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88f2cd96e63479e7a7792148	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:c601a11376ce73da899cd795	coffee-b2:812718bedb5aec14ed3d3460	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=11;column=5	ae43c320264bd29e53130d5ccb01be1ccee68cab3a33e887f92704f4ab0b3b7a	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	029d6e9781c5ba81fde5501ebd7656fb011fd77b185816a86955e882ebf24ba4	hash:sha256:894c832511279894398bdc36dc951806ca2db3bc976ac65c4719e1f197278dba	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88f2d53b817d2867e7cd87d5	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:3e6bf21e5df18937d1e0fadd	coffee-b2:75c992c71f8b206c1a2e0829	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	94dda436cdb7784f9f73d6496ffa76ed32dce40b8e5cd132517584785a3669aa	a45b21cde08b85209a71171eea1bc8d1928c260cac62007acffc2e3aa5ec584f	a45b21cde08b85209a71171eea1bc8d1928c260cac62007acffc2e3aa5ec584f	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.molasses	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:88f45377567e738566840f68	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:e6a38679ed09a60d1fb02484	coffee-b2:5b31c69e5e971f772889c5c8	2018	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	7e55d5c450281406e965a1edc465c716a03196e225d358663bbabc7e30bfe89e	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:890179fb9a793001ea54a279	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:9a8d5ad592baf8c622abb2b9	coffee-b2:9ed563e629d92b0a8b626fc3	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=85;column=5	20c299a2ff4bd29dee8ea10c73ccf828651f38f0e2029566b47f7c81fb006911	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	cbbec3147b969b16c19acd4eb86d69e0e73fcc4e0aec6f0d43350fcf8d1ccc6c	hash:sha256:3070156c643d5d625aea5dd53515c3a2b18c388eba634af104e4fcfd9778cc3e	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:89028358abbb35ece39d69f5	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:26d846d2ac87ac69b818e68c	coffee-b2:8dfda5d2a99c657343493cb8	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	d73f48a24245760f591021db9a6f6fc47e260e7d75310cdc4c4402b3334a0ce4	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.dark_chocolate	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:89092e5b31eff0890fe90290	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:751febf2c66f79443ba48f65	coffee-b2:b9d62d64c3900062d3216f54	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=161;column=9	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	INTENSITY_OR_QUALITY_MODIFIER	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	P1	AFFIRMATIVE	true	true	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	26f4a0fb55b47ee14e86bec170efa76c7c8b96c3a90fb56d285a788717ee2f69	hash:sha256:53e982251b5e24fc3cc224774d203b681bd1363512fdcc93842a7e2be3f1b5b0	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:8909dd132b8986b217313440	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:a67f7044afeee62f20649664	coffee-b2:8c02eeb73fb4b311d5b67b2f	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	880e10faba3108a525dd00063374eafc09f56281a4dfeb70440f0c4c4b0b3054	cb2ad2f5b06e067fb1e9b486940743520b8a6807944cffa2f3df40c2572c4684	cb2ad2f5b06e067fb1e9b486940743520b8a6807944cffa2f3df40c2572c4684	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.dark_chocolate	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:890e150b6a24de0f8407b19e	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:a2c64885262f1128368c5072	coffee-b2:25a347067a5f1c84a1a72f00	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	664600b38e6de3399b97f72ecf5c993d3381af55cfa1eb612a79b149187d7f15	527859c0ad13e24ca8c9b65edd36de55aaf1b66a5c4a1419865a5e77a9447184	527859c0ad13e24ca8c9b65edd36de55aaf1b66a5c4a1419865a5e77a9447184	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.cocoa	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:891399a1ebb56cb53dce6d04	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:14713da08acd91c46fc9ffb2	coffee-b2:134ea8e406932abab1f0398d	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	a600abfd7df3cc51f5d8d7d9302e6efd4fa4b0729aed696a88c8979e8214c3be	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:89144e3b3383af86573070f9	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:1d3fc9379117a93f396410fc	coffee-b2:0e59a892e8d6ccb82c8ac0b0	2015	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	dcec7f0ad4ed432c27c03ee3968c33490eea1707877290dbfec02c04c2873c9e	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.mango	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:8915af60c7a0aa66e2838d94	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:448ebaf65a647b379e8f97b5	coffee-b2:2f43ab7c01c63a687750bc75	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	5e74397b3e976857f3f9d0cf3fc673734844903aa9849e5977ef0f38cfd23087	ced97cc4a377b5b4386d9c67bc4f4e14febb561903a27409ce7a2886368b75bb	ced97cc4a377b5b4386d9c67bc4f4e14febb561903a27409ce7a2886368b75bb	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	dc6f17bbec824fff8f86587966b2047db6ab736785840151f13d1dab124e2a54	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.mint	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:891d493198873260bff33eb4	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:6c0277694c491e3ad8cb15eb	coffee-b2:8e0734192420d77140da9f47	2024	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	0ca7616b81384107972d942ae1c8b2f2ae2ef686679d475c232864534e32a6f1	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.honey	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:891f385f42f9e9a374b0d2f2	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:797c65112955bc90f9c92b9d	coffee-b2:f7a06b26e8f480947ba1ba90	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	88d4399a26c6d1ec1df9db37cecb3523d734dcd630925e0bd32fa79bf1d89c1c	aac1b2fc3b130fafd9765295be99e12664ecff413ded36046dfa8355603d00bb	aac1b2fc3b130fafd9765295be99e12664ecff413ded36046dfa8355603d00bb	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	aac1b2fc3b130fafd9765295be99e12664ecff413ded36046dfa8355603d00bb	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:891fae51b6cf1f5b9258d4d8	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:4d9aea32f4a97e154de34a8f	coffee-b2:9989baa3aafe7c18c3a2190e	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=13;column=7	05dcf08749fb011d6414139d8e7d950fa59a7afda3ee5d539f1d40aedf673180	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	df9674aa5c13519b78e320d12ef7bc3508fd135a2a5a76ffa913083655cbb294	hash:sha256:5ffae5aa9467ac9ccb841a232fb1559343a8e8a618d0b640373ada8fa1763e1c	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:893022bbd256102db114c57e	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:1d8edb1337279e2bc1808102	coffee-b2:72ef6fa9b378b8d7ec3d00e9	2019	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	812d4ec4fe6edba2d6f0db01a01891d5581c2fe87815576385e3f02c66bc87ba	31ddfa51506579361f142b5cfbce34d249f6d12388ba2302486ad5a8dbfe4dbd	31ddfa51506579361f142b5cfbce34d249f6d12388ba2302486ad5a8dbfe4dbd	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	31ddfa51506579361f142b5cfbce34d249f6d12388ba2302486ad5a8dbfe4dbd	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
