ontology_gap_id	candidate_preferred_label_or_restricted_pointer	source_native_forms_or_restricted_pointers	language	semantic_class	definition_evidence	source_family_count	source_family_ids	effective_record_support	year_count	years	nearest_existing_concepts	reason_not_merged	review_requirement	canonical_ontology_modified
ontology-gap:36460a99b170a7725502bbe8	hash:sha256:f5fc645ef34cd5b539e32a8cec78cb723bfe92b942a94b5b63acd330b64d546c	hash-set:sha256:f5fc645ef34cd5b539e32a8cec78cb723bfe92b942a94b5b63acd330b64d546c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:36578faa29b61a91e4f3bbbb	hash:sha256:ddc5177b9204093a546234ec07894a03ca791c2440c23ac331b7d69f3cd11034	hash-set:sha256:ddc5177b9204093a546234ec07894a03ca791c2440c23ac331b7d69f3cd11034	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:368b183a05ff14af566cf355	hash:sha256:159fdb5076ba80d71c4c2bd240b6a37eb05e82f272163fede67153ac493435f8	hash-set:sha256:159fdb5076ba80d71c4c2bd240b6a37eb05e82f272163fede67153ac493435f8	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:36996fd389a24fed82197b23	hash:sha256:199b7c5c83d009d169aa9253e3da7056608f410d746e4d9f69143e489a655de6	hash-set:sha256:199b7c5c83d009d169aa9253e3da7056608f410d746e4d9f69143e489a655de6	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:36aa64060ff985069e1fadac	hash:sha256:3284ab94ad413a7381dfc1f6224b9f12f84a3c0526a6adb87eae0589b2e6e6da	hash-set:sha256:3284ab94ad413a7381dfc1f6224b9f12f84a3c0526a6adb87eae0589b2e6e6da	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:36bda92f66b1d8311a3e6091	hash:sha256:1dd5f45e0830f018f0465e845cebf2673f30759f9c0da5405b7519d6efaeaba5	hash-set:sha256:1dd5f45e0830f018f0465e845cebf2673f30759f9c0da5405b7519d6efaeaba5	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:36dd4b11f4ce02f3f6a707f5	hash:sha256:27cb814ed764551ea3f6710cdc37307a6541098a808413fa0b52a7c9b86c67d5	hash-set:sha256:27cb814ed764551ea3f6710cdc37307a6541098a808413fa0b52a7c9b86c67d5	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:36f5524580412d9b6c90fc68	hash:sha256:87a06a58858b46db45c306bc85930441c2fff0b2c6625afab3e7b6865e3caea9	hash-set:sha256:87a06a58858b46db45c306bc85930441c2fff0b2c6625afab3e7b6865e3caea9	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:37064d3a68377fb878cdbf89	hash:sha256:c0dcd769bb770fdbf752c29e422efdfa6ff74abd9cc285b76716e46dec49d804	hash-set:sha256:c0dcd769bb770fdbf752c29e422efdfa6ff74abd9cc285b76716e46dec49d804	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:372c829979ab8838496f840f	hash:sha256:f847d3ec1b298630d25d7fe4715b7aa083b7ee057e3cacc633c67b896976b814	hash-set:sha256:f847d3ec1b298630d25d7fe4715b7aa083b7ee057e3cacc633c67b896976b814	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2024	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3736c910e9ef2e1513ab0453	hash:sha256:8a92bcdd6dbdaa6ec99d4a31687e1492a9cd038ec3bcd570a1b1eb29dc6c8ac7	hash-set:sha256:8a92bcdd6dbdaa6ec99d4a31687e1492a9cd038ec3bcd570a1b1eb29dc6c8ac7	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:37656518dd5e2dfe8b77c8e2	hash:sha256:a61f9897db496ce44957357931e00063e13d1ad343cb58d05a6945044af836fd	hash-set:sha256:a61f9897db496ce44957357931e00063e13d1ad343cb58d05a6945044af836fd	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:378c01592419bdd3aabd6d3c	hash:sha256:be4dc3652997dfd0fc339751cb4cd0c54283d52acc78283665c8583dd244dc2f	hash-set:sha256:be4dc3652997dfd0fc339751cb4cd0c54283d52acc78283665c8583dd244dc2f	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2012	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:378e58b0edbe6f8ad8745fe8	hash:sha256:b9582e85d6b722082ff0ea45ed7dabebcc828188d3425b49a684224b4e6e566d	hash-set:sha256:b9582e85d6b722082ff0ea45ed7dabebcc828188d3425b49a684224b4e6e566d	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2021	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:380b205f4b6d77adde9389d0	hash:sha256:fdeb33892d1867626d6d2b06b5596653202e6a3ed9962cc4f542d86ba06837b1	hash-set:sha256:fdeb33892d1867626d6d2b06b5596653202e6a3ed9962cc4f542d86ba06837b1	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3817e645a467b22e4515bc0a	hash:sha256:c62a908dd8f1f63c24b3584bae69770014aa881f4e4a01854b83443e1d331534	hash-set:sha256:c62a908dd8f1f63c24b3584bae69770014aa881f4e4a01854b83443e1d331534	en	BROAD_SENSORY	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:381e5c8ab874487762810d07	hash:sha256:cb48be851271c7bb0beda963d87d7584c834b7753a1998dc2e5e0090db6605e7	hash-set:sha256:cb48be851271c7bb0beda963d87d7584c834b7753a1998dc2e5e0090db6605e7	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:384f521df80bf4baab7bc8a4	hash:sha256:e75bc106ab5887967ee25010985d9439d9e43ea8bc37985aad652d2045a736b5	hash-set:sha256:e75bc106ab5887967ee25010985d9439d9e43ea8bc37985aad652d2045a736b5	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:38634ec15a2290c4f97912a4	hash:sha256:97c10efe01d5c9c88704a12d361d8429b3a6aa2412290a0773109d5d2d603d5e	hash-set:sha256:97c10efe01d5c9c88704a12d361d8429b3a6aa2412290a0773109d5d2d603d5e	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:38a53447e7f4384510db9eef	hash:sha256:e6a82fe01bb2298a3e47d2ac9b0277bed4a7c73666c525136594cec72328c96f	hash-set:sha256:e6a82fe01bb2298a3e47d2ac9b0277bed4a7c73666c525136594cec72328c96f	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:38ce424fb3869c7d2a1a0468	hash:sha256:3817199ba7da8c40fc04872f85ce402d48c04ebde0c91eb36e0fedd101598d20	hash-set:sha256:3817199ba7da8c40fc04872f85ce402d48c04ebde0c91eb36e0fedd101598d20	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:38e500c75c25c2696f41b4c4	hash:sha256:0251056a425aa4d1df2e3b2819cec06d8b94ede333b71777a06e92e8128dd912	hash-set:sha256:0251056a425aa4d1df2e3b2819cec06d8b94ede333b71777a06e92e8128dd912	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:391ce1ab3f4e9d70100b0a55	hash:sha256:bcb52bb19fbe41ce912f7158815e8b24fad2aacc7e569d16cca84c3398f058c3	hash-set:sha256:bcb52bb19fbe41ce912f7158815e8b24fad2aacc7e569d16cca84c3398f058c3	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2012	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:392c4cdde3533a5fee36f093	hash:sha256:6d129d0d1e4fed38ce22af824c92a63d6cde647a2fc93ea21fc9d077a5ad4f30	hash-set:sha256:6d129d0d1e4fed38ce22af824c92a63d6cde647a2fc93ea21fc9d077a5ad4f30	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3947a22c2250e6d25823dce9	hash:sha256:e749437e5c1484c4e746f32de6c0a2832e505493f529f8b793174dc596c63e94	hash-set:sha256:e749437e5c1484c4e746f32de6c0a2832e505493f529f8b793174dc596c63e94	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:396ee2d39058496ba3ccf83e	hash:sha256:bdb75dbdc11ade67827c0626eb532fd8e35a1e242593cc7b63a3cf87afb88afd	hash-set:sha256:bdb75dbdc11ade67827c0626eb532fd8e35a1e242593cc7b63a3cf87afb88afd	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:39819b038719a77a2ffa7f7f	hash:sha256:f5aaceb1faa47d2830eaeeace6fa56f28b7ff9dbe3906973643c0016931e05c8	hash-set:sha256:f5aaceb1faa47d2830eaeeace6fa56f28b7ff9dbe3906973643c0016931e05c8	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3a6ef634e5a08cc238b80cbb	hash:sha256:71c434a1b739e765b5fe2a5b11f06f6ef4320fe909ce45ad82abfd3f44256171	hash-set:sha256:71c434a1b739e765b5fe2a5b11f06f6ef4320fe909ce45ad82abfd3f44256171	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3aa8b66979364b5520e396f1	hash:sha256:6af5b9f350d547e6e0f5f2982f1698e478283b14552bd6f9fda9715987ba907f	hash-set:sha256:6af5b9f350d547e6e0f5f2982f1698e478283b14552bd6f9fda9715987ba907f	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3aacc8e4aa1f9bae436e6c7f	hash:sha256:e7149bed3fca9b34721701b29a7b595148100a54ff7267f8777cb07c8d40afae	hash-set:sha256:e7149bed3fca9b34721701b29a7b595148100a54ff7267f8777cb07c8d40afae	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3ad481162edac0899510cda7	hash:sha256:2016d352fb8acc55e685b2eef5c879975e70563536b39dcc1d0b3e14e2369831	hash-set:sha256:2016d352fb8acc55e685b2eef5c879975e70563536b39dcc1d0b3e14e2369831	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3ad83528e803cf37e7ab41b3	hash:sha256:8fdcf08c67557315e9991b0d98456a5d1db1a3ba32394cd377aa7674c86c0c82	hash-set:sha256:8fdcf08c67557315e9991b0d98456a5d1db1a3ba32394cd377aa7674c86c0c82	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2013	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3b175e417cfee6cccbf97def	hash:sha256:01f278db00b52bd783889556c728af9ae3cb5eeb3e70104b53ce458e3c4834ce	hash-set:sha256:01f278db00b52bd783889556c728af9ae3cb5eeb3e70104b53ce458e3c4834ce	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2012	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3b8ed67f0e621ea09ed82be5	hash:sha256:77633aa960862435035dde2807fb4c9187793f255cbc55ab5c19c8f71912c768	hash-set:sha256:77633aa960862435035dde2807fb4c9187793f255cbc55ab5c19c8f71912c768	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3b936cd81550145a9cce03e1	hash:sha256:8683f5f53926970332cb669e608ac9541518683dd5cca07445f4a356bc860933	hash-set:sha256:8683f5f53926970332cb669e608ac9541518683dd5cca07445f4a356bc860933	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3babe743406f4242031d2acd	hash:sha256:fb46a0bf7096140bd936d9cbc701342c5e7410e04eedc3c9fd6208b6994f7c90	hash-set:sha256:fb46a0bf7096140bd936d9cbc701342c5e7410e04eedc3c9fd6208b6994f7c90	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2024	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3bb94156d792a746d2aec990	hash:sha256:5fcdad82a71da2587e35a53fb778da8727972f4b3a747b40ddedce5ed5114ff1	hash-set:sha256:5fcdad82a71da2587e35a53fb778da8727972f4b3a747b40ddedce5ed5114ff1	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3bc53d724bdccfbd2610e24a	hash:sha256:2bfe65a92a31c9f2528f9343fe944f69cdb851ef164df55c5251c0e1d360bf90	hash-set:sha256:2bfe65a92a31c9f2528f9343fe944f69cdb851ef164df55c5251c0e1d360bf90	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2012	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3bcb4787d3ca51506947e7b3	hash:sha256:a9b03daae33ca8ec9f4995269e74a90e8965ea7c79c114952760e3d842257eea	hash-set:sha256:a9b03daae33ca8ec9f4995269e74a90e8965ea7c79c114952760e3d842257eea	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
