review_packet_rank	concept_cluster_id	source_native_form_ids	cleaned_form_ids	mapping_state	canonical_concept_ids	semantic_classes	assertion_support	effective_record_support	source_family_ids	year_ids	gold_assertion_count	review_reason	suggested_action_set	project_owner_decision	project_owner_canonical_concept_id	project_owner_reason	project_owner_reviewed_at	sensory_expert_decision	sensory_expert_evidence_locator
204	concept-cluster:e01fd5acb87a2fb9f3ab0686	source-form:b720654010747049561205f4	cleaned-form:b720654010747049561205f4	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	4	4	family.frontiers_cenicafe_lengupa_trained_cuppers	year.2026	4	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
205	concept-cluster:ee861c780581e7e27589829b	source-form:21241d24829b918ba63dc4ce	cleaned-form:21241d24829b918ba63dc4ce	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	4	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	4	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
206	concept-cluster:9f993f5ff6139d33e80cbe32	source-form:3b1d0d2f66ee0f88d1a1e8dd|source-form:470ee6d4b7134498103a44fd|source-form:50ee3295551dd7ee7fa833f9|source-form:601bf8c32dba6df3c5844144|source-form:64e017a0aea2c3ef38c9c405|source-form:66a3f01fa1e8fec74ed74b94|source-form:7c8970c37981259632d37619|source-form:7f18041501a6073856a11aec|source-form:9f69c84a034e62d250be3e6a|source-form:a1a410035be2bbb136ff81fe|source-form:acf2518144f0aaa45a3647e1|source-form:b3e1df68e72a3312e8c59937|source-form:b3f81d93ef6e7cdaed52d412|source-form:cfca599b974150bcc4143320	cleaned-form:7f18041501a6073856a11aec	QUALITY_OR_STRUCTURE_ATTRIBUTE		BROAD_SENSORY	147	146	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2022|year.2023|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
207	concept-cluster:e082d767214258ee18afdb4b	source-form:00d2064db061fbc29e714b94|source-form:1fc3e32a176993059497df4a|source-form:3ab7f3cd7ade7ea73872b782|source-form:5ef8285b84c91751e2cd0a87|source-form:780f5f792c287185ab3c1d53|source-form:830c3ba3486c3304c81be6c6|source-form:8e4dfdbf2e89fab01d8add26	cleaned-form:00d2064db061fbc29e714b94	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	252	224	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2012|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
208	concept-cluster:2a29c88a3ea1b1bd8cbd948c	source-form:0187cf006f58f6f8aa69b240|source-form:0349463d850d4d3e07afbf40|source-form:1027ce53bea6e857d28c1a6f|source-form:3fc0cf05f22143e4729622db|source-form:43d771db657af7f639e0e8d4|source-form:a4a1b29425951fbbb09eac74|source-form:b11bc28501d02d48fbab61ff|source-form:cf594b2f7bec0fdcfbc6b99e|source-form:e237b373de0ab6ea243e037c|source-form:e9fcc7408e721186fbba2524|source-form:fc7647bee720ef94013a9ff0	cleaned-form:0349463d850d4d3e07afbf40|cleaned-form:1027ce53bea6e857d28c1a6f|cleaned-form:b11bc28501d02d48fbab61ff|cleaned-form:cf594b2f7bec0fdcfbc6b99e|cleaned-form:fc7647bee720ef94013a9ff0	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.blackberry	STRICT_FLAVOR	162	155	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2011|year.2012|year.2013|year.2014|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
209	concept-cluster:a9abf4bb36682899b90b1ba1	source-form:14422eb8b26be542da328a64|source-form:1a1e2c9a3224ccabd7834052|source-form:2000dbac78a6f792e9701982|source-form:30447f19a169dee787bc2c57|source-form:4e441c2e5a5fbaf278c72dff|source-form:5c8f604c8a3c7fa1a4d79c65|source-form:71e9eb10755c8232974d186a|source-form:a0a69888e626ceb8910c7003|source-form:a22448c5e38291197e0ac879|source-form:d0dccc851781f55eb0c7e01c|source-form:f5ca8d91b70b4e6d30b9da2c|source-form:f973ea13b1deeac908cf3947	cleaned-form:14422eb8b26be542da328a64|cleaned-form:79f9550e027130e35b207dca|cleaned-form:a0a69888e626ceb8910c7003|cleaned-form:a22448c5e38291197e0ac879|cleaned-form:c72140ffe36cf916aff1f3b3|cleaned-form:d0dccc851781f55eb0c7e01c|cleaned-form:d4d6d13f7e32a07841c23322|cleaned-form:d6be7a137b141631c9906877|cleaned-form:f5ca8d91b70b4e6d30b9da2c|cleaned-form:f973ea13b1deeac908cf3947	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.malt	STRICT_FLAVOR	40	39	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2010|year.2011|year.2012|year.2014|year.2015|year.2017|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
210	concept-cluster:5005e6ac2ddc2fbe5a24a7f5	source-form:199d351553711ca209367a41|source-form:2e728f8c5225695895c5c3a3|source-form:8a813cfea44ff37d952a9ea6|source-form:b493d48364afe44d11c0165c|source-form:c0a48020658ce5229aaccb87|source-form:f9782dd7999dc14b39c13297	cleaned-form:199d351553711ca209367a41|cleaned-form:8a813cfea44ff37d952a9ea6|cleaned-form:b493d48364afe44d11c0165c	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.banana	STRICT_FLAVOR	54	54	family.ace_cup_of_excellence|family.frontiers_cenicafe_lengupa_trained_cuppers|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
211	concept-cluster:74157345b6336d12a8201109	source-form:0147b30e460c829b75fd161a|source-form:0956715093314985a1fb3f63|source-form:1aff65f0a762515c36f00b08|source-form:1ea34d1865ba0ed05840747c|source-form:223443d02d0915fdf838bee8|source-form:294d7f9468c2f6b37ac5d188|source-form:3d6794d7fc3303bc318aa74c|source-form:4923a40c35afd614fa375efc|source-form:5fca6914bd3872b04bdf1d36|source-form:627854bb8e5c7debfa784aa7|source-form:6dbcbfeae0742ee88492c171|source-form:6f3a46dc0ce39bb3001b1cbc|source-form:72685788343bcea8fadcd58a|source-form:878de8752216200f61356092|source-form:8dc5c1f1825c1364c66f8b44|source-form:a0b20559d8baf67829e2c2ad|source-form:c1a1bf4e5d3842ad3437b8f4|source-form:c58fe637d56b9e9c8dce10eb|source-form:d12021ed597d7faa200813f0|source-form:f8d2799dd97114ea1b83846b|source-form:fe41cc968e9814f57a3ee64b	cleaned-form:fe41cc968e9814f57a3ee64b	MODIFIER_OF_EXISTING_CONCEPT		INTENSITY_OR_QUALITY_MODIFIER	22	21	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2011|year.2015|year.2018|year.2019|year.2021|year.2022|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
212	concept-cluster:5445e5ca3defec69c220ad05	source-form:193e5e1cb2367d43d35155af|source-form:98a4f7655958a385a0667bad|source-form:bcbfd2446c2453f090d3d0fa	cleaned-form:98a4f7655958a385a0667bad	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	88	86	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2012|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
213	concept-cluster:853c656e00f24a6eca32ed9e	source-form:37ecf521c8f469c92ce485da|source-form:5f52aeaf76f02847682d3064	cleaned-form:37ecf521c8f469c92ce485da	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	16	16	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2012|year.2015|year.2017|year.2018|year.2019|year.2022|year.2023|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
214	concept-cluster:5608e1c50933250d80615986	source-form:6afebec0b12304339eb095bb|source-form:85fb134f4b4d3e2b5533ef8c|source-form:87198203f4aa6cad8d7dc27b|source-form:946097069a71eed42be5b334|source-form:e8e6d50e5ef5f6f349cd6c40|source-form:f9d2018f561e23709b90e2a2|source-form:fb8f4afb1a1f8691132e563c	cleaned-form:697d96f80191a2ebe70ee97b|cleaned-form:6afebec0b12304339eb095bb|cleaned-form:85fb134f4b4d3e2b5533ef8c|cleaned-form:b26cb0a50d90bb93b25bf529|cleaned-form:be89e6594f1b879c30b7cfb2|cleaned-form:fb8f4afb1a1f8691132e563c	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.ash	STRICT_FLAVOR	17	16	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2014|year.2017|year.2018|year.2021|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
215	concept-cluster:30bf292980aaa6ae45087e75	source-form:239ad9765586410c024ecd7f|source-form:c60aac4fce685ecd8a3bc0ea	cleaned-form:c60aac4fce685ecd8a3bc0ea	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	17	17	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2019|year.2021|year.2023|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
216	concept-cluster:d646e3fe2cfdbb97f88bdc50	source-form:09521b1c55b7146b1dd2ce12|source-form:193dbbb5e2de7fbb06f66e10	cleaned-form:09521b1c55b7146b1dd2ce12	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	15	15	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2012|year.2016|year.2017|year.2024|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
217	concept-cluster:7391fdfd6d1c9396adaa9495	source-form:4cb189665ff62a96d317a44d|source-form:6d4afcd2d0ae1ecb065b9f2b|source-form:fb1d71e54e224a6a7a1020d8	cleaned-form:4cb189665ff62a96d317a44d|cleaned-form:c006c7e3ab14d686f6352413	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.black_pepper	STRICT_FLAVOR	13	12	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2020|year.2021|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
218	concept-cluster:22bd8b67c91a89c49abd080d	source-form:309fd2d254161060a48e262a|source-form:37db46f3e587a7e30b83a291	cleaned-form:309fd2d254161060a48e262a	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	7	7	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2021|year.2022|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
219	concept-cluster:25365477226121532bae1a8a	source-form:69023ec476beb208bd424e78|source-form:7152e6ec048e24fadb107625	cleaned-form:7152e6ec048e24fadb107625	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	7	7	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2018|year.2022|year.2023|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
220	concept-cluster:2429fbb8491792b575243119	source-form:4a1239e4137ecd643f9db5b5|source-form:4f67642c07d4c8a3e42a4d92	cleaned-form:4f67642c07d4c8a3e42a4d92	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	6	6	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2018|year.2024|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
221	concept-cluster:9b4b32dfd99e0d2cb43630c0	source-form:e186022d0931afe9fe069085|source-form:fdc96ffbf256523aec8846ae	cleaned-form:e186022d0931afe9fe069085	QUALITY_OR_STRUCTURE_ATTRIBUTE		QUALITY_EVALUATION	7	7	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2011|year.2025|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
222	concept-cluster:d54ab76fed0f270d5f013277	source-form:3e0a27866fb24546e727c48d|source-form:943cd8fe59747ee2cfdd3816	cleaned-form:3e0a27866fb24546e727c48d	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	5	5	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2013|year.2024|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
223	concept-cluster:4606a7b9b5f63666fadc6eb4	source-form:56df061d20ca1c899f12819b|source-form:6d906f667d80107336485030	cleaned-form:6d906f667d80107336485030	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.pea_pod	STRICT_FLAVOR	4	3	family.ace_cup_of_excellence|family.frontiers_cenicafe_lengupa_trained_cuppers	year.2024|year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
224	concept-cluster:d2a02036a6fdc7327e403e8f	source-form:043d97d69419bd79f3b5c1d8|source-form:075cb7c42d66fbdbb818bd3f|source-form:0a86c26473f035616cc4f20f|source-form:358c62ae6fec02aae21e5078|source-form:644b97e4d6d053fd3a0af504|source-form:7e8081bc1c01117bdbf58ee2|source-form:83e056c413b4c41031cc097b|source-form:ed43974b5d923d656bb30260|source-form:f0504ce6773263951cbb59c5	cleaned-form:043d97d69419bd79f3b5c1d8	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	166	165	family.ace_cup_of_excellence	year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2022|year.2023|year.2024|year.2025	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
225	concept-cluster:523a263fb2b3f12231c87f63	source-form:0585743126bc5a82175ddc71|source-form:ad428662b8229f21f7b88596|source-form:fea6a2caef7cd1320f3c1cda	cleaned-form:ad428662b8229f21f7b88596	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	11	11	family.ace_cup_of_excellence	year.2016|year.2017|year.2018|year.2021|year.2023|year.2024|year.2025	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
226	concept-cluster:111fb2a9f8290c6cb0125ec6	source-form:2b4b2eadf7b2aece598d2f2a	cleaned-form:2b4b2eadf7b2aece598d2f2a	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
227	concept-cluster:1445cf51ba3ad7e0ddf9043c	source-form:0fa4d381445cf48f267a02df|source-form:cb366733214da504d6029639	cleaned-form:3ca2b6404f7a420ec004143b	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.ace_cup_of_excellence	year.2017	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
228	concept-cluster:18d814a7c9d2280397173464	source-form:31d0c0df417c49f7953246c6	cleaned-form:31d0c0df417c49f7953246c6	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
229	concept-cluster:2361cdc7ff662bc3102ca511	source-form:2207f48790453a3a04cf94bd|source-form:a5b82e72df852eae08d73340	cleaned-form:2207f48790453a3a04cf94bd	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
230	concept-cluster:37b913bc76b447a053dd5f2f	source-form:e60a0dfc08a94dabb221d8a2	cleaned-form:e60a0dfc08a94dabb221d8a2	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
231	concept-cluster:7251f6ad607123156cda8c76	source-form:dfe5f412eab7242264ea7ff0	cleaned-form:dfe5f412eab7242264ea7ff0	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
232	concept-cluster:7e500f5b75a0939925cc770c	source-form:cbbcacaf0d582e760874a68b	cleaned-form:cbbcacaf0d582e760874a68b	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
233	concept-cluster:84802241a3b764562a36bf83	source-form:660f2dd5a2e102002a444e86	cleaned-form:660f2dd5a2e102002a444e86	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	1	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
234	concept-cluster:8d9248e67f1dc1a45d05cae0	source-form:896b9b56646863937ada183f	cleaned-form:896b9b56646863937ada183f	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
235	concept-cluster:a72750a70947107f95a822e6	source-form:bd596c9adb276afabb749d64	cleaned-form:bd596c9adb276afabb749d64	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
236	concept-cluster:c808cc0179706deb7777a446	source-form:7ffa52cf239c80cc6843acac	cleaned-form:5cafdb168851fbe75b48cf12	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
237	concept-cluster:ccc638aee3a6299162ec736f	source-form:3e3a02ae8202e225cede99f1	cleaned-form:3e3a02ae8202e225cede99f1	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
238	concept-cluster:dfe55be2590a7b0f54073d33	source-form:56bbbb0a1a7c2cf2cf88ecbc	cleaned-form:56bbbb0a1a7c2cf2cf88ecbc	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
239	concept-cluster:e48e2c5a3a8d7b91dd07a9e5	source-form:4db16eb962f33f6faf2a4340	cleaned-form:4db16eb962f33f6faf2a4340	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.zenodo_golovinsky_q_grader_dataset	year.2026	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
240	concept-cluster:f4554291c4893ec20ffad139	source-form:fb0e1693b600e9d10b7db4a0	cleaned-form:fb0e1693b600e9d10b7db4a0	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	3	3	family.ace_cup_of_excellence	year.2017	3	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
