language_expression_key	language_code	representative_source_phrase	normalized_expression	expression_role	source_authored	machine_translated	artificial_variant	review_state	counts_toward_governed_total	counts_as_zh_hans_sensory_expression	public_export_allowed	limitation
language.expression.en.sha256_843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	en	preserved lemon	preserved lemon	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	en	Cinnamon and Caramel	cinnamon and caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	en	yellow peach	yellow peach	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	en	Toffee and Velvety	toffee and velvety	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	en	Bartlett Pear	bartlett pear	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	en	Elegant and Lime	elegant and lime	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	en	Almond and Brown Sugar	almond and brown sugar	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	en	Botanicals	botanicals	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	en	Raisin and Toasted Nuts	raisin and toasted nuts	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	en	graham cookie	graham cookie	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	en	Almond nougat	almond nougat	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	en	Red Berry and Orange	red berry and orange	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	en	Toffee and Dried Fruit	toffee and dried fruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	en	buoyant	buoyant	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	en	Tutti Frutti	tutti frutti	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	en	PEACH NECTAR	peach nectar	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	en	Explosive profile	explosive profile	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	en	Apricot and Strawberry	apricot and strawberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	en	Maple Syrup and milk chocolate	maple syrup and milk chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	en	cane honey	cane honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	en	Caramel and Pecan Pie	caramel and pecan pie	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	en	lime + honey	lime + honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8c67223bc4e29ab15ba5b557467a3dd5e21089ec8319b04f9fbb0c81a200834b	en	Blackberry and Stone Fruit	blackberry and stone fruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8cb49affafa6220fcd8fe5f58403d1c7af734938b50f8ac34e032b636edd3913	en	Raspberry and Jam	raspberry and jam	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8d16498453b03d4420d90362d71e6c36bb1564aeea53f36f206746e7cb5a5175	en	Chocolat	chocolat	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8dbf0fef5d358e81a8fcbc5a58b3a6fdc24b55963299cfc90b1d19be02ff5aa0	en	Grilled Pineapples	grilled pineapples	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8df60f42efb2d7494cd4b30fd3965c9a17337a41e1d2ad0ac421a07ca5c13265	en	Tayberries and lingering	tayberries and lingering	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8e0a868e7050ccbf9cd601c6e5e5a0381f67fd3644fbc26876947efe5aa13731	en	golden sugar	golden sugar	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8e592dfcb289ac5f9f2401a597d501c810aef4bf12a64fd1b27b6b5c67fe95bc	en	Cranberries and Nougat	cranberries and nougat	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8eb79a7236179f15dae6c7081b6218091b5cf8aa0c58c5f8ecbfdc006a435f4f	en	Ripe black currant	ripe black currant	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8ee3e51c0d9cadcbcdbe49b72f904f0b335dc0ff8b894b030fceb0016282ee3a	en	In the cup expect Mandarin Orange	in the cup expect mandarin orange	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8f3b22393419d68b21d43d32d905523cd1e35da117f331ee283821aac73b5d78	en	Dried Lemon Peel	dried lemon peel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_8f7452db80383a70e81daac41e488563c661d91a6e4f000e8294208410939e2d	en	Cranberry and Milk Chocolate	cranberry and milk chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_901add28f95b275f5862cc011e0675b98bb67aed7cf06d64e712f63c4ff29240	en	Look for notes of ripe strawberry	look for notes of ripe strawberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_90674f8709754326c2db0acb85fa390040b8e8b0b67e9165cadc97a4b9c3df59	en	Sweet Almond	sweet almond	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_908493d1c78e30de58f6f872d5c5531b05187aac382fb1de639fbdb85fa9779c	en	Honey grilled pecans	honey grilled pecans	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_908a42c32b6a7d09250fac4f40d05269b54a6fe0bed665c4856ffa53071478ec	en	sweet drupes	sweet drupes	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_908da8d0401b8b660f44588abbbf544dad28a5ad840c944f15ce478fe748b1fe	en	then blackberry jam	then blackberry jam	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_90e23a39248d3ab9a50af6741fff0964d5a4330fb2c554b19775053ba9a085ae	en	sesame snaps	sesame snaps	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_91308e81087a23ec369115eb923ca6a927344fce01b37fff228b8f902a854ef2	en	Cranberry and Dark Chocolate	cranberry and dark chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_913a4cb91be20332f3559f8070255d7ac3e6228bb423f4441551d3f783e7d4f4	en	clear	clear	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_916bb2873fb21e9c32189254c3908acd5d59771b968dcdf5f25bb2df49ad2c32	en	raspberry + candied lemon	raspberry + candied lemon	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_9220bf783ce861279de9f3ebe9d3f376bd38ab5b55ffa951ae458f03f6d29d82	en	Intensely sweet	intensely sweet	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_924ae389c4b9e68b3e99be65717c90910d7d5b1080706d31c02302fd6ce88fde	en	Cherry Jam	cherry jam	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_925963a6a1ce308922f8781184015b3691c8c168f2d6a732c4f21f6e2bf674db	en	and flavours of dark chocolate	and flavours of dark chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_92638f428bf09e1de32f3b09a51fced08bf64692afe9c11e17b148063579673a	en	Blueberry juice	blueberry juice	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_928941c4340cd03fb5db628f8c6a4046dd359aeabd75b60755d70a74b93b0aef	en	Complex but balanced	complex but balanced	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_92a7933a44dc135db8691b5184d93e8afd28930475a15c4463eefce6ba321c03	en	no acidity	no acidity	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_93664c17359709d651434425815c8aa882b3ae3c39d3d5e400dadc09925c3de6	en	blueberry yogurt	blueberry yogurt	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_937d2751bf06c30804e963dcf10f32d8abfc2308e56bdc18fcc67c4cd81f813f	en	maracuyá	maracuyá	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_93ef37eedf9c8d97eaf3e24f85dd67ea5477fb7b86f6415e4556f5c49508f9ad	en	with notes of cherry	with notes of cherry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_9448ee77ec2b6e1b9947340b543ad6d5da543945d2d73b45bc9b190cafe8b8a8	en	Overripe Berries	overripe berries	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_9596381d33e813d03031451a9a67e66b6ac2c756ba82121371eac2d5fda4d106	en	Cherry and Honey	cherry and honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_95a76a362c951febdaf4f398f8e18c11b070bce0711c198b488e59fe63967150	en	caramel and elderflower	caramel and elderflower	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_966191dc0b43f3342ef27a3ee33e057e406e7a760cbbab0312878894c1d76d6a	en	Dried Date and Grape	dried date and grape	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_966ae623370c2c3ebc7ff60b25e9e03eaf82ad1f07e9d6272a6af7968fefc06f	en	blackcurrant jam	blackcurrant jam	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_966e6daa8cbfd4b513b5a0c36b9e9010796640d78bc8803946699651c49e5329	en	Marshmallow and Tomato	marshmallow and tomato	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_96f1c0ae307df34748b8d1005d2d9c70c3ad18af1613008b2d8d2b32ca4a4c1d	en	Red Apple and Butterscotch	red apple and butterscotch	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_975dd4801b28413140161c1c8974176fef7699f0f89585030322dfd63bd80097	en	Chocolate covered ginger	chocolate covered ginger	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
