semantic_audit_id	descriptor_assertion_id	source_family_id	audit_stratum	edition_year	source_field_label	publication_layer	raw_field_text_sha256	atomic_source_text_sha256	panelist_identity_sha256	panelist_sample_observation_sha256	effective_record_id	audit_outcome	valid_atomic	valid_broad	compound	over_segmentation	under_segmentation	non_descriptor_leakage	strict_broad_misclassification	publication_duplicate	audit_method	human_reviewed
semantic-audit:7922fc13de1adcbc80a33820	assertion-b2:a690860753e44288e1df3155	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2009	Aroma / Flavor	GENERIC_ORGANIZER_SENSORY_FIELD	5e001481f2ac64499ae0b34f34cad4e5ba255a2205060befb30cf10493e480dc	c7feb093821991a1e29262de261e474c7eaf920866df34f17bef9b04e60708f2			effective-b2:64ef847b0f4f054b80e14787	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:ecd98a41b5f5f7e327d5bdc9	assertion-b2:a6ab94a447c16161c02fa19a	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2025	Acidity	GENERIC_ORGANIZER_SENSORY_FIELD	13f7c213415309bab0eeac0164f361361d37622cf5a52de1e6ab9d1412071313	aec25d7870e5306acaf4cb62761c4942e752240932b363d5040cb1cb72f12149			effective-b2:043453d44c21a1b5d2ad6761	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:50402fa924badc80abfc533c	assertion-b2:a6b8d814942355872dde82e1	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	4a1ba5b47b64593d355f22f2e575a9886ce98ae5191661e991a37dc3940982af	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	a2a060ff3bdeb1de04d8e56891b67e6c23bdf21f17ed1ed5d01931842e72807f	effective-b2:659150ac846201445363ce24	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:5219df788fd1d8175513e224	assertion-b2:a6cb2633aaf9a28bafcb67b0	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	a0cd375974262d644b5d57cfa90af7f9bce2efc24e7e957a2e4bdd555caf4192	f25abed045720ecedb4e55b529d5e707db47bc0c6310c320fefca35278c89d50	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	2e59c0b76dc377dd2a8d0e7569c2fc28c0b236ff1bd092aa1b5e2a282620a4a6	effective-b2:7ea70374ea0e51954d4325b0	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:688c6a09d40d46db3a2b1d1d	assertion-b2:a6cd89f2d48c6ac756a5e815	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	00c4d02ed198900da90997870070b9be3b91b263bec6cf4d00f532ea19773706	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	4d3b057798c34dd8555bfcc5c8e97080c9c9e3533ff488a3011eff43e4c99690	effective-b2:103f890ccce8dffd9403d45c	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:3a44312721492a1ae8cf2a7d	assertion-b2:a6da1f2ed2db63fdda4463c9	family.ace_cup_of_excellence	COE_GOLD_EXPLICIT_JURY	2017	Acidity	PRIMARY_JURY_DESCRIPTION	f5de59cb2afdbb082ee4ce95d3b52cd44e3e470e3d3826b466b61f1e19ab83c0	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94			effective-b2:e30fc017790f686fd76781bd	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:6841f2857d2fa45ae4ad447f	assertion-b2:a6e04089152e2461fff38509	family.ace_cup_of_excellence	COE_GOLD_EXPLICIT_JURY	2017	Flavor/aroma	PRIMARY_JURY_DESCRIPTION	b377e5725084d00af0b5c5deb9d3198d0c25df13a016daf0957d8e6ea55ebca9	4b04681f470cd3574b97418519dfe1888b68494657ee6beab85bbbbdcfd9efa5			effective-b2:49d76f84ed429883adc63ffc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:d9d0cea5e11cb6532bfd4cfa	assertion-b2:a6eb1474e1b35b318d3ecd6e	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	30fe648082fc6f344ca7cb43eae84dd70c89935c4648175c56bd6987f2a90b8a	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	aa5c12fad26eb04730166f0926e4c6ea10ce047dda5cd70be0e8cf9aeecc3a5c	effective-b2:c8346634320b534913fc9629	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:a7927f0e2742d70e72e7e245	assertion-b2:a6f13ce9907ec12d5e583316	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	c8b8520a65d57feed4d11a472638041deea882369b0dcbb18ca50f44d2be4e4f	effective-b2:2d36203966d6cfe70047cdbc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:88c556e7dc562599ffbc96d8	assertion-b2:a6f8ce503d8ed2fb0c1c0084	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	37c08cff5a657b29768d90aa8f683113ffb17586db463d556bab245939ff7019	effective-b2:40e86235997c25a5da2b2f91	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:b140e10c06bbd16fd23ce140	assertion-b2:a70241d9bee044f763de5274	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	6ef7c9b15ecdd69083724b84cfdc2100351963488b51b4ea2fcbddf493fbec94	6ef7c9b15ecdd69083724b84cfdc2100351963488b51b4ea2fcbddf493fbec94	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	ae48a5d6adedc3a132b155887dd8645658f3dcf8bc8880102400bcb0227500a8	effective-b2:e6b8b1ebd3a29aa5fff2f0ac	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:763c71e3fcfd93074db7c398	assertion-b2:a70646f8370cf5e245dd059b	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	756e33fcb913da790ea3627a8041845c64213ecaa6c0d24560579ae9604ca701	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	26897975ada412fbb240b5d2b8cb5f97d29355e37f36f794f2d687404b368181	effective-b2:d686b6b920a0d1f3928945eb	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:1cec357f2773be8f9a4f2972	assertion-b2:a71f3d76fcc4d9760f60fe0a	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	4e77ab5497df775097757e1fca5841c5eea41f41fc9e7cd4fdc5b6597b4ecbaa	94a15200e11becb8ddc157cf6052995e89e3f8e3be1b66983021320dadf370d4	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	24c4002e50e99b152754a2523771e26b22e1bffd2bba8872b273f79bbeaf1248	effective-b2:89b71f0b2f9f6144277f4948	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:d184576bc04155fd26856963	assertion-b2:a72f08966a9570cc3be2ad01	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	c7c7674528a07f287759f491770dfe6a67b7e103dd92669fbc29a9188a1986c5	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	3c4bdb86f70b5222a6ef3063beffdec822fa62f6514372749c885498d2c66a58	effective-b2:1d39ea54f23390683f70ef57	VALID_BROAD_SENSORY	false	true	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:b05402abcf6e92351d9680e6	assertion-b2:a72f928c5a4453352968d984	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	c3df2db8257ba518fe8ed26c11546eb0b0d7c2c6c3f614bdbed09712ed540054	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	044b3913819cada31ef7c0d355288e72c5cb6c36d0c2c0b62b7fc2466c4469a6	effective-b2:74e254d3f022725a67918dd7	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:245aaaa22c53324ff88944c5	assertion-b2:a733e3c58f6f56511802544a	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	41a4ac5dea9ae8c87402e3572de01d81381a7ad572a577b2adc8da18b2fe2c1f	effective-b2:29d927c58adf72fd3313c35c	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f75705ace60481c54843da44	assertion-b2:a73d197d11e97531bbfe745e	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	76e3b9e3bbad529cb823f9ce0d4445245f001ecfe9669e40cf5623153842039d	54c0bcab0e7334379ea4e9df9706f845ebcd39924b2d291fb78ebc82f1b4317b	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	7e6242ddc80f81c3570421ac1777e6f16f52eda6a87f7fa3f6d363290d27029f	effective-b2:a01716b6832f3cb461ef5f53	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:623c22a708e085c9629176a8	assertion-b2:a753f2f910e1ecf6f41d2bc7	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	f147eaaf77c063517a6b7286214f08d08eb3068d957552aa473eaee543f61b25	b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	fa476ed5d77e26be40e474d15df1d4b8579890659fd605997251013146b00cb0	effective-b2:e6b8b1ebd3a29aa5fff2f0ac	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:758a89f169fd5fed17087b3b	assertion-b2:a75fa6acc1a2e2d86be17ad9	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	9c094365037d680e663a2c006098a642b33f29aa0df57ca67b30985be28803ba	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	aec3706b3f7913722173be4c107f0178447d03471b972a94182df144de706add	effective-b2:36f0a3b660e5563466107f31	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:7e6a8c12d3089cddd618f12d	assertion-b2:a76e3480a9bab149a69e2ba0	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	39400f05f1a22d1b888c09a0b2217e226dd2db4bf1cfc9b2165350e3095c9227	effective-b2:77c9c315fc9eaa6ee8864bf0	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:48a9de3e69a72ba83496e5b4	assertion-b2:a77e5603e3b9393399883cea	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	8152ab78bebb65a54fd2305498243ca868f6ec41cb9427f3c301e3a0d5d9e965	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	7a7b02db8fdd3baa571c16c0e5fbe5d031da4fcb115d23abef7f759b7985009b	effective-b2:744b667ff8500da9c1593ad4	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:6fdd0ea21c2355e5122939cc	assertion-b2:a7805a31899531c80151424a	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	51a1ac9185dc2a096a79f8abf7aa7c828a0b2986829f6540186a3f9a924c0cac	effective-b2:923b4e51db1d3f9dc94dc2f2	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:983f7659735ad1b1fd01c857	assertion-b2:a7819d6a65ecb3e61b039c55	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	9aa25b247c8b89ee38a27e7356e6dc2936000f8a9af09233272caaf6f5ccaef2	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	8ee217c00e2f61643dd21e2976cf72953789b58a107cd801918f2af3889f2c21	effective-b2:30e3731bbf6cff9b7ad4602a	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:e491c260c8376497528c393d	assertion-b2:a782a60ddf8e49b83f5bb21c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	adb8175f6d718d1858e74cbf65a59056657da19c5c86983b7fa468c5fdfca2b4	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	6ebc511d052e8fad338a13e39d2d2f06aa236a1fb1b66a3f72e2bc8b26bf6980	effective-b2:9a8d5ad592baf8c622abb2b9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:06e274a0ba4d5812ddc33192	assertion-b2:a7968fbc2de3f22641bc668d	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	8e2213c7b56d6e6489199d9d764adb850e45d0b3aa95508b11378bb66fc886f6	9ab4d8128d213095c0bf664be3a77809a8afb562b9947360e5af2fd99d63dfa8	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	936871bc3b457590e587e641f76234528ed9a7c003d5db8fce2d868749adafb9	effective-b2:48db3d3b6dd66ab9e20f4236	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:05d16af941820674875325ad	assertion-b2:a79a808086801f4aa1df30af	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	556333a21516c691d5a9bf1eb00f5ef4a2650b8b1303997dc84cdc8844a3b3a3	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	8819a9bb3da60833bc412909ca7d3cbbb05903ba4d2972de729bac0dd2b80992	effective-b2:24ac63f4a57887546aa63604	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f309da1df1df5f5b7ef2fb35	assertion-b2:a79fada388f2804f0430ccd2	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	94e2532cb0ae6c36b7187e760670f8813a97cbd280de093963a264ee231867d1	4e13036242884ae12e0b35f59714b39c9aa8c90a52ad6d966c20fad7f760c9ca	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	8464b36682cbdd3058dd8251ecaff89c9a6bf1ed7b16af6adca4acc7e3c22ca8	effective-b2:8daa37c777be724366bf3a06	VALID_COMPOSITE_REQUIRES_SPLIT	false	false	true	false	true	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:32ac875a7229e5c7b1b5ce00	assertion-b2:a79fd491c145933843623fee	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	db86fee6fcc9e7ffc851dd4182dc6c82f6029954f074b501b5ce02fe34e4d4e8	effective-b2:923b4e51db1d3f9dc94dc2f2	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:4ed27461debc72dc1f63a341	assertion-b2:a7a5033f91409fdf1435fec8	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	336e12d6b696e27a3b88566a30046252d2f52e5f4cf5ce89d61935f2149c9e77	cbbcacaf0d582e760874a68b44c572218102a1d24fa262b00dc7f090c7257302	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	c2ea1c8dd89a2905feb19156a3bdc7b680c17a1987e2b3e5bc3592a6e01e1c06	effective-b2:82cceb4598a428b55130191b	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:97c8f2ef5a43c6d774622ece	assertion-b2:a7b1fa8b1f56cc7176803418	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	abbe6b5139f2a64d4a5b2cb3ac9b8985be5218394e3ca7821d9318e89abee3a7	e6b023fb0803a70668b044623653be42a77e8c8224426655b3e404afb940309f	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	19b3a8daf6a7db360eeb3f384b62c6d05eb80ffea28875bde1c3100a027daba0	effective-b2:d2996dd48cd9e60eb93dbb8e	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:093f7e8f25a2f7a1f68238b7	assertion-b2:a7b469421fb861d78917c003	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	eeb94cb16462a0d41d1deae80abaa5454c6902443ce71335a25f8371911d7408	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	3f2692cfc017b3473bdb01571d7fb646d9994302212079c4b53d873925408a1b	effective-b2:9f75bc3cffa41f9be059e112	VALID_BROAD_SENSORY	false	true	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:c244a2fd95766504885a7b87	assertion-b2:a7c00f91a05e9039ac91aedf	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	0c808b40cb1f78e604689be1af13bfafe864b0ba2bccc7d8840e8481cb53abb9	0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	717a7ca0ba7695c2ee404803358cedec4f9c52aad80e346bb07fb7ebb7fc7159	effective-b2:786978073da4c0cb373cea50	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f640fa82579927ee7e3dc26c	assertion-b2:a7d09fa7edc93de0227ebafd	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	29a7654c89ebdedc9145e43976dfb76b162a810de4e85d2a97514f18b296c7ce	6d114c95fbf5208dd6cf5133f5f89db623bf20ee6f6e68f48f0bbfa4a21a843c	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	0a001fd8bdba09051911b54e9622d2d3e4ee83d744326eb02ca55f4324fbe95a	effective-b2:528b35ff0427ba0d103b481f	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:b5b3c70f667488e71c325a22	assertion-b2:a7d0bef05e7945a6888c174d	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	5ee21405a461be56e5a88e19d583bc6e162befebd3aa8a6ddaa9ff63d77cfb4e	1309feff00bc22ea61ec4451338d3bd31d060f471ba8a81a0d8f336d6ca6e669	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	4384b0c65dc559d0781a7428306385f23bdbbd990e2b33b2cfeae8a084eb1862	effective-b2:17455893ca9329468f7c1523	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:3054ecd953f0bbde42a69af3	assertion-b2:a7d555cfa7b322b8240dddab	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	b8ac3302bbb5b9371485b809817cacc93e672ec3743133c18551a948cc369382	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	004a1167ae7abd96d0262e3dbb4c7f38e31e62c58fb1f3b8d103d7d60e3884dc	effective-b2:17455893ca9329468f7c1523	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
