census_item_key	item_kind	parent_key	series_key	source_family_key	edition_label	year	country_or_community	category_or_round	official_url	discovery_basis	source_snapshot_sha256	corpus_state	acquisition_state	rights_state	attempt_status	note
edition:coe:allianceforcoffeeexcellence_org_honduras_2008:2008	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2008	2008	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2008/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2009:2009	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2009	2009	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2009/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2010:2010	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2010	2010	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2010/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2011:2011	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2011	2011	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2011/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2012:2012	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2012	2012	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2012/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2013:2013	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2013	2013	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2013/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2014:2014	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2014	2014	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2014/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2015:2015	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2015	2015	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2015/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2016:2016	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2016	2016	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2016/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2017:2017	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2017	2017	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2017/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2018:2018	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2018	2018	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2018/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2019:2019	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2019	2019	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2019/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2021:2021	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2021	2021	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2021/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2022:2022	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2022	2022	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2022/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2023:2023	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2023	2023	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2023/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2024:2024	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2024	2024	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2024/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2025:2025	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2025	2025	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2025/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_honduras_2026:2026	COMPETITION_EDITION	series:coe	coe	coe_honduras	Honduras 2026	2026	Honduras	Honduras	https://allianceforcoffeeexcellence.org/honduras-2026/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_indonesia_2021:2021	COMPETITION_EDITION	series:coe	coe	coe_indonesia	Indonesia 2021	2021	Indonesia	Indonesia	https://allianceforcoffeeexcellence.org/indonesia-2021/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_indonesia_2022:2022	COMPETITION_EDITION	series:coe	coe	coe_indonesia	Indonesia 2022	2022	Indonesia	Indonesia	https://allianceforcoffeeexcellence.org/indonesia-2022/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_indonesia_2023:2023	COMPETITION_EDITION	series:coe	coe	coe_indonesia	Indonesia 2023	2023	Indonesia	Indonesia	https://allianceforcoffeeexcellence.org/indonesia-2023/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_indonesia_2026:2026	COMPETITION_EDITION	series:coe	coe	coe_indonesia	Indonesia 2026	2026	Indonesia	Indonesia	https://allianceforcoffeeexcellence.org/indonesia-2026/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2012:2012	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2012	2012	México	México	https://allianceforcoffeeexcellence.org/mexico-2012/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2013:2013	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2013	2013	México	México	https://allianceforcoffeeexcellence.org/mexico-2013/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2014:2014	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2014	2014	México	México	https://allianceforcoffeeexcellence.org/mexico-2014/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2015:2015	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2015	2015	México	México	https://allianceforcoffeeexcellence.org/mexico-2015/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2017:2017	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2017	2017	México	México	https://allianceforcoffeeexcellence.org/mexico-2017/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2018:2018	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2018	2018	México	México	https://allianceforcoffeeexcellence.org/mexico-2018/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2019:2019	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2019	2019	México	México	https://allianceforcoffeeexcellence.org/mexico-2019/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2021:2021	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2021	2021	México	México	https://allianceforcoffeeexcellence.org/mexico-2021/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2022:2022	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2022	2022	México	México	https://allianceforcoffeeexcellence.org/mexico-2022/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2023:2023	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2023	2023	México	México	https://allianceforcoffeeexcellence.org/mexico-2023/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2024:2024	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2024	2024	México	México	https://allianceforcoffeeexcellence.org/mexico-2024/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2025:2025	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2025	2025	México	México	https://allianceforcoffeeexcellence.org/mexico-2025/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_mexico_2026:2026	COMPETITION_EDITION	series:coe	coe	coe_mexico	México 2026	2026	México	México	https://allianceforcoffeeexcellence.org/mexico-2026/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2002:2002	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2002	2002	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2002/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2003:2003	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2003	2003	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2003/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2004:2004	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2004	2004	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2004/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2005:2005	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2005	2005	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2005/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2006:2006	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2006	2006	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2006/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2007:2007	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2007	2007	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2007/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2008:2008	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2008	2008	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2008/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2009:2009	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2009	2009	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2009/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2010:2010	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2010	2010	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2010/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2011:2011	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2011	2011	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2011/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2012:2012	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2012	2012	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2012/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2014:2014	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2014	2014	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2014/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2015:2015	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2015	2015	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2015/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2017:2017	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2017	2017	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2017/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2018:2018	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2018	2018	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2018/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_nicaragua_2020:2020	COMPETITION_EDITION	series:coe	coe	coe_nicaragua	Nicaragua 2020	2020	Nicaragua	Nicaragua	https://allianceforcoffeeexcellence.org/nicaragua-2020/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
